,Gprc5b
25273,0.0
25274,0.0
25275,1.0
25276,8.0
25277,11.0
25278,0.0
25279,3.0
25280,2.0
25281,1.0
25282,0.0
25283,0.0
25284,0.0
25285,1.0
25286,0.0
25287,0.0
25288,7.0
25289,0.0
25290,0.0
25291,0.0
25292,0.0
25293,18.0
25294,1.0
25295,1.0
25296,0.0
25297,0.0
25298,9.0
25299,1.0
25300,11.0
25301,3.0
25302,1.0
25303,3.0
25304,0.0
25305,0.0
25306,10.0
25307,4.0
25308,6.0
25309,1.0
25310,0.0
25311,2.0
25312,1.0
25313,0.0
25314,1.0
25315,7.0
25316,0.0
25317,3.0
25318,2.0
25319,7.0
25320,0.0
25321,0.0
25322,5.0
25323,6.0
25324,0.0
25325,1.0
25326,0.0
25327,1.0
25328,3.0
25329,1.0
25330,8.0
25331,0.0
25332,2.0
25333,1.0
25334,0.0
25335,1.0
25336,7.0
25337,0.0
25338,1.0
25339,6.0
25340,0.0
25341,1.0
25342,1.0
25343,0.0
25344,3.0
25345,0.0
25346,1.0
25347,0.0
25348,1.0
25349,0.0
25350,3.0
25351,0.0
25352,0.0
25353,0.0
25354,5.0
25355,2.0
25356,0.0
25357,0.0
25358,0.0
25359,0.0
25360,1.0
25361,0.0
25362,0.0
25363,1.0
25364,2.0
25365,0.0
25366,0.0
25367,1.0
25368,0.0
25369,4.0
25370,9.0
25371,0.0
25372,0.0
25373,0.0
25374,17.0
25375,0.0
25376,4.0
25377,0.0
25378,1.0
25379,1.0
25380,0.0
25381,7.0
25382,1.0
25383,11.0
25384,5.0
25385,0.0
25386,0.0
25387,1.0
25388,0.0
25389,2.0
25390,0.0
25391,0.0
25392,7.0
25393,1.0
25394,1.0
25395,1.0
25396,0.0
25397,18.0
25398,0.0
25399,4.0
25400,16.0
25401,0.0
25402,1.0
25403,0.0
25404,3.0
25405,0.0
25406,0.0
25407,0.0
25408,6.0
25409,0.0
25410,0.0
25411,0.0
25412,0.0
25413,3.0
25414,0.0
25415,0.0
25416,0.0
25417,0.0
25418,1.0
25419,5.0
25420,0.0
25421,0.0
25422,0.0
25423,1.0
25424,3.0
25425,1.0
25426,1.0
25427,0.0
25428,3.0
25429,1.0
25430,4.0
25431,0.0
25432,0.0
25433,0.0
25434,1.0
25435,3.0
25436,1.0
25437,2.0
25438,0.0
25439,1.0
25440,3.0
25441,4.0
25442,0.0
25443,0.0
25444,0.0
25445,1.0
25446,1.0
25447,0.0
25448,1.0
25449,0.0
25450,8.0
25451,1.0
25452,5.0
25453,0.0
25454,2.0
25455,0.0
25456,8.0
25457,4.0
25458,0.0
25459,0.0
25460,0.0
25461,0.0
25462,4.0
25463,3.0
25464,0.0
25465,0.0
25466,0.0
25467,0.0
25468,0.0
25469,0.0
25470,0.0
25471,0.0
25472,0.0
25473,1.0
25474,0.0
25475,6.0
25476,0.0
25477,3.0
25478,1.0
25479,0.0
25480,0.0
25481,0.0
25482,0.0
25483,7.0
25484,6.0
25485,0.0
25486,0.0
25487,14.0
25488,0.0
25489,5.0
25490,0.0
25491,1.0
25492,0.0
25493,8.0
25494,1.0
25495,0.0
25496,0.0
25497,1.0
25498,5.0
25499,6.0
25500,9.0
25501,4.0
25502,3.0
25503,9.0
25504,0.0
25505,3.0
25506,5.0
25507,0.0
25508,0.0
25509,18.0
25510,1.0
25511,6.0
25512,1.0
25513,7.0
25514,6.0
25515,0.0
25516,8.0
25517,0.0
25518,4.0
25519,11.0
25520,1.0
25521,5.0
25522,3.0
25523,0.0
25524,0.0
25525,6.0
25526,2.0
25527,0.0
25528,0.0
25529,2.0
25530,0.0
25531,2.0
25532,1.0
25533,3.0
25534,4.0
25535,1.0
25536,6.0
25537,1.0
25538,2.0
25539,3.0
25540,0.0
25541,2.0
25542,0.0
25543,2.0
25544,0.0
25545,0.0
25546,0.0
25547,0.0
25548,0.0
25549,2.0
25550,0.0
25551,2.0
25552,7.0
25553,7.0
25554,0.0
25555,0.0
25556,1.0
25557,4.0
25558,13.0
25559,3.0
25560,0.0
25561,0.0
25562,0.0
25563,0.0
25564,1.0
25565,1.0
25566,6.0
25567,2.0
25568,4.0
25569,0.0
25570,1.0
25571,0.0
25572,2.0
25573,0.0
25574,1.0
25575,1.0
25576,0.0
25577,0.0
25578,1.0
25579,0.0
25580,1.0
25581,2.0
25582,3.0
25583,0.0
25584,4.0
25585,1.0
25586,0.0
25587,0.0
25588,0.0
25589,0.0
25590,0.0
25591,8.0
25592,0.0
25593,0.0
25594,0.0
25595,3.0
25596,0.0
25597,0.0
25598,0.0
25599,2.0
25600,1.0
25601,0.0
25602,1.0
25603,0.0
25604,1.0
25605,0.0
25606,0.0
25607,0.0
25608,0.0
25609,0.0
25610,0.0
25611,1.0
25612,0.0
25613,3.0
25614,0.0
25615,0.0
25616,0.0
25617,0.0
25618,1.0
25619,0.0
25620,1.0
25621,0.0
25622,0.0
25623,1.0
25624,1.0
25625,0.0
25626,0.0
25627,0.0
25628,1.0
25629,0.0
25630,4.0
25631,0.0
25632,0.0
25633,0.0
25634,0.0
25635,0.0
25636,0.0
25637,0.0
25638,0.0
25639,0.0
25640,0.0
25641,0.0
25642,0.0
25643,0.0
25644,0.0
25645,0.0
25646,0.0
25647,0.0
25648,1.0
25649,0.0
25650,0.0
25651,1.0
25652,0.0
25653,0.0
25654,1.0
25655,1.0
25656,0.0
25657,0.0
25658,3.0
25659,0.0
25660,0.0
25661,0.0
25662,2.0
25663,0.0
25664,0.0
25665,0.0
25666,0.0
25667,0.0
25668,0.0
25669,2.0
25670,1.0
25671,2.0
25672,1.0
25673,2.0
25674,2.0
25675,0.0
25676,0.0
25677,3.0
25678,0.0
25679,0.0
25680,0.0
25681,0.0
25682,0.0
25683,0.0
25684,0.0
25685,0.0
25686,0.0
25687,1.0
25688,3.0
25689,0.0
25690,0.0
25691,1.0
25692,0.0
25693,0.0
25694,0.0
25695,1.0
25696,2.0
25697,1.0
25698,2.0
25699,0.0
25700,0.0
25701,0.0
25702,3.0
25703,3.0
25704,0.0
25705,7.0
25706,0.0
25707,0.0
25708,0.0
25709,19.0
25710,3.0
25711,6.0
25712,2.0
25713,5.0
25714,5.0
25715,0.0
25716,3.0
25717,2.0
25718,12.0
25719,0.0
25720,4.0
25721,3.0
25722,5.0
25723,1.0
25724,0.0
25725,0.0
25726,9.0
25727,1.0
25728,0.0
25729,2.0
25730,5.0
25731,4.0
25732,4.0
25733,0.0
25734,11.0
25735,0.0
25736,0.0
25737,0.0
25738,0.0
25739,2.0
25740,4.0
25741,2.0
25742,1.0
25743,11.0
25744,0.0
25745,2.0
25746,3.0
25747,4.0
25748,7.0
25749,4.0
25750,10.0
25751,2.0
25752,7.0
25753,0.0
25754,3.0
25755,0.0
25756,2.0
25757,0.0
25758,1.0
25759,2.0
25760,1.0
25761,2.0
25762,1.0
25763,7.0
25764,2.0
25765,1.0
25766,1.0
25767,2.0
25768,7.0
25769,0.0
25770,0.0
25771,1.0
25772,0.0
25773,0.0
25774,1.0
25775,1.0
25776,1.0
25777,2.0
25778,0.0
25779,6.0
25780,3.0
25781,9.0
25782,0.0
25783,3.0
25784,11.0
25785,0.0
25786,4.0
25787,0.0
25788,14.0
25789,1.0
25790,3.0
25791,0.0
25792,6.0
25793,2.0
25794,13.0
25795,4.0
25796,1.0
25797,1.0
25798,0.0
25799,5.0
25800,6.0
25801,1.0
25802,2.0
25803,3.0
25804,0.0
25805,2.0
25806,2.0
25807,5.0
25808,0.0
25809,0.0
25810,2.0
25811,2.0
25812,3.0
25813,1.0
25814,3.0
25815,0.0
25816,1.0
25817,2.0
25818,17.0
25819,2.0
25820,2.0
25821,7.0
25822,1.0
25823,7.0
25824,2.0
25825,3.0
25826,4.0
25827,1.0
25828,0.0
25829,3.0
25830,0.0
25831,1.0
25832,0.0
25833,2.0
25834,3.0
25835,0.0
25836,1.0
25837,4.0
25838,0.0
25839,2.0
25840,0.0
25841,3.0
25842,2.0
25843,4.0
25844,8.0
25845,1.0
25846,0.0
25847,3.0
25848,0.0
25849,1.0
25850,0.0
25851,6.0
25852,2.0
25853,0.0
25854,0.0
25855,2.0
25856,0.0
25857,4.0
25858,1.0
25859,2.0
25860,0.0
25861,0.0
25862,5.0
25863,3.0
25864,0.0
25865,1.0
25866,3.0
25867,5.0
25868,0.0
25869,3.0
25870,3.0
25871,0.0
25872,3.0
25873,9.0
25874,1.0
25875,1.0
25876,10.0
25877,1.0
25878,0.0
25879,2.0
25880,2.0
25881,1.0
25882,0.0
25883,3.0
25884,3.0
25885,0.0
25886,0.0
25887,8.0
25888,1.0
25889,1.0
25890,0.0
25891,4.0
25892,0.0
25893,1.0
25894,0.0
25895,3.0
25896,3.0
25897,2.0
25898,0.0
25899,3.0
25900,2.0
25901,1.0
25902,1.0
25903,0.0
25904,1.0
25905,0.0
25906,15.0
25907,12.0
25908,1.0
25909,0.0
25910,2.0
25911,15.0
25912,4.0
25913,1.0
25914,15.0
25915,4.0
25916,0.0
25917,0.0
25918,6.0
25919,6.0
25920,0.0
25921,5.0
25922,10.0
25923,4.0
25924,9.0
25925,0.0
25926,5.0
25927,11.0
25928,2.0
25929,8.0
25930,11.0
25931,15.0
25932,0.0
25933,2.0
25934,2.0
25935,1.0
25936,12.0
25937,0.0
25938,1.0
25939,15.0
25940,4.0
25941,1.0
25942,2.0
25943,6.0
25944,1.0
25945,5.0
25946,0.0
25947,4.0
25948,4.0
25949,1.0
25950,1.0
25951,2.0
25952,1.0
25953,3.0
25954,4.0
25955,3.0
25956,6.0
25957,3.0
25958,0.0
25959,0.0
25960,8.0
25961,5.0
25962,1.0
25963,2.0
25964,1.0
25965,14.0
25966,2.0
25967,0.0
25968,1.0
25969,0.0
25970,0.0
25971,0.0
25972,0.0
25973,1.0
25974,2.0
25975,6.0
25976,17.0
25977,3.0
25978,2.0
25979,0.0
25980,6.0
25981,16.0
25982,2.0
25983,1.0
25984,5.0
25985,6.0
25986,5.0
25987,4.0
25988,0.0
25989,0.0
25990,3.0
25991,2.0
25992,5.0
25993,1.0
25994,3.0
25995,1.0
25996,3.0
25997,5.0
25998,7.0
25999,0.0
26000,0.0
26001,3.0
26002,0.0
26003,7.0
26004,1.0
26005,4.0
26006,0.0
26007,2.0
26008,1.0
26009,6.0
26010,10.0
26011,4.0
26012,7.0
26013,0.0
26014,0.0
26015,11.0
26016,5.0
26017,3.0
26018,3.0
26019,2.0
26020,7.0
26021,0.0
26022,5.0
26023,5.0
26024,5.0
26025,0.0
26026,2.0
26027,6.0
26028,6.0
26029,1.0
26030,0.0
26031,1.0
26032,5.0
26033,4.0
26034,1.0
26035,0.0
26036,14.0
26037,5.0
26038,2.0
26039,3.0
26040,5.0
26041,2.0
26042,0.0
26043,26.0
26044,15.0
26045,2.0
26046,0.0
26047,0.0
26048,1.0
26049,0.0
26050,1.0
26051,5.0
26052,0.0
26053,2.0
26054,0.0
26055,5.0
26056,4.0
26057,4.0
26058,11.0
26059,3.0
26060,0.0
26061,13.0
26062,2.0
26063,2.0
26064,3.0
26065,5.0
26066,2.0
26067,0.0
26068,0.0
26069,3.0
26070,10.0
26071,3.0
26072,1.0
26073,7.0
26074,7.0
26075,2.0
26076,0.0
26077,9.0
26078,0.0
26079,22.0
26080,0.0
26081,3.0
26082,4.0
26083,4.0
26084,3.0
26085,2.0
26086,7.0
26087,2.0
26088,6.0
26089,2.0
26090,1.0
26091,0.0
26092,0.0
26093,8.0
26094,1.0
26095,1.0
26096,3.0
26097,8.0
26098,0.0
26099,11.0
26100,7.0
26101,1.0
26102,4.0
26103,0.0
26104,0.0
26105,8.0
26106,4.0
26107,13.0
26108,8.0
26109,4.0
26110,2.0
26111,24.0
26112,6.0
26113,5.0
26114,3.0
26115,2.0
26116,0.0
26117,18.0
26118,0.0
26119,1.0
26120,0.0
26121,5.0
26122,3.0
26123,18.0
26124,8.0
26125,2.0
26126,12.0
26127,0.0
26128,3.0
26129,7.0
26130,5.0
26131,0.0
26132,2.0
26133,10.0
26134,7.0
26135,2.0
26136,1.0
26137,2.0
26138,2.0
26139,0.0
26140,3.0
26141,2.0
26142,1.0
26143,1.0
26144,2.0
26145,3.0
26146,6.0
26147,17.0
26148,0.0
26149,7.0
26150,3.0
26151,1.0
26152,6.0
26153,14.0
26154,11.0
26155,7.0
26156,7.0
26157,6.0
26158,0.0
26159,6.0
26160,2.0
26161,6.0
26162,0.0
26163,4.0
26164,1.0
26165,10.0
26166,4.0
26167,20.0
26168,5.0
26169,0.0
26170,8.0
26171,6.0
26172,15.0
26173,7.0
26174,1.0
26175,3.0
26176,9.0
26177,1.0
26178,12.0
26179,2.0
26180,3.0
26181,6.0
26182,3.0
26183,14.0
26184,0.0
26185,0.0
26186,0.0
26187,5.0
26188,10.0
26189,9.0
26190,1.0
26191,2.0
26192,8.0
26193,5.0
26194,5.0
26195,15.0
26196,19.0
26197,1.0
26198,2.0
26199,10.0
26200,4.0
26201,1.0
26202,7.0
26203,2.0
26204,2.0
26205,7.0
26206,12.0
26207,1.0
26208,1.0
26209,1.0
26210,24.0
26211,0.0
26212,5.0
26213,12.0
26214,3.0
26215,1.0
26216,0.0
26217,1.0
26218,0.0
26219,11.0
26220,2.0
26221,2.0
26222,11.0
26223,4.0
26224,7.0
26225,1.0
26226,13.0
26227,3.0
26228,11.0
26229,1.0
26230,20.0
26231,0.0
26232,12.0
26233,0.0
26234,6.0
26235,17.0
26236,2.0
26237,7.0
26238,9.0
26239,2.0
26240,4.0
26241,2.0
26242,7.0
26243,0.0
26244,7.0
26245,2.0
26246,2.0
26247,0.0
26248,2.0
26249,5.0
26250,3.0
26251,3.0
26252,3.0
26253,4.0
26254,6.0
26255,3.0
26256,14.0
26257,3.0
26258,1.0
26259,3.0
26260,6.0
26261,8.0
26262,0.0
26263,7.0
26264,0.0
26265,7.0
26266,10.0
26267,16.0
26268,1.0
26269,3.0
26270,8.0
26271,2.0
26272,3.0
26273,18.0
26274,0.0
26275,2.0
26276,1.0
26277,1.0
26278,2.0
26279,5.0
26280,1.0
26281,0.0
26282,0.0
26283,1.0
26284,0.0
26285,0.0
26286,0.0
26287,7.0
26288,10.0
26289,0.0
26290,11.0
26291,0.0
26292,2.0
26293,2.0
26294,2.0
26295,7.0
26296,2.0
26297,1.0
26298,2.0
26299,14.0
26300,2.0
26301,5.0
26302,2.0
26303,14.0
26304,10.0
26305,1.0
26306,4.0
26307,2.0
26308,4.0
26309,1.0
26310,8.0
26311,3.0
26312,6.0
26313,6.0
26314,11.0
26315,2.0
26316,2.0
26317,5.0
26318,3.0
26319,2.0
26320,5.0
26321,11.0
26322,4.0
26323,12.0
26324,3.0
26325,4.0
26326,22.0
26327,0.0
26328,8.0
26329,9.0
26330,2.0
26331,3.0
26332,15.0
26333,1.0
26334,1.0
26335,6.0
26336,2.0
26337,10.0
26338,1.0
26339,0.0
26340,0.0
26341,3.0
26342,0.0
26343,1.0
26344,3.0
26345,2.0
26346,3.0
26347,1.0
26348,2.0
26349,0.0
26350,2.0
26351,6.0
26352,8.0
26353,1.0
26354,0.0
26355,6.0
26356,0.0
26357,1.0
26358,0.0
26359,15.0
26360,17.0
26361,11.0
26362,0.0
26363,5.0
26364,3.0
26365,10.0
26366,10.0
26367,2.0
26368,0.0
26369,8.0
26370,8.0
26371,0.0
26372,9.0
26373,11.0
26374,0.0
26375,2.0
26376,0.0
26377,0.0
26378,3.0
26379,6.0
26380,5.0
26381,6.0
26382,4.0
26383,5.0
26384,4.0
26385,19.0
26386,1.0
26387,0.0
26388,11.0
26389,2.0
26390,5.0
26391,1.0
26392,4.0
26393,21.0
26394,3.0
26395,4.0
26396,8.0
26397,2.0
26398,0.0
26399,2.0
26400,4.0
26401,0.0
26402,1.0
26403,9.0
26404,0.0
26405,1.0
26406,2.0
26407,3.0
26408,11.0
26409,1.0
26410,19.0
26411,7.0
26412,0.0
26413,8.0
26414,5.0
26415,4.0
26416,2.0
26417,10.0
26418,3.0
26419,0.0
26420,2.0
26421,10.0
26422,2.0
26423,3.0
26424,0.0
26425,2.0
26426,2.0
26427,5.0
26428,16.0
26429,1.0
26430,4.0
26431,2.0
26432,6.0
26433,0.0
26434,0.0
26435,3.0
26436,0.0
26437,0.0
26438,2.0
26439,1.0
26440,0.0
26441,24.0
26442,3.0
26443,8.0
26444,3.0
26445,2.0
26446,2.0
26447,22.0
26448,3.0
26449,4.0
26450,7.0
26451,9.0
26452,2.0
26453,0.0
26454,0.0
26455,1.0
26456,11.0
26457,14.0
26458,13.0
26459,0.0
26460,7.0
26461,1.0
26462,8.0
26463,1.0
26464,1.0
26465,1.0
26466,16.0
26467,3.0
26468,0.0
26469,0.0
26470,1.0
26471,2.0
26472,7.0
26473,12.0
26474,0.0
26475,7.0
26476,1.0
26477,0.0
26478,4.0
26479,0.0
26480,24.0
26481,1.0
26482,1.0
26483,10.0
26484,16.0
26485,5.0
26486,5.0
26487,2.0
26488,1.0
26489,0.0
26490,22.0
26491,8.0
26492,4.0
26493,7.0
26494,0.0
26495,0.0
26496,6.0
26497,13.0
26498,5.0
26499,9.0
26500,0.0
26501,5.0
26502,1.0
26503,29.0
26504,10.0
26505,1.0
26506,0.0
26507,5.0
26508,7.0
26509,7.0
26510,5.0
26511,0.0
26512,3.0
26513,1.0
26514,1.0
26515,1.0
26516,5.0
26517,0.0
26518,5.0
26519,6.0
26520,2.0
26521,11.0
26522,5.0
26523,3.0
26524,5.0
26525,6.0
26526,7.0
26527,1.0
26528,5.0
26529,8.0
26530,2.0
26531,2.0
26532,1.0
26533,11.0
26534,3.0
26535,3.0
26536,0.0
26537,24.0
26538,1.0
26539,2.0
26540,6.0
26541,2.0
26542,4.0
26543,8.0
26544,0.0
26545,9.0
26546,11.0
26547,1.0
26548,1.0
26549,1.0
26550,7.0
26551,5.0
26552,0.0
26553,5.0
26554,3.0
26555,4.0
26556,1.0
26557,10.0
26558,3.0
26559,0.0
26560,1.0
26561,0.0
26562,1.0
26563,10.0
26564,3.0
26565,2.0
26566,0.0
26567,4.0
26568,14.0
26569,5.0
26570,2.0
26571,2.0
26572,2.0
26573,8.0
26574,11.0
26575,5.0
26576,5.0
26577,1.0
26578,6.0
26579,1.0
26580,10.0
26581,16.0
26582,1.0
26583,6.0
26584,0.0
26585,0.0
26586,2.0
26587,2.0
26588,6.0
26589,9.0
26590,1.0
26591,1.0
26592,7.0
26593,4.0
26594,12.0
26595,16.0
26596,9.0
26597,3.0
26598,8.0
26599,19.0
26600,3.0
26601,6.0
26602,0.0
26603,0.0
26604,6.0
26605,5.0
26606,0.0
26607,7.0
26608,30.0
26609,8.0
26610,1.0
26611,12.0
26612,3.0
26613,1.0
26614,2.0
26615,2.0
26616,1.0
26617,3.0
26618,32.0
26619,1.0
26620,28.0
26621,5.0
26622,9.0
26623,15.0
26624,1.0
26625,1.0
26626,4.0
26627,4.0
26628,26.0
26629,1.0
26630,6.0
26631,3.0
26632,15.0
26633,12.0
26634,4.0
26635,70.0
26636,10.0
26637,4.0
26638,18.0
26639,9.0
26640,6.0
26641,2.0
26642,7.0
26643,4.0
26644,14.0
26645,4.0
26646,0.0
26647,17.0
26648,9.0
26649,16.0
26650,12.0
26651,2.0
26652,3.0
26653,5.0
26654,0.0
26655,0.0
26656,0.0
26657,19.0
26658,1.0
26659,0.0
26660,6.0
26661,1.0
26662,53.0
26663,0.0
26664,9.0
26665,3.0
26666,1.0
26667,0.0
26668,3.0
26669,28.0
26670,2.0
26671,8.0
26672,2.0
26673,6.0
26674,1.0
26675,6.0
26676,1.0
26677,1.0
26678,9.0
26679,3.0
26680,12.0
26681,6.0
26682,13.0
26683,8.0
26684,1.0
26685,13.0
26686,12.0
26687,13.0
26688,11.0
26689,9.0
26690,0.0
26691,0.0
26692,3.0
26693,1.0
26694,1.0
26695,4.0
26696,2.0
26697,1.0
26698,25.0
26699,1.0
26700,5.0
26701,30.0
26702,0.0
26703,0.0
26704,2.0
26705,33.0
26706,7.0
26707,33.0
26708,18.0
26709,9.0
26710,0.0
26711,17.0
26712,9.0
26713,10.0
26714,2.0
26715,9.0
26716,7.0
26717,8.0
26718,8.0
26719,9.0
26720,7.0
26721,19.0
26722,0.0
26723,8.0
26724,7.0
26725,5.0
26726,3.0
26727,10.0
26728,3.0
26729,16.0
26730,0.0
26731,1.0
26732,1.0
26733,2.0
26734,0.0
26735,20.0
26736,1.0
26737,22.0
26738,5.0
26739,0.0
26740,5.0
26741,2.0
26742,0.0
26743,5.0
26744,3.0
26745,1.0
26746,7.0
26747,21.0
26748,12.0
26749,11.0
26750,10.0
26751,1.0
26752,2.0
26753,11.0
26754,0.0
26755,2.0
26756,0.0
26757,2.0
26758,3.0
26759,4.0
26760,13.0
26761,10.0
26762,1.0
26763,8.0
26764,13.0
26765,18.0
26766,10.0
26767,4.0
26768,7.0
26769,1.0
26770,1.0
26771,0.0
26772,27.0
26773,0.0
26774,6.0
26775,7.0
26776,1.0
26777,6.0
26778,2.0
26779,3.0
26780,20.0
26781,11.0
26782,0.0
26783,1.0
26784,10.0
26785,1.0
26786,10.0
26787,5.0
26788,9.0
26789,30.0
26790,3.0
26791,4.0
26792,9.0
26793,18.0
26794,5.0
26795,11.0
26796,27.0
26797,1.0
26798,5.0
26799,3.0
26800,4.0
26801,0.0
26802,8.0
26803,8.0
26804,1.0
26805,0.0
26806,2.0
26807,1.0
26808,0.0
26809,5.0
26810,4.0
26811,12.0
26812,24.0
26813,3.0
26814,8.0
26815,3.0
26816,19.0
26817,13.0
26818,3.0
26819,3.0
26820,11.0
26821,14.0
26822,7.0
26823,43.0
26824,6.0
26825,6.0
26826,2.0
26827,7.0
26828,34.0
26829,1.0
26830,14.0
26831,0.0
26832,1.0
26833,16.0
26834,1.0
26835,3.0
26836,3.0
26837,0.0
26838,1.0
26839,15.0
26840,7.0
26841,5.0
26842,4.0
26843,6.0
26844,21.0
26845,6.0
26846,6.0
26847,1.0
26848,0.0
26849,1.0
26850,7.0
26851,33.0
26852,27.0
26853,1.0
26854,45.0
26855,4.0
26856,0.0
26857,1.0
26858,0.0
26859,3.0
26860,15.0
26861,8.0
26862,5.0
26863,8.0
26864,13.0
26865,8.0
26866,29.0
26867,12.0
26868,19.0
26869,2.0
26870,1.0
26871,1.0
26872,1.0
26873,2.0
26874,2.0
26875,27.0
26876,0.0
26877,1.0
26878,5.0
26879,9.0
26880,1.0
26881,12.0
26882,16.0
26883,6.0
26884,8.0
26885,0.0
26886,11.0
26887,1.0
26888,2.0
26889,20.0
26890,1.0
26891,0.0
26892,13.0
26893,16.0
26894,0.0
26895,3.0
26896,5.0
26897,14.0
26898,2.0
26899,2.0
26900,10.0
26901,7.0
26902,16.0
26903,3.0
26904,25.0
26905,1.0
26906,9.0
26907,3.0
26908,10.0
26909,0.0
26910,6.0
26911,5.0
26912,4.0
26913,30.0
26914,7.0
26915,6.0
26916,3.0
26917,5.0
26918,0.0
26919,21.0
26920,1.0
26921,7.0
26922,4.0
26923,8.0
26924,1.0
26925,1.0
26926,13.0
26927,11.0
26928,1.0
26929,22.0
26930,22.0
26931,2.0
26932,6.0
26933,3.0
26934,6.0
26935,14.0
26936,3.0
26937,2.0
26938,4.0
26939,6.0
26940,0.0
26941,7.0
26942,7.0
26943,12.0
26944,6.0
26945,2.0
26946,14.0
26947,1.0
26948,7.0
26949,2.0
26950,17.0
26951,0.0
26952,12.0
26953,7.0
26954,2.0
26955,2.0
26956,13.0
26957,5.0
26958,1.0
26959,1.0
26960,1.0
26961,0.0
26962,4.0
26963,7.0
26964,4.0
26965,0.0
26966,4.0
26967,0.0
26968,17.0
26969,3.0
26970,2.0
26971,1.0
26972,15.0
26973,8.0
26974,8.0
26975,0.0
26976,21.0
26977,7.0
26978,22.0
26979,9.0
26980,5.0
26981,13.0
26982,6.0
26983,13.0
26984,7.0
26985,6.0
26986,4.0
26987,7.0
26988,1.0
26989,4.0
26990,2.0
26991,17.0
26992,9.0
26993,20.0
26994,5.0
26995,1.0
26996,7.0
26997,10.0
26998,2.0
26999,23.0
27000,13.0
27001,10.0
27002,7.0
27003,5.0
27004,7.0
27005,0.0
27006,0.0
27007,5.0
27008,27.0
27009,0.0
27010,2.0
27011,2.0
27012,6.0
27013,8.0
27014,20.0
27015,7.0
27016,5.0
27017,13.0
27018,1.0
27019,6.0
27020,16.0
27021,6.0
27022,28.0
27023,11.0
27024,3.0
27025,1.0
27026,6.0
27027,25.0
27028,4.0
27029,15.0
27030,17.0
27031,4.0
27032,24.0
27033,47.0
27034,0.0
27035,10.0
27036,3.0
27037,5.0
27038,3.0
27039,6.0
27040,4.0
27041,3.0
27042,11.0
27043,25.0
27044,5.0
27045,6.0
27046,4.0
27047,5.0
27048,4.0
27049,2.0
27050,3.0
27051,1.0
27052,19.0
27053,6.0
27054,0.0
27055,1.0
27056,8.0
27057,3.0
27058,3.0
27059,2.0
27060,0.0
27061,7.0
27062,21.0
27063,8.0
27064,3.0
27065,4.0
27066,0.0
27067,2.0
27068,14.0
27069,1.0
27070,4.0
27071,6.0
27072,0.0
27073,6.0
27074,1.0
27075,2.0
27076,3.0
27077,15.0
27078,17.0
27079,6.0
27080,1.0
27081,16.0
27082,1.0
27083,0.0
27084,0.0
27085,4.0
27086,1.0
27087,7.0
27088,1.0
27089,0.0
27090,19.0
27091,2.0
27092,12.0
27093,8.0
27094,12.0
27095,0.0
27096,2.0
27097,6.0
27098,3.0
27099,12.0
27100,0.0
27101,12.0
27102,14.0
27103,0.0
27104,7.0
27105,1.0
27106,0.0
27107,6.0
27108,4.0
27109,3.0
27110,0.0
27111,3.0
27112,10.0
27113,0.0
27114,1.0
27115,4.0
27116,9.0
27117,0.0
27118,1.0
27119,5.0
27120,0.0
27121,3.0
27122,2.0
27123,1.0
27124,0.0
27125,5.0
27126,5.0
27127,5.0
27128,2.0
27129,4.0
27130,3.0
27131,0.0
27132,2.0
27133,4.0
27134,4.0
27135,4.0
27136,3.0
27137,2.0
27138,6.0
27139,3.0
27140,1.0
27141,5.0
27142,2.0
27143,3.0
27144,3.0
27145,4.0
27146,7.0
27147,8.0
27148,0.0
27149,2.0
27150,5.0
27151,6.0
27152,1.0
27153,10.0
27154,1.0
27155,2.0
27156,1.0
27157,19.0
27158,0.0
27159,0.0
27160,8.0
27161,1.0
27162,6.0
27163,0.0
27164,5.0
27165,6.0
27166,10.0
27167,3.0
27168,1.0
27169,0.0
27170,2.0
27171,0.0
27172,0.0
27173,0.0
27174,0.0
27175,0.0
27176,0.0
27177,0.0
27178,1.0
27179,0.0
27180,0.0
27181,1.0
27182,0.0
27183,2.0
27184,0.0
27185,0.0
27186,2.0
27187,0.0
27188,1.0
27189,2.0
27190,0.0
27191,3.0
27192,7.0
27193,0.0
27194,1.0
27195,1.0
27196,6.0
27197,0.0
27198,1.0
27199,1.0
27200,3.0
27201,5.0
27202,0.0
27203,0.0
27204,2.0
27205,0.0
27206,16.0
27207,0.0
27208,3.0
27209,0.0
27210,0.0
27211,0.0
27212,0.0
27213,1.0
27214,1.0
27215,1.0
27216,0.0
27217,1.0
27218,0.0
27219,0.0
27220,0.0
27221,5.0
27222,0.0
27223,0.0
27224,1.0
27225,0.0
27226,1.0
27227,2.0
27228,0.0
27229,18.0
27230,3.0
27231,0.0
27232,1.0
27233,1.0
27234,12.0
27235,0.0
27236,0.0
27237,8.0
27238,7.0
27239,2.0
27240,2.0
27241,1.0
27242,6.0
27243,8.0
27244,0.0
27245,1.0
27246,1.0
27247,3.0
27248,2.0
27249,2.0
27250,8.0
27251,1.0
27252,6.0
27253,0.0
27254,1.0
27255,4.0
27256,2.0
27257,2.0
27258,1.0
27259,1.0
27260,1.0
27261,3.0
27262,14.0
27263,2.0
27264,1.0
27265,1.0
27266,0.0
27267,0.0
27268,5.0
27269,0.0
27270,0.0
