,Fzd3
57156,0.0
57157,0.0
57158,0.0
57159,7.0
57160,1.0
57161,3.0
57162,0.0
57163,3.0
57164,0.0
57165,1.0
57166,1.0
57167,0.0
57168,1.0
57169,3.0
57170,0.0
57171,3.0
57172,1.0
57173,0.0
57174,1.0
57175,0.0
57176,1.0
57177,1.0
57178,0.0
57179,1.0
57180,0.0
57181,2.0
57182,0.0
57183,1.0
57184,0.0
57185,0.0
57186,0.0
57187,1.0
57188,1.0
57189,0.0
57190,0.0
57191,0.0
57192,0.0
57193,2.0
57194,0.0
57195,0.0
57196,1.0
57197,1.0
57198,0.0
57199,0.0
57200,1.0
57201,1.0
57202,0.0
57203,2.0
57204,0.0
57205,0.0
57206,3.0
57207,1.0
57208,0.0
57209,7.0
57210,4.0
57211,2.0
57212,0.0
57213,1.0
57214,0.0
57215,0.0
57216,1.0
57217,0.0
57218,1.0
57219,0.0
57220,2.0
57221,1.0
57222,0.0
57223,0.0
57224,0.0
57225,1.0
57226,1.0
57227,4.0
57228,1.0
57229,1.0
57230,1.0
57231,0.0
57232,2.0
57233,1.0
57234,1.0
57235,1.0
57236,0.0
57237,0.0
57238,0.0
57239,0.0
57240,0.0
57241,1.0
57242,0.0
57243,1.0
57244,1.0
57245,1.0
57246,3.0
57247,2.0
57248,0.0
57249,0.0
57250,1.0
57251,0.0
57252,0.0
57253,0.0
57254,0.0
57255,0.0
57256,0.0
57257,1.0
57258,0.0
57259,0.0
57260,1.0
57261,1.0
57262,0.0
57263,0.0
57264,0.0
57265,0.0
57266,0.0
57267,0.0
57268,1.0
57269,1.0
57270,2.0
57271,0.0
57272,0.0
57273,1.0
57274,0.0
57275,2.0
57276,0.0
57277,0.0
57278,1.0
57279,2.0
57280,0.0
57281,0.0
57282,0.0
57283,1.0
57284,1.0
57285,1.0
57286,0.0
57287,0.0
57288,0.0
57289,5.0
57290,2.0
57291,1.0
57292,0.0
57293,1.0
57294,1.0
57295,0.0
57296,0.0
57297,0.0
57298,0.0
57299,0.0
57300,2.0
57301,0.0
57302,4.0
57303,0.0
57304,2.0
57305,0.0
57306,1.0
57307,2.0
57308,0.0
57309,0.0
57310,0.0
57311,0.0
57312,0.0
57313,1.0
57314,0.0
57315,1.0
57316,0.0
57317,0.0
57318,1.0
57319,0.0
57320,0.0
57321,2.0
57322,0.0
57323,0.0
57324,0.0
57325,1.0
57326,0.0
57327,0.0
57328,0.0
57329,3.0
57330,2.0
57331,3.0
57332,0.0
57333,2.0
57334,1.0
57335,1.0
57336,0.0
57337,0.0
57338,6.0
57339,0.0
57340,2.0
57341,0.0
57342,1.0
57343,0.0
57344,4.0
57345,1.0
57346,1.0
57347,3.0
57348,0.0
57349,0.0
57350,1.0
57351,1.0
57352,0.0
57353,1.0
57354,3.0
57355,1.0
57356,9.0
57357,0.0
57358,0.0
57359,0.0
57360,0.0
57361,3.0
57362,0.0
57363,1.0
57364,2.0
57365,2.0
57366,1.0
57367,4.0
57368,1.0
57369,9.0
57370,0.0
57371,0.0
57372,2.0
57373,3.0
57374,0.0
57375,2.0
57376,1.0
57377,0.0
57378,1.0
57379,1.0
57380,0.0
57381,1.0
57382,0.0
57383,4.0
57384,1.0
57385,0.0
57386,0.0
57387,0.0
57388,3.0
57389,2.0
57390,0.0
57391,1.0
57392,6.0
57393,0.0
57394,4.0
57395,0.0
57396,3.0
57397,10.0
57398,5.0
57399,6.0
57400,4.0
57401,4.0
57402,2.0
57403,2.0
57404,5.0
57405,6.0
57406,1.0
57407,6.0
57408,5.0
57409,6.0
57410,2.0
57411,2.0
57412,0.0
57413,0.0
57414,2.0
57415,2.0
57416,2.0
57417,1.0
57418,0.0
57419,0.0
57420,1.0
57421,0.0
57422,0.0
57423,1.0
57424,3.0
57425,7.0
57426,5.0
57427,5.0
57428,0.0
57429,0.0
57430,0.0
57431,1.0
57432,0.0
57433,0.0
57434,2.0
57435,1.0
57436,5.0
57437,8.0
57438,0.0
57439,0.0
57440,2.0
57441,7.0
57442,5.0
57443,1.0
57444,3.0
57445,1.0
57446,7.0
57447,0.0
57448,1.0
57449,3.0
57450,2.0
57451,4.0
57452,0.0
57453,0.0
57454,0.0
57455,0.0
57456,4.0
57457,0.0
57458,1.0
57459,0.0
57460,0.0
57461,0.0
57462,0.0
57463,1.0
57464,4.0
57465,0.0
57466,0.0
57467,2.0
57468,0.0
57469,5.0
57470,0.0
57471,3.0
57472,1.0
57473,1.0
57474,11.0
57475,2.0
57476,4.0
57477,3.0
57478,0.0
57479,0.0
57480,0.0
57481,0.0
57482,0.0
57483,1.0
57484,4.0
57485,1.0
57486,1.0
57487,0.0
57488,0.0
57489,0.0
57490,3.0
57491,0.0
57492,1.0
57493,2.0
57494,4.0
57495,1.0
57496,2.0
57497,1.0
57498,3.0
57499,2.0
57500,0.0
57501,0.0
57502,1.0
57503,0.0
57504,0.0
57505,1.0
57506,0.0
57507,2.0
57508,1.0
57509,0.0
57510,1.0
57511,0.0
57512,0.0
57513,1.0
57514,2.0
57515,0.0
57516,0.0
57517,3.0
57518,0.0
57519,1.0
57520,0.0
57521,0.0
57522,1.0
57523,3.0
57524,1.0
57525,0.0
57526,0.0
57527,0.0
57528,0.0
57529,3.0
57530,2.0
57531,3.0
57532,0.0
57533,1.0
57534,4.0
57535,3.0
57536,0.0
57537,0.0
57538,3.0
57539,1.0
57540,2.0
57541,2.0
57542,0.0
57543,2.0
57544,0.0
57545,1.0
57546,1.0
57547,0.0
57548,1.0
57549,0.0
57550,2.0
57551,0.0
57552,1.0
57553,8.0
57554,1.0
57555,1.0
57556,0.0
57557,4.0
57558,0.0
57559,4.0
57560,1.0
57561,4.0
57562,3.0
57563,0.0
57564,1.0
57565,0.0
57566,3.0
57567,1.0
57568,0.0
57569,2.0
57570,1.0
57571,1.0
57572,0.0
57573,3.0
57574,2.0
57575,0.0
57576,0.0
57577,2.0
57578,5.0
57579,0.0
57580,0.0
57581,1.0
57582,3.0
57583,0.0
57584,2.0
57585,2.0
57586,1.0
57587,0.0
57588,0.0
57589,0.0
57590,5.0
57591,0.0
57592,0.0
57593,0.0
57594,1.0
57595,0.0
57596,8.0
57597,1.0
57598,1.0
57599,1.0
57600,0.0
57601,2.0
57602,1.0
57603,0.0
57604,0.0
57605,0.0
57606,12.0
57607,0.0
57608,3.0
57609,0.0
57610,3.0
57611,1.0
57612,0.0
57613,0.0
57614,8.0
57615,1.0
57616,0.0
57617,1.0
57618,1.0
57619,4.0
57620,0.0
57621,2.0
57622,0.0
57623,0.0
57624,3.0
57625,0.0
57626,3.0
57627,2.0
57628,0.0
57629,0.0
57630,2.0
57631,3.0
57632,0.0
57633,1.0
57634,0.0
57635,0.0
57636,1.0
57637,2.0
57638,0.0
57639,2.0
57640,1.0
57641,0.0
57642,1.0
57643,0.0
57644,2.0
57645,5.0
57646,3.0
57647,0.0
57648,1.0
57649,3.0
57650,1.0
57651,0.0
57652,3.0
57653,6.0
57654,7.0
57655,6.0
57656,12.0
57657,0.0
57658,3.0
57659,1.0
57660,0.0
57661,0.0
57662,0.0
57663,2.0
57664,0.0
57665,12.0
57666,3.0
57667,1.0
57668,2.0
57669,1.0
57670,0.0
57671,0.0
57672,0.0
57673,0.0
57674,3.0
57675,2.0
57676,1.0
57677,0.0
57678,0.0
57679,1.0
57680,0.0
57681,1.0
57682,7.0
57683,0.0
57684,5.0
57685,3.0
57686,2.0
57687,4.0
57688,6.0
57689,7.0
57690,0.0
57691,0.0
57692,6.0
57693,0.0
57694,1.0
57695,3.0
57696,3.0
57697,0.0
57698,0.0
57699,0.0
57700,0.0
57701,0.0
57702,3.0
57703,0.0
57704,7.0
57705,0.0
57706,10.0
57707,5.0
57708,3.0
57709,3.0
57710,0.0
57711,2.0
57712,1.0
57713,1.0
57714,1.0
57715,0.0
57716,0.0
57717,0.0
57718,0.0
57719,2.0
57720,1.0
57721,0.0
57722,1.0
57723,0.0
57724,7.0
57725,1.0
57726,0.0
57727,2.0
57728,2.0
57729,0.0
57730,1.0
57731,2.0
57732,6.0
57733,0.0
57734,0.0
57735,2.0
57736,0.0
57737,1.0
57738,2.0
57739,2.0
57740,0.0
57741,0.0
57742,2.0
57743,10.0
57744,3.0
57745,1.0
57746,3.0
57747,1.0
57748,2.0
57749,3.0
57750,0.0
57751,3.0
57752,1.0
57753,1.0
57754,0.0
57755,1.0
57756,1.0
57757,2.0
57758,1.0
57759,1.0
57760,5.0
57761,0.0
57762,0.0
57763,3.0
57764,7.0
57765,4.0
57766,2.0
57767,2.0
57768,0.0
57769,1.0
57770,0.0
57771,2.0
57772,8.0
57773,1.0
57774,3.0
57775,1.0
57776,8.0
57777,2.0
57778,0.0
57779,1.0
57780,3.0
57781,11.0
57782,3.0
57783,4.0
57784,2.0
57785,3.0
57786,0.0
57787,5.0
57788,5.0
57789,0.0
57790,0.0
57791,0.0
57792,1.0
57793,0.0
57794,0.0
57795,5.0
57796,2.0
57797,0.0
57798,2.0
57799,0.0
57800,0.0
57801,9.0
57802,0.0
57803,0.0
57804,1.0
57805,0.0
57806,1.0
57807,0.0
57808,9.0
57809,0.0
57810,5.0
57811,5.0
57812,7.0
57813,0.0
57814,0.0
57815,2.0
57816,0.0
57817,0.0
57818,7.0
57819,0.0
57820,1.0
57821,2.0
57822,3.0
57823,5.0
57824,0.0
57825,1.0
57826,2.0
57827,0.0
57828,2.0
57829,4.0
57830,0.0
57831,1.0
57832,0.0
57833,1.0
57834,11.0
57835,9.0
57836,3.0
57837,2.0
57838,0.0
57839,0.0
57840,0.0
57841,6.0
57842,1.0
57843,0.0
57844,0.0
57845,2.0
57846,5.0
57847,0.0
57848,2.0
57849,3.0
57850,7.0
57851,3.0
57852,1.0
57853,1.0
57854,6.0
57855,3.0
57856,2.0
57857,0.0
57858,0.0
57859,1.0
57860,1.0
57861,0.0
57862,16.0
57863,0.0
57864,0.0
57865,1.0
57866,1.0
57867,10.0
57868,0.0
57869,1.0
57870,2.0
57871,4.0
57872,2.0
57873,1.0
57874,1.0
57875,0.0
57876,0.0
57877,3.0
57878,4.0
57879,0.0
57880,1.0
57881,1.0
57882,1.0
57883,0.0
57884,1.0
57885,2.0
57886,1.0
57887,0.0
57888,0.0
57889,0.0
57890,0.0
57891,1.0
57892,1.0
57893,2.0
57894,1.0
57895,8.0
57896,3.0
57897,0.0
57898,6.0
57899,2.0
57900,5.0
57901,0.0
57902,1.0
57903,1.0
57904,0.0
57905,5.0
57906,1.0
57907,1.0
57908,0.0
57909,0.0
57910,3.0
57911,6.0
57912,2.0
57913,4.0
57914,0.0
57915,4.0
57916,0.0
57917,10.0
57918,1.0
57919,1.0
57920,0.0
57921,2.0
57922,5.0
57923,0.0
57924,1.0
57925,1.0
57926,0.0
57927,1.0
57928,1.0
57929,5.0
57930,2.0
57931,2.0
57932,0.0
57933,5.0
57934,3.0
57935,0.0
57936,1.0
57937,0.0
57938,0.0
57939,0.0
57940,1.0
57941,0.0
57942,4.0
57943,0.0
57944,9.0
57945,4.0
57946,0.0
57947,0.0
57948,3.0
57949,6.0
57950,2.0
57951,8.0
57952,0.0
57953,4.0
57954,1.0
57955,1.0
57956,2.0
57957,0.0
57958,0.0
57959,0.0
57960,0.0
57961,0.0
57962,6.0
57963,0.0
57964,1.0
57965,10.0
57966,1.0
57967,2.0
57968,3.0
57969,0.0
57970,0.0
57971,0.0
57972,0.0
57973,0.0
57974,0.0
57975,1.0
57976,8.0
57977,5.0
57978,4.0
57979,9.0
57980,3.0
57981,3.0
57982,0.0
57983,3.0
57984,3.0
57985,2.0
57986,2.0
57987,1.0
57988,0.0
57989,2.0
57990,5.0
57991,0.0
57992,4.0
57993,5.0
57994,6.0
57995,0.0
57996,1.0
57997,0.0
57998,7.0
57999,3.0
58000,0.0
58001,6.0
58002,0.0
58003,2.0
58004,0.0
58005,0.0
58006,2.0
58007,2.0
58008,1.0
58009,4.0
58010,5.0
58011,7.0
58012,2.0
58013,0.0
58014,2.0
58015,1.0
58016,6.0
58017,0.0
58018,2.0
58019,1.0
58020,6.0
58021,0.0
58022,6.0
58023,2.0
58024,2.0
58025,1.0
58026,3.0
58027,0.0
58028,3.0
58029,0.0
58030,7.0
58031,0.0
58032,1.0
58033,1.0
58034,1.0
58035,6.0
58036,5.0
58037,0.0
58038,4.0
58039,0.0
58040,0.0
58041,0.0
58042,0.0
58043,0.0
58044,9.0
58045,0.0
58046,10.0
58047,1.0
58048,0.0
58049,1.0
58050,1.0
58051,0.0
58052,0.0
58053,0.0
58054,0.0
58055,0.0
58056,0.0
58057,2.0
58058,0.0
58059,0.0
58060,1.0
58061,0.0
58062,2.0
58063,2.0
58064,0.0
58065,0.0
58066,1.0
58067,0.0
58068,4.0
58069,0.0
58070,0.0
58071,1.0
58072,7.0
58073,0.0
58074,0.0
58075,6.0
58076,1.0
58077,3.0
58078,2.0
58079,1.0
58080,3.0
58081,3.0
58082,0.0
58083,1.0
58084,0.0
58085,0.0
58086,2.0
58087,0.0
58088,0.0
58089,7.0
58090,1.0
58091,0.0
58092,1.0
58093,1.0
58094,0.0
58095,3.0
58096,0.0
58097,3.0
58098,0.0
58099,0.0
58100,2.0
58101,3.0
58102,0.0
58103,4.0
58104,0.0
58105,0.0
58106,0.0
58107,1.0
58108,9.0
58109,0.0
58110,3.0
58111,1.0
58112,3.0
58113,0.0
58114,1.0
58115,0.0
58116,0.0
58117,0.0
58118,1.0
58119,4.0
58120,2.0
58121,0.0
58122,2.0
58123,4.0
58124,2.0
58125,0.0
58126,9.0
58127,0.0
58128,1.0
58129,1.0
58130,0.0
58131,0.0
58132,0.0
58133,0.0
58134,1.0
58135,0.0
58136,1.0
58137,0.0
58138,0.0
58139,1.0
58140,0.0
58141,0.0
58142,3.0
58143,0.0
58144,0.0
58145,0.0
58146,0.0
58147,0.0
58148,1.0
58149,0.0
58150,0.0
58151,0.0
58152,1.0
58153,0.0
58154,0.0
58155,0.0
58156,0.0
58157,0.0
58158,0.0
58159,1.0
58160,0.0
58161,0.0
58162,0.0
58163,0.0
58164,0.0
58165,0.0
58166,0.0
58167,0.0
58168,0.0
58169,0.0
58170,0.0
58171,0.0
58172,0.0
58173,0.0
58174,0.0
58175,1.0
58176,0.0
58177,1.0
58178,0.0
58179,0.0
58180,0.0
58181,1.0
58182,0.0
58183,0.0
58184,0.0
58185,1.0
58186,0.0
58187,0.0
58188,0.0
58189,0.0
58190,0.0
58191,0.0
58192,0.0
58193,0.0
58194,0.0
58195,1.0
58196,0.0
58197,0.0
58198,0.0
58199,1.0
58200,0.0
58201,0.0
58202,2.0
58203,0.0
58204,0.0
58205,0.0
58206,0.0
58207,0.0
58208,3.0
58209,0.0
58210,1.0
58211,0.0
58212,0.0
58213,1.0
58214,0.0
58215,0.0
58216,0.0
58217,2.0
58218,0.0
58219,1.0
58220,0.0
58221,0.0
58222,0.0
58223,0.0
58224,0.0
58225,0.0
58226,1.0
58227,0.0
58228,0.0
58229,0.0
58230,0.0
58231,0.0
58232,0.0
58233,2.0
58234,1.0
58235,0.0
58236,6.0
58237,0.0
58238,0.0
58239,2.0
58240,0.0
58241,0.0
58242,0.0
58243,0.0
58244,0.0
58245,1.0
58246,0.0
58247,0.0
58248,1.0
58249,0.0
58250,0.0
58251,0.0
58252,0.0
58253,0.0
58254,0.0
58255,1.0
58256,0.0
58257,0.0
58258,0.0
58259,0.0
58260,0.0
58261,1.0
58262,0.0
58263,1.0
58264,2.0
58265,1.0
58266,0.0
58267,0.0
58268,1.0
58269,0.0
58270,0.0
58271,4.0
58272,0.0
58273,0.0
58274,0.0
58275,0.0
58276,0.0
58277,0.0
58278,0.0
58279,0.0
58280,0.0
58281,0.0
58282,0.0
58283,0.0
58284,0.0
58285,1.0
58286,0.0
58287,0.0
58288,0.0
58289,1.0
58290,0.0
58291,1.0
58292,0.0
58293,0.0
58294,1.0
58295,0.0
58296,3.0
58297,0.0
58298,0.0
58299,0.0
58300,0.0
58301,0.0
58302,2.0
58303,0.0
58304,0.0
58305,9.0
58306,0.0
58307,0.0
58308,1.0
58309,0.0
58310,5.0
58311,1.0
58312,2.0
58313,0.0
58314,0.0
58315,0.0
58316,0.0
58317,0.0
58318,1.0
58319,0.0
58320,1.0
58321,1.0
58322,7.0
58323,0.0
58324,5.0
58325,2.0
58326,0.0
58327,1.0
58328,3.0
58329,1.0
58330,0.0
58331,2.0
58332,0.0
58333,1.0
58334,3.0
58335,4.0
58336,9.0
58337,0.0
58338,0.0
58339,1.0
58340,3.0
58341,0.0
58342,0.0
58343,9.0
58344,2.0
58345,0.0
58346,0.0
58347,0.0
58348,0.0
58349,0.0
58350,0.0
58351,0.0
58352,0.0
58353,0.0
58354,0.0
58355,3.0
58356,0.0
58357,1.0
58358,1.0
58359,4.0
58360,1.0
58361,0.0
58362,0.0
58363,7.0
58364,2.0
58365,1.0
58366,5.0
58367,2.0
58368,1.0
58369,1.0
58370,0.0
58371,1.0
58372,0.0
58373,0.0
58374,1.0
58375,0.0
58376,1.0
58377,0.0
58378,0.0
58379,0.0
58380,4.0
58381,1.0
58382,7.0
58383,0.0
58384,1.0
58385,0.0
58386,0.0
58387,9.0
58388,7.0
58389,0.0
58390,0.0
58391,3.0
58392,5.0
58393,0.0
58394,1.0
58395,0.0
58396,12.0
58397,2.0
58398,0.0
58399,0.0
58400,3.0
58401,4.0
58402,3.0
58403,7.0
58404,9.0
58405,5.0
58406,0.0
58407,1.0
58408,4.0
58409,4.0
58410,1.0
58411,0.0
58412,0.0
58413,1.0
58414,0.0
58415,6.0
58416,3.0
58417,0.0
58418,2.0
58419,3.0
58420,0.0
58421,0.0
58422,0.0
58423,3.0
58424,7.0
58425,0.0
58426,11.0
58427,7.0
58428,4.0
58429,7.0
58430,10.0
58431,5.0
58432,4.0
58433,8.0
58434,0.0
58435,3.0
58436,1.0
58437,6.0
58438,5.0
58439,1.0
58440,6.0
58441,4.0
58442,3.0
58443,10.0
58444,2.0
58445,0.0
58446,7.0
58447,0.0
58448,7.0
58449,0.0
58450,1.0
58451,2.0
58452,2.0
58453,1.0
58454,8.0
58455,6.0
58456,3.0
58457,5.0
58458,10.0
58459,1.0
58460,1.0
58461,1.0
58462,1.0
58463,4.0
58464,0.0
58465,6.0
58466,0.0
58467,2.0
58468,4.0
58469,0.0
58470,4.0
58471,12.0
58472,1.0
58473,2.0
58474,0.0
58475,7.0
58476,6.0
58477,8.0
58478,1.0
58479,2.0
58480,6.0
58481,4.0
58482,0.0
58483,0.0
58484,5.0
58485,8.0
58486,1.0
58487,4.0
58488,2.0
58489,0.0
58490,9.0
58491,8.0
58492,4.0
58493,0.0
58494,2.0
58495,0.0
58496,10.0
58497,0.0
58498,1.0
58499,0.0
58500,1.0
58501,4.0
58502,1.0
58503,6.0
58504,0.0
58505,7.0
58506,0.0
58507,0.0
58508,2.0
58509,0.0
58510,12.0
58511,6.0
58512,6.0
58513,0.0
58514,0.0
58515,4.0
58516,0.0
58517,1.0
58518,6.0
58519,5.0
58520,11.0
58521,0.0
58522,0.0
58523,0.0
58524,0.0
58525,6.0
58526,6.0
58527,1.0
58528,0.0
58529,9.0
58530,0.0
58531,10.0
58532,1.0
58533,3.0
58534,0.0
58535,13.0
58536,0.0
58537,0.0
58538,12.0
58539,6.0
58540,0.0
58541,0.0
58542,4.0
58543,0.0
58544,5.0
58545,1.0
58546,6.0
58547,0.0
58548,0.0
58549,0.0
58550,12.0
58551,0.0
58552,0.0
58553,7.0
58554,0.0
58555,2.0
58556,1.0
58557,4.0
58558,1.0
58559,1.0
58560,7.0
58561,1.0
58562,2.0
58563,2.0
58564,12.0
58565,0.0
58566,1.0
58567,4.0
58568,0.0
58569,0.0
58570,10.0
58571,0.0
58572,0.0
58573,11.0
58574,4.0
58575,1.0
58576,0.0
58577,7.0
58578,0.0
58579,0.0
58580,0.0
58581,1.0
58582,7.0
58583,3.0
58584,6.0
58585,0.0
58586,5.0
58587,0.0
58588,9.0
58589,1.0
58590,5.0
58591,10.0
58592,8.0
58593,0.0
58594,0.0
58595,2.0
58596,3.0
58597,11.0
58598,1.0
58599,3.0
58600,0.0
58601,0.0
58602,11.0
58603,18.0
58604,0.0
58605,4.0
58606,0.0
58607,12.0
58608,3.0
58609,8.0
58610,11.0
58611,11.0
58612,0.0
58613,0.0
58614,1.0
58615,9.0
58616,12.0
58617,2.0
58618,0.0
58619,3.0
58620,5.0
58621,0.0
58622,3.0
58623,0.0
58624,5.0
58625,1.0
58626,1.0
58627,2.0
58628,1.0
58629,2.0
58630,3.0
58631,0.0
58632,0.0
58633,0.0
58634,0.0
58635,6.0
58636,0.0
58637,0.0
58638,1.0
58639,0.0
58640,0.0
58641,1.0
58642,1.0
58643,0.0
58644,5.0
58645,0.0
58646,0.0
58647,4.0
58648,5.0
58649,3.0
58650,0.0
58651,1.0
58652,4.0
58653,2.0
58654,9.0
58655,0.0
58656,0.0
58657,2.0
58658,9.0
58659,7.0
58660,0.0
58661,3.0
58662,9.0
58663,0.0
58664,4.0
58665,6.0
58666,8.0
58667,2.0
58668,6.0
58669,0.0
58670,0.0
58671,5.0
58672,5.0
58673,4.0
58674,0.0
58675,5.0
58676,8.0
58677,12.0
58678,1.0
58679,8.0
58680,2.0
58681,4.0
58682,8.0
58683,10.0
58684,1.0
58685,1.0
58686,2.0
58687,0.0
58688,0.0
58689,1.0
58690,8.0
58691,7.0
58692,6.0
58693,1.0
58694,2.0
58695,11.0
58696,6.0
58697,10.0
58698,3.0
58699,4.0
58700,2.0
58701,0.0
58702,1.0
58703,11.0
58704,1.0
58705,1.0
58706,3.0
58707,8.0
58708,5.0
58709,3.0
58710,3.0
58711,1.0
58712,0.0
58713,15.0
58714,1.0
58715,0.0
58716,3.0
58717,14.0
58718,6.0
58719,2.0
58720,6.0
58721,1.0
58722,8.0
58723,0.0
58724,3.0
58725,7.0
58726,0.0
58727,1.0
58728,2.0
58729,2.0
58730,1.0
58731,0.0
58732,5.0
58733,3.0
58734,1.0
58735,5.0
58736,7.0
58737,8.0
58738,0.0
58739,1.0
58740,3.0
58741,0.0
58742,0.0
58743,11.0
58744,0.0
58745,1.0
58746,13.0
58747,2.0
58748,5.0
58749,12.0
58750,7.0
58751,12.0
58752,13.0
58753,20.0
58754,0.0
58755,14.0
58756,6.0
58757,1.0
58758,11.0
58759,17.0
58760,3.0
58761,2.0
58762,0.0
58763,6.0
58764,0.0
58765,1.0
58766,3.0
58767,2.0
58768,0.0
58769,4.0
58770,14.0
58771,9.0
58772,7.0
58773,0.0
58774,11.0
58775,11.0
58776,0.0
58777,2.0
58778,5.0
58779,4.0
58780,0.0
58781,1.0
58782,4.0
58783,14.0
58784,1.0
58785,7.0
58786,4.0
58787,6.0
58788,4.0
58789,3.0
58790,6.0
58791,2.0
58792,2.0
58793,1.0
58794,0.0
58795,0.0
58796,4.0
58797,0.0
58798,6.0
58799,10.0
58800,3.0
58801,0.0
58802,5.0
58803,2.0
58804,8.0
58805,4.0
58806,5.0
58807,5.0
58808,2.0
58809,0.0
58810,8.0
58811,0.0
58812,4.0
58813,4.0
58814,0.0
58815,0.0
58816,1.0
58817,1.0
58818,14.0
58819,0.0
58820,0.0
58821,6.0
58822,0.0
58823,1.0
58824,11.0
58825,1.0
58826,4.0
58827,3.0
58828,4.0
58829,6.0
58830,3.0
58831,0.0
58832,2.0
58833,7.0
58834,2.0
58835,7.0
58836,8.0
58837,3.0
58838,2.0
58839,3.0
58840,5.0
58841,0.0
58842,0.0
58843,2.0
58844,0.0
58845,0.0
58846,4.0
58847,5.0
58848,0.0
58849,9.0
58850,3.0
58851,2.0
58852,7.0
58853,10.0
58854,3.0
58855,2.0
58856,2.0
58857,9.0
58858,0.0
58859,10.0
58860,2.0
58861,9.0
58862,8.0
58863,19.0
58864,0.0
58865,0.0
58866,5.0
58867,13.0
58868,6.0
58869,6.0
58870,16.0
58871,15.0
58872,8.0
58873,13.0
58874,2.0
58875,12.0
58876,10.0
58877,5.0
58878,3.0
58879,17.0
58880,6.0
58881,10.0
58882,5.0
58883,12.0
58884,5.0
58885,12.0
58886,0.0
58887,0.0
58888,1.0
58889,0.0
58890,3.0
58891,7.0
58892,13.0
58893,6.0
58894,7.0
58895,15.0
58896,5.0
58897,0.0
58898,9.0
58899,0.0
58900,14.0
58901,17.0
58902,5.0
58903,7.0
58904,1.0
58905,2.0
58906,6.0
58907,9.0
58908,5.0
58909,0.0
58910,4.0
58911,13.0
58912,3.0
58913,0.0
58914,7.0
58915,9.0
58916,9.0
58917,1.0
58918,2.0
58919,0.0
58920,4.0
58921,0.0
58922,1.0
58923,0.0
58924,0.0
58925,1.0
58926,1.0
58927,7.0
58928,1.0
58929,2.0
58930,1.0
58931,2.0
58932,0.0
58933,12.0
58934,7.0
58935,8.0
58936,19.0
58937,18.0
58938,5.0
58939,15.0
58940,0.0
58941,2.0
58942,5.0
58943,17.0
58944,0.0
58945,8.0
58946,23.0
58947,0.0
58948,12.0
58949,12.0
58950,26.0
58951,1.0
58952,8.0
58953,6.0
58954,10.0
58955,10.0
58956,18.0
58957,5.0
58958,3.0
58959,13.0
58960,5.0
58961,3.0
58962,6.0
58963,1.0
58964,2.0
58965,6.0
58966,10.0
58967,8.0
58968,0.0
58969,15.0
58970,7.0
58971,30.0
58972,18.0
58973,1.0
58974,19.0
58975,17.0
58976,8.0
58977,15.0
58978,0.0
58979,6.0
58980,3.0
58981,8.0
58982,11.0
58983,3.0
58984,0.0
58985,1.0
58986,1.0
58987,9.0
58988,3.0
58989,4.0
58990,0.0
58991,23.0
58992,16.0
58993,9.0
58994,5.0
58995,12.0
58996,13.0
58997,3.0
58998,3.0
58999,21.0
59000,17.0
59001,14.0
59002,5.0
59003,17.0
59004,9.0
59005,0.0
59006,5.0
59007,0.0
59008,2.0
59009,0.0
59010,7.0
59011,8.0
59012,2.0
59013,2.0
59014,0.0
59015,0.0
59016,8.0
59017,0.0
59018,6.0
59019,0.0
59020,1.0
59021,0.0
59022,0.0
59023,0.0
59024,0.0
59025,0.0
59026,0.0
59027,1.0
59028,0.0
59029,0.0
59030,4.0
59031,2.0
59032,3.0
59033,0.0
59034,1.0
59035,3.0
59036,1.0
59037,3.0
59038,0.0
59039,0.0
59040,2.0
59041,1.0
59042,0.0
59043,0.0
59044,1.0
59045,1.0
59046,2.0
59047,17.0
59048,7.0
59049,0.0
59050,0.0
59051,3.0
59052,2.0
59053,1.0
59054,0.0
59055,6.0
59056,11.0
59057,0.0
59058,0.0
59059,0.0
59060,0.0
59061,1.0
59062,1.0
59063,2.0
59064,0.0
59065,0.0
59066,0.0
59067,0.0
59068,0.0
59069,1.0
59070,1.0
59071,1.0
59072,6.0
59073,7.0
59074,1.0
59075,7.0
59076,0.0
59077,0.0
59078,1.0
59079,3.0
59080,9.0
59081,0.0
59082,15.0
59083,4.0
59084,0.0
59085,1.0
59086,1.0
59087,0.0
59088,1.0
59089,7.0
59090,12.0
59091,4.0
59092,0.0
59093,3.0
59094,0.0
59095,7.0
59096,0.0
59097,3.0
59098,3.0
59099,4.0
59100,7.0
59101,5.0
59102,4.0
59103,6.0
59104,0.0
59105,1.0
59106,2.0
59107,0.0
59108,0.0
59109,8.0
59110,6.0
59111,0.0
59112,0.0
59113,1.0
59114,7.0
59115,2.0
59116,11.0
59117,0.0
59118,1.0
59119,15.0
59120,11.0
59121,0.0
59122,2.0
59123,1.0
59124,4.0
59125,11.0
59126,0.0
59127,11.0
59128,10.0
59129,1.0
59130,1.0
59131,6.0
59132,8.0
59133,2.0
59134,8.0
59135,4.0
59136,3.0
59137,8.0
59138,0.0
59139,12.0
59140,0.0
59141,8.0
59142,21.0
59143,4.0
59144,7.0
59145,13.0
59146,2.0
59147,27.0
59148,3.0
59149,10.0
59150,1.0
59151,0.0
59152,2.0
59153,1.0
59154,0.0
