,Sema4d
77379,1.0
77380,1.0
77381,1.0
77382,3.0
77383,0.0
77384,0.0
77385,6.0
77386,0.0
77387,4.0
77388,1.0
77389,1.0
77390,0.0
77391,9.0
77392,0.0
77393,0.0
77394,7.0
77395,3.0
77396,0.0
77397,0.0
77398,14.0
77399,2.0
77400,0.0
77401,0.0
77402,0.0
77403,0.0
77404,0.0
77405,1.0
77406,1.0
77407,4.0
77408,3.0
77409,2.0
77410,1.0
77411,2.0
77412,1.0
77413,1.0
77414,1.0
77415,3.0
77416,0.0
77417,1.0
77418,2.0
77419,0.0
77420,0.0
77421,3.0
77422,2.0
77423,0.0
77424,1.0
77425,2.0
77426,1.0
77427,1.0
77428,1.0
77429,0.0
77430,1.0
77431,1.0
77432,0.0
77433,3.0
77434,2.0
77435,4.0
77436,0.0
77437,0.0
77438,0.0
77439,2.0
77440,1.0
77441,0.0
77442,0.0
77443,1.0
77444,0.0
77445,2.0
77446,5.0
77447,0.0
77448,2.0
77449,0.0
77450,3.0
77451,0.0
77452,0.0
77453,7.0
77454,1.0
77455,4.0
77456,0.0
77457,4.0
77458,5.0
77459,1.0
77460,1.0
77461,1.0
77462,0.0
77463,0.0
77464,0.0
77465,2.0
77466,0.0
77467,2.0
77468,1.0
77469,1.0
77470,0.0
77471,3.0
77472,2.0
77473,1.0
77474,1.0
77475,0.0
77476,0.0
77477,1.0
77478,2.0
77479,1.0
77480,1.0
77481,5.0
77482,0.0
77483,6.0
77484,3.0
77485,0.0
77486,0.0
77487,1.0
77488,0.0
77489,2.0
77490,1.0
77491,0.0
77492,0.0
77493,3.0
77494,0.0
77495,0.0
77496,2.0
77497,1.0
77498,0.0
77499,0.0
77500,0.0
77501,1.0
77502,2.0
77503,0.0
77504,0.0
77505,3.0
77506,0.0
77507,0.0
77508,1.0
77509,3.0
77510,0.0
77511,1.0
77512,2.0
77513,1.0
77514,4.0
77515,0.0
77516,0.0
77517,0.0
77518,0.0
77519,0.0
77520,2.0
77521,6.0
77522,2.0
77523,2.0
77524,3.0
77525,0.0
77526,5.0
77527,8.0
77528,1.0
77529,1.0
77530,4.0
77531,0.0
77532,0.0
77533,4.0
77534,4.0
77535,0.0
77536,1.0
77537,0.0
77538,0.0
77539,2.0
77540,0.0
77541,2.0
77542,1.0
77543,2.0
77544,0.0
77545,1.0
77546,3.0
77547,0.0
77548,1.0
77549,1.0
77550,1.0
77551,3.0
77552,6.0
77553,0.0
77554,1.0
77555,2.0
77556,1.0
77557,0.0
77558,1.0
77559,1.0
77560,1.0
77561,1.0
77562,0.0
77563,2.0
77564,3.0
77565,1.0
77566,1.0
77567,1.0
77568,0.0
77569,0.0
77570,0.0
77571,2.0
77572,1.0
77573,2.0
77574,8.0
77575,2.0
77576,1.0
77577,0.0
77578,1.0
77579,0.0
77580,1.0
77581,0.0
77582,7.0
77583,1.0
77584,0.0
77585,1.0
77586,0.0
77587,0.0
77588,0.0
77589,0.0
77590,1.0
77591,0.0
77592,0.0
77593,0.0
77594,1.0
77595,9.0
77596,3.0
77597,0.0
77598,1.0
77599,3.0
77600,2.0
77601,1.0
77602,1.0
77603,1.0
77604,0.0
77605,1.0
77606,0.0
77607,0.0
77608,0.0
77609,1.0
77610,1.0
77611,1.0
77612,0.0
77613,3.0
77614,3.0
77615,3.0
77616,2.0
77617,0.0
77618,1.0
77619,2.0
77620,0.0
77621,0.0
77622,3.0
77623,0.0
77624,0.0
77625,5.0
77626,2.0
77627,2.0
77628,0.0
77629,2.0
77630,1.0
77631,2.0
77632,2.0
77633,2.0
77634,1.0
77635,1.0
77636,2.0
77637,1.0
77638,1.0
77639,2.0
77640,0.0
77641,0.0
77642,5.0
77643,3.0
77644,4.0
77645,0.0
77646,0.0
77647,0.0
77648,0.0
77649,0.0
77650,1.0
77651,0.0
77652,0.0
77653,3.0
77654,1.0
77655,3.0
77656,0.0
77657,1.0
77658,0.0
77659,2.0
77660,2.0
77661,2.0
77662,2.0
77663,0.0
77664,0.0
77665,2.0
77666,1.0
77667,3.0
77668,0.0
77669,0.0
77670,0.0
77671,1.0
77672,0.0
77673,0.0
77674,0.0
77675,1.0
77676,1.0
77677,1.0
77678,0.0
77679,1.0
77680,0.0
77681,4.0
77682,3.0
77683,0.0
77684,0.0
77685,2.0
77686,1.0
77687,2.0
77688,0.0
77689,0.0
77690,0.0
77691,0.0
77692,0.0
77693,1.0
77694,2.0
77695,0.0
77696,3.0
77697,0.0
77698,0.0
77699,1.0
77700,0.0
77701,0.0
77702,3.0
77703,0.0
77704,6.0
77705,1.0
77706,1.0
77707,1.0
77708,1.0
77709,2.0
77710,0.0
77711,0.0
77712,1.0
77713,1.0
77714,1.0
77715,0.0
77716,1.0
77717,2.0
77718,4.0
77719,0.0
77720,1.0
77721,2.0
77722,2.0
77723,1.0
77724,0.0
77725,4.0
77726,0.0
77727,0.0
77728,3.0
77729,2.0
77730,0.0
77731,0.0
77732,1.0
77733,3.0
77734,0.0
77735,0.0
77736,0.0
77737,0.0
77738,0.0
77739,3.0
77740,1.0
77741,1.0
77742,0.0
77743,0.0
77744,0.0
77745,1.0
77746,0.0
77747,1.0
77748,0.0
77749,2.0
77750,0.0
77751,2.0
77752,1.0
77753,0.0
77754,0.0
77755,0.0
77756,0.0
77757,0.0
77758,0.0
77759,0.0
77760,3.0
77761,0.0
77762,1.0
77763,0.0
77764,0.0
77765,1.0
77766,0.0
77767,0.0
77768,0.0
77769,0.0
77770,0.0
77771,0.0
77772,0.0
77773,1.0
77774,0.0
77775,0.0
77776,0.0
77777,0.0
77778,0.0
77779,0.0
77780,0.0
77781,0.0
77782,1.0
77783,1.0
77784,0.0
77785,0.0
77786,0.0
77787,0.0
77788,1.0
77789,0.0
77790,0.0
77791,0.0
77792,0.0
77793,0.0
77794,0.0
77795,0.0
77796,0.0
77797,0.0
77798,0.0
77799,0.0
77800,1.0
77801,0.0
77802,2.0
77803,0.0
77804,3.0
77805,0.0
77806,0.0
77807,0.0
77808,0.0
77809,0.0
77810,1.0
77811,0.0
77812,0.0
77813,0.0
77814,0.0
77815,1.0
77816,0.0
77817,0.0
77818,0.0
77819,1.0
77820,0.0
77821,0.0
77822,1.0
77823,1.0
77824,0.0
77825,0.0
77826,0.0
77827,0.0
77828,0.0
77829,2.0
77830,0.0
77831,0.0
77832,0.0
77833,0.0
77834,0.0
77835,0.0
77836,0.0
77837,1.0
77838,0.0
77839,0.0
77840,1.0
77841,4.0
77842,0.0
77843,0.0
77844,0.0
77845,7.0
77846,0.0
77847,2.0
77848,1.0
77849,0.0
77850,0.0
77851,0.0
77852,0.0
77853,0.0
77854,0.0
77855,0.0
77856,0.0
77857,0.0
77858,0.0
77859,0.0
77860,0.0
77861,4.0
77862,0.0
77863,0.0
77864,0.0
77865,0.0
77866,0.0
77867,0.0
77868,0.0
77869,5.0
77870,5.0
77871,1.0
77872,0.0
77873,1.0
77874,0.0
77875,0.0
77876,2.0
77877,1.0
77878,3.0
77879,2.0
77880,0.0
77881,0.0
77882,2.0
77883,0.0
77884,2.0
77885,0.0
77886,0.0
77887,0.0
77888,2.0
77889,1.0
77890,2.0
77891,1.0
77892,1.0
77893,3.0
77894,4.0
77895,3.0
77896,1.0
77897,2.0
77898,7.0
77899,0.0
77900,2.0
77901,1.0
77902,1.0
77903,1.0
77904,1.0
77905,5.0
77906,3.0
77907,0.0
77908,0.0
77909,0.0
77910,1.0
77911,0.0
77912,0.0
77913,0.0
77914,0.0
77915,1.0
77916,4.0
77917,1.0
77918,3.0
77919,2.0
77920,1.0
77921,0.0
77922,3.0
77923,0.0
77924,2.0
77925,0.0
77926,2.0
77927,0.0
77928,0.0
77929,4.0
77930,0.0
77931,0.0
77932,0.0
77933,0.0
77934,5.0
77935,3.0
77936,0.0
77937,6.0
77938,2.0
77939,0.0
77940,1.0
77941,6.0
77942,0.0
77943,0.0
77944,1.0
77945,5.0
77946,3.0
77947,0.0
77948,7.0
77949,7.0
77950,0.0
77951,9.0
77952,0.0
77953,5.0
77954,3.0
77955,0.0
77956,3.0
77957,0.0
77958,0.0
77959,4.0
77960,0.0
77961,0.0
77962,0.0
77963,1.0
77964,0.0
77965,0.0
77966,4.0
77967,2.0
77968,0.0
77969,0.0
77970,1.0
77971,4.0
77972,0.0
77973,0.0
77974,1.0
77975,0.0
77976,3.0
77977,1.0
77978,2.0
77979,5.0
77980,4.0
77981,1.0
77982,7.0
77983,8.0
77984,3.0
77985,9.0
77986,1.0
77987,2.0
77988,4.0
77989,0.0
77990,0.0
77991,1.0
77992,1.0
77993,1.0
77994,0.0
77995,1.0
77996,2.0
77997,7.0
77998,4.0
77999,2.0
78000,0.0
78001,1.0
78002,0.0
78003,1.0
78004,0.0
78005,12.0
78006,0.0
78007,0.0
78008,2.0
78009,0.0
78010,2.0
78011,0.0
78012,2.0
78013,7.0
78014,0.0
78015,7.0
78016,1.0
78017,17.0
78018,1.0
78019,2.0
78020,3.0
78021,0.0
78022,0.0
78023,0.0
78024,1.0
78025,0.0
78026,3.0
78027,2.0
78028,9.0
78029,4.0
78030,3.0
78031,1.0
78032,3.0
78033,0.0
78034,1.0
78035,0.0
78036,10.0
78037,0.0
78038,2.0
78039,1.0
78040,0.0
78041,2.0
78042,2.0
78043,1.0
78044,0.0
78045,0.0
78046,11.0
78047,0.0
78048,0.0
78049,13.0
78050,1.0
78051,20.0
78052,2.0
78053,1.0
78054,95.0
78055,0.0
78056,1.0
78057,1.0
78058,1.0
78059,0.0
78060,0.0
78061,0.0
78062,2.0
78063,0.0
78064,5.0
78065,2.0
78066,5.0
78067,1.0
78068,0.0
78069,1.0
78070,3.0
78071,3.0
78072,0.0
78073,1.0
78074,0.0
78075,0.0
78076,1.0
78077,3.0
78078,1.0
78079,0.0
78080,1.0
78081,1.0
78082,0.0
78083,0.0
78084,0.0
78085,0.0
78086,0.0
78087,0.0
78088,0.0
78089,0.0
78090,0.0
78091,0.0
78092,5.0
78093,1.0
78094,0.0
78095,2.0
78096,0.0
78097,1.0
78098,0.0
78099,0.0
78100,3.0
78101,0.0
78102,0.0
78103,3.0
78104,0.0
78105,4.0
78106,0.0
78107,3.0
78108,9.0
78109,6.0
78110,0.0
78111,4.0
78112,2.0
78113,1.0
78114,0.0
78115,0.0
78116,0.0
78117,5.0
78118,1.0
78119,2.0
78120,4.0
78121,0.0
78122,4.0
78123,7.0
78124,0.0
78125,0.0
78126,2.0
78127,2.0
78128,1.0
78129,0.0
78130,0.0
78131,3.0
78132,3.0
78133,0.0
78134,3.0
78135,1.0
78136,5.0
78137,0.0
78138,2.0
78139,8.0
78140,0.0
78141,1.0
78142,3.0
78143,0.0
78144,1.0
78145,2.0
78146,5.0
78147,0.0
78148,7.0
78149,0.0
78150,0.0
78151,1.0
78152,1.0
78153,0.0
78154,10.0
78155,3.0
78156,3.0
78157,5.0
78158,1.0
78159,1.0
78160,2.0
78161,0.0
78162,0.0
78163,3.0
78164,0.0
78165,2.0
78166,6.0
78167,2.0
78168,3.0
78169,3.0
78170,4.0
78171,1.0
78172,1.0
78173,1.0
78174,0.0
78175,11.0
78176,0.0
78177,3.0
78178,0.0
78179,2.0
78180,11.0
78181,2.0
78182,1.0
78183,2.0
78184,6.0
78185,0.0
78186,5.0
78187,1.0
78188,3.0
78189,4.0
78190,0.0
78191,5.0
78192,4.0
78193,2.0
78194,1.0
78195,2.0
78196,4.0
78197,2.0
78198,3.0
78199,1.0
78200,0.0
78201,1.0
78202,3.0
78203,8.0
78204,0.0
78205,7.0
78206,2.0
78207,2.0
78208,1.0
78209,4.0
78210,2.0
78211,0.0
78212,0.0
78213,1.0
78214,6.0
78215,2.0
78216,0.0
78217,0.0
78218,0.0
78219,3.0
78220,3.0
78221,0.0
78222,3.0
78223,5.0
78224,0.0
78225,0.0
78226,1.0
78227,2.0
78228,0.0
78229,0.0
78230,3.0
78231,0.0
78232,2.0
78233,2.0
78234,0.0
78235,1.0
78236,1.0
78237,8.0
78238,8.0
78239,0.0
78240,0.0
78241,0.0
78242,1.0
78243,0.0
78244,0.0
78245,0.0
78246,3.0
78247,2.0
78248,0.0
78249,1.0
78250,5.0
78251,0.0
78252,1.0
78253,2.0
78254,0.0
78255,0.0
78256,0.0
78257,0.0
78258,1.0
78259,3.0
78260,1.0
78261,1.0
78262,2.0
78263,2.0
78264,0.0
78265,1.0
78266,4.0
78267,1.0
78268,0.0
78269,6.0
78270,1.0
78271,2.0
78272,7.0
78273,1.0
78274,3.0
78275,1.0
78276,4.0
78277,0.0
78278,3.0
78279,0.0
78280,0.0
78281,3.0
78282,0.0
78283,1.0
78284,2.0
78285,1.0
78286,2.0
78287,3.0
78288,0.0
78289,2.0
78290,1.0
78291,1.0
78292,4.0
78293,2.0
78294,0.0
78295,0.0
78296,4.0
78297,1.0
78298,1.0
78299,2.0
78300,2.0
78301,1.0
78302,2.0
78303,1.0
78304,3.0
78305,0.0
78306,0.0
78307,0.0
78308,1.0
78309,2.0
78310,0.0
78311,6.0
78312,6.0
78313,0.0
78314,1.0
78315,0.0
78316,1.0
78317,6.0
78318,1.0
78319,1.0
78320,2.0
78321,3.0
78322,2.0
78323,4.0
78324,6.0
78325,0.0
78326,2.0
78327,3.0
78328,4.0
78329,5.0
78330,1.0
78331,7.0
78332,3.0
78333,3.0
78334,0.0
78335,0.0
78336,2.0
78337,5.0
78338,0.0
78339,3.0
78340,1.0
78341,0.0
78342,0.0
78343,0.0
78344,0.0
78345,0.0
78346,0.0
78347,1.0
78348,4.0
78349,2.0
78350,8.0
78351,0.0
78352,2.0
78353,0.0
78354,7.0
78355,0.0
78356,0.0
78357,3.0
78358,0.0
78359,3.0
78360,3.0
78361,0.0
78362,1.0
78363,0.0
78364,1.0
78365,2.0
78366,0.0
78367,4.0
78368,3.0
78369,1.0
78370,3.0
78371,0.0
78372,2.0
78373,0.0
78374,3.0
78375,0.0
78376,0.0
78377,2.0
78378,2.0
78379,1.0
78380,1.0
78381,1.0
78382,5.0
78383,0.0
78384,0.0
78385,1.0
78386,3.0
78387,5.0
78388,0.0
78389,3.0
78390,0.0
78391,0.0
78392,2.0
78393,4.0
78394,4.0
78395,3.0
78396,2.0
78397,2.0
78398,0.0
78399,0.0
78400,1.0
78401,0.0
78402,0.0
78403,1.0
78404,3.0
78405,3.0
78406,2.0
78407,1.0
78408,3.0
78409,5.0
78410,3.0
78411,6.0
78412,4.0
78413,2.0
78414,1.0
78415,5.0
78416,1.0
78417,2.0
78418,0.0
78419,1.0
78420,1.0
78421,3.0
78422,3.0
78423,0.0
78424,0.0
78425,0.0
78426,1.0
78427,5.0
78428,0.0
78429,1.0
78430,0.0
78431,0.0
78432,0.0
78433,3.0
78434,4.0
78435,0.0
78436,0.0
78437,3.0
78438,1.0
78439,3.0
78440,0.0
78441,4.0
78442,0.0
78443,1.0
78444,3.0
78445,0.0
78446,5.0
78447,0.0
78448,0.0
78449,1.0
78450,2.0
78451,1.0
78452,0.0
78453,3.0
78454,1.0
78455,0.0
78456,2.0
78457,4.0
78458,1.0
78459,0.0
78460,2.0
78461,0.0
78462,4.0
78463,4.0
78464,1.0
78465,3.0
78466,1.0
78467,0.0
78468,0.0
78469,0.0
78470,0.0
78471,0.0
78472,0.0
78473,0.0
78474,0.0
78475,0.0
78476,0.0
78477,2.0
78478,0.0
78479,3.0
78480,1.0
78481,0.0
78482,3.0
78483,0.0
78484,2.0
78485,0.0
78486,1.0
78487,0.0
78488,0.0
78489,0.0
78490,0.0
78491,2.0
78492,0.0
78493,0.0
78494,3.0
78495,0.0
78496,0.0
78497,2.0
78498,0.0
78499,0.0
78500,1.0
78501,0.0
78502,0.0
78503,0.0
78504,0.0
78505,1.0
78506,1.0
78507,0.0
78508,0.0
78509,0.0
78510,0.0
78511,0.0
78512,0.0
78513,0.0
78514,0.0
78515,0.0
78516,0.0
78517,0.0
78518,0.0
78519,0.0
78520,0.0
78521,0.0
78522,0.0
78523,0.0
78524,4.0
78525,0.0
78526,3.0
78527,2.0
78528,2.0
78529,1.0
78530,3.0
78531,6.0
78532,0.0
78533,0.0
78534,5.0
78535,2.0
78536,2.0
78537,1.0
78538,0.0
78539,0.0
78540,0.0
78541,2.0
78542,1.0
78543,3.0
78544,0.0
78545,0.0
78546,3.0
78547,1.0
78548,3.0
78549,1.0
78550,0.0
78551,1.0
78552,0.0
78553,0.0
78554,1.0
78555,0.0
78556,1.0
78557,2.0
78558,6.0
78559,0.0
78560,0.0
78561,1.0
78562,2.0
78563,2.0
78564,2.0
78565,0.0
78566,1.0
78567,1.0
78568,2.0
78569,2.0
78570,0.0
78571,2.0
78572,0.0
78573,2.0
78574,1.0
78575,5.0
78576,0.0
78577,0.0
78578,0.0
78579,1.0
78580,0.0
78581,2.0
78582,1.0
78583,0.0
78584,0.0
78585,3.0
78586,3.0
78587,6.0
78588,3.0
78589,1.0
78590,5.0
78591,1.0
78592,1.0
78593,3.0
78594,2.0
78595,0.0
78596,2.0
78597,3.0
78598,0.0
78599,1.0
78600,1.0
78601,1.0
78602,2.0
78603,3.0
78604,0.0
78605,3.0
78606,4.0
78607,3.0
78608,2.0
78609,1.0
78610,4.0
78611,3.0
78612,3.0
78613,5.0
78614,4.0
78615,0.0
78616,1.0
78617,0.0
78618,1.0
78619,2.0
78620,5.0
78621,1.0
78622,5.0
78623,7.0
78624,4.0
78625,2.0
78626,3.0
78627,4.0
78628,1.0
78629,5.0
78630,1.0
78631,1.0
78632,1.0
78633,2.0
78634,1.0
78635,5.0
78636,1.0
78637,0.0
78638,0.0
78639,4.0
78640,3.0
78641,5.0
78642,0.0
78643,0.0
78644,5.0
78645,5.0
78646,5.0
78647,0.0
78648,2.0
78649,1.0
78650,3.0
78651,5.0
78652,0.0
78653,1.0
78654,0.0
78655,4.0
78656,1.0
78657,3.0
78658,0.0
78659,1.0
78660,4.0
78661,20.0
78662,1.0
78663,0.0
78664,0.0
78665,5.0
78666,0.0
78667,0.0
78668,2.0
78669,0.0
78670,5.0
78671,2.0
78672,0.0
78673,4.0
78674,0.0
78675,2.0
78676,5.0
78677,2.0
78678,0.0
78679,5.0
78680,0.0
78681,2.0
78682,4.0
78683,1.0
78684,0.0
78685,1.0
78686,9.0
78687,0.0
78688,2.0
78689,1.0
78690,0.0
78691,2.0
78692,0.0
78693,3.0
78694,1.0
78695,5.0
78696,9.0
78697,5.0
78698,1.0
78699,0.0
78700,0.0
78701,1.0
78702,3.0
78703,3.0
78704,2.0
78705,1.0
78706,0.0
78707,2.0
78708,0.0
78709,1.0
78710,0.0
78711,0.0
78712,4.0
78713,4.0
78714,0.0
78715,4.0
78716,0.0
78717,2.0
78718,5.0
78719,0.0
78720,0.0
78721,0.0
78722,3.0
78723,1.0
78724,2.0
78725,1.0
78726,1.0
78727,0.0
78728,0.0
78729,3.0
78730,0.0
78731,0.0
78732,0.0
78733,0.0
78734,3.0
78735,4.0
78736,0.0
78737,3.0
78738,3.0
78739,1.0
78740,0.0
78741,1.0
78742,2.0
78743,0.0
78744,0.0
78745,4.0
78746,1.0
78747,2.0
78748,1.0
78749,0.0
78750,1.0
78751,5.0
78752,1.0
78753,0.0
78754,6.0
78755,1.0
78756,0.0
78757,4.0
78758,0.0
78759,0.0
78760,3.0
78761,0.0
78762,1.0
78763,1.0
78764,11.0
78765,0.0
78766,6.0
78767,0.0
78768,0.0
78769,1.0
78770,2.0
78771,3.0
78772,2.0
78773,3.0
78774,2.0
78775,1.0
78776,1.0
78777,1.0
78778,0.0
78779,1.0
78780,3.0
78781,0.0
78782,0.0
78783,3.0
78784,0.0
78785,7.0
78786,2.0
78787,1.0
78788,3.0
78789,7.0
78790,1.0
78791,2.0
78792,0.0
78793,1.0
78794,0.0
78795,1.0
78796,2.0
78797,4.0
78798,1.0
78799,0.0
78800,1.0
78801,0.0
78802,4.0
78803,1.0
78804,0.0
78805,2.0
78806,0.0
78807,0.0
78808,1.0
78809,0.0
78810,0.0
78811,0.0
78812,0.0
78813,2.0
78814,0.0
78815,0.0
78816,0.0
78817,0.0
78818,0.0
78819,2.0
78820,0.0
78821,1.0
78822,0.0
78823,0.0
78824,0.0
78825,7.0
78826,0.0
78827,3.0
78828,0.0
78829,9.0
78830,5.0
78831,4.0
78832,8.0
78833,1.0
78834,5.0
78835,1.0
78836,2.0
78837,1.0
78838,0.0
78839,0.0
78840,13.0
78841,0.0
78842,3.0
78843,0.0
78844,6.0
78845,0.0
78846,0.0
78847,0.0
78848,0.0
78849,0.0
78850,5.0
78851,3.0
78852,0.0
78853,1.0
78854,1.0
78855,2.0
78856,6.0
78857,1.0
78858,0.0
78859,0.0
78860,4.0
78861,0.0
78862,4.0
78863,1.0
78864,8.0
78865,1.0
78866,0.0
78867,3.0
78868,1.0
78869,2.0
78870,8.0
78871,4.0
78872,0.0
78873,2.0
78874,3.0
78875,0.0
78876,1.0
78877,2.0
78878,3.0
78879,7.0
78880,1.0
78881,0.0
78882,3.0
78883,0.0
78884,0.0
78885,0.0
78886,0.0
78887,2.0
78888,1.0
78889,0.0
78890,0.0
78891,9.0
78892,0.0
78893,1.0
78894,3.0
78895,3.0
78896,0.0
78897,1.0
78898,3.0
78899,4.0
78900,1.0
78901,1.0
78902,0.0
78903,0.0
78904,5.0
78905,6.0
78906,1.0
78907,0.0
78908,0.0
78909,3.0
78910,9.0
78911,0.0
78912,1.0
78913,1.0
78914,4.0
78915,1.0
78916,0.0
78917,2.0
78918,0.0
78919,0.0
78920,2.0
78921,0.0
78922,4.0
78923,1.0
78924,0.0
78925,5.0
78926,0.0
78927,1.0
78928,0.0
78929,0.0
78930,0.0
78931,1.0
78932,0.0
78933,0.0
78934,0.0
78935,3.0
78936,1.0
78937,4.0
78938,0.0
78939,4.0
78940,1.0
78941,0.0
78942,4.0
78943,0.0
78944,3.0
78945,1.0
78946,1.0
78947,0.0
78948,1.0
78949,0.0
78950,0.0
78951,0.0
78952,1.0
78953,9.0
78954,1.0
78955,1.0
78956,0.0
78957,1.0
78958,0.0
78959,0.0
78960,1.0
78961,4.0
78962,3.0
78963,1.0
78964,1.0
78965,0.0
78966,0.0
78967,14.0
78968,4.0
78969,2.0
78970,2.0
78971,1.0
78972,0.0
78973,1.0
78974,1.0
78975,0.0
78976,0.0
78977,0.0
78978,113.0
78979,0.0
78980,0.0
78981,7.0
78982,0.0
78983,0.0
78984,0.0
78985,0.0
78986,1.0
78987,3.0
78988,1.0
78989,3.0
78990,0.0
78991,4.0
78992,1.0
78993,2.0
78994,1.0
78995,2.0
78996,0.0
78997,6.0
78998,2.0
78999,0.0
79000,0.0
79001,0.0
79002,0.0
79003,3.0
79004,1.0
79005,6.0
79006,0.0
79007,9.0
79008,3.0
79009,0.0
79010,5.0
79011,3.0
79012,1.0
79013,1.0
79014,0.0
79015,2.0
79016,0.0
79017,4.0
79018,0.0
79019,5.0
79020,0.0
79021,1.0
79022,1.0
79023,0.0
79024,0.0
79025,2.0
79026,2.0
79027,0.0
79028,4.0
79029,2.0
79030,1.0
79031,1.0
79032,0.0
79033,0.0
79034,1.0
79035,0.0
79036,1.0
79037,0.0
79038,3.0
79039,0.0
79040,0.0
79041,1.0
79042,5.0
79043,7.0
79044,1.0
79045,1.0
79046,1.0
79047,4.0
79048,2.0
79049,3.0
79050,2.0
79051,4.0
79052,0.0
79053,2.0
79054,7.0
79055,0.0
79056,6.0
79057,0.0
79058,2.0
79059,3.0
79060,0.0
79061,2.0
79062,0.0
79063,1.0
79064,0.0
79065,4.0
79066,0.0
79067,3.0
79068,3.0
79069,0.0
79070,2.0
79071,2.0
79072,2.0
79073,4.0
79074,0.0
79075,0.0
79076,1.0
79077,0.0
79078,0.0
79079,1.0
79080,1.0
79081,0.0
79082,0.0
79083,2.0
79084,1.0
79085,1.0
79086,0.0
79087,0.0
79088,0.0
79089,6.0
79090,0.0
79091,0.0
79092,4.0
79093,0.0
79094,11.0
79095,0.0
79096,4.0
79097,3.0
79098,10.0
79099,1.0
79100,1.0
79101,1.0
79102,0.0
79103,0.0
79104,0.0
79105,2.0
79106,0.0
79107,5.0
79108,0.0
79109,5.0
79110,0.0
79111,0.0
79112,0.0
79113,2.0
79114,3.0
79115,3.0
79116,3.0
79117,2.0
79118,7.0
79119,0.0
79120,5.0
79121,3.0
79122,6.0
79123,2.0
79124,5.0
79125,3.0
79126,0.0
79127,4.0
79128,0.0
79129,0.0
79130,0.0
79131,3.0
79132,4.0
79133,1.0
79134,1.0
79135,1.0
79136,0.0
79137,4.0
79138,4.0
79139,3.0
79140,0.0
79141,3.0
79142,4.0
79143,7.0
79144,1.0
79145,0.0
79146,0.0
79147,0.0
79148,0.0
79149,0.0
79150,0.0
79151,0.0
79152,0.0
79153,1.0
79154,0.0
79155,0.0
79156,1.0
79157,2.0
79158,0.0
79159,0.0
79160,1.0
79161,0.0
79162,0.0
79163,1.0
79164,0.0
79165,0.0
79166,0.0
79167,0.0
79168,0.0
79169,0.0
79170,0.0
79171,3.0
79172,0.0
79173,0.0
79174,0.0
79175,0.0
79176,0.0
79177,2.0
79178,0.0
79179,0.0
79180,1.0
79181,0.0
79182,0.0
79183,0.0
79184,0.0
79185,0.0
79186,1.0
79187,0.0
79188,0.0
79189,1.0
79190,1.0
79191,0.0
79192,0.0
79193,0.0
79194,2.0
79195,0.0
79196,0.0
79197,0.0
79198,0.0
79199,0.0
79200,0.0
79201,4.0
79202,0.0
79203,0.0
79204,0.0
79205,0.0
79206,0.0
79207,0.0
79208,0.0
79209,4.0
79210,0.0
79211,1.0
79212,3.0
79213,3.0
79214,0.0
79215,0.0
79216,0.0
79217,0.0
79218,0.0
79219,0.0
79220,0.0
79221,0.0
79222,0.0
79223,1.0
79224,1.0
79225,0.0
79226,0.0
79227,0.0
79228,0.0
79229,0.0
79230,0.0
79231,0.0
79232,0.0
79233,0.0
79234,0.0
79235,0.0
79236,0.0
79237,0.0
79238,2.0
79239,0.0
79240,0.0
79241,0.0
79242,0.0
79243,0.0
79244,0.0
79245,0.0
79246,0.0
79247,0.0
79248,0.0
79249,0.0
79250,0.0
79251,0.0
79252,0.0
79253,0.0
79254,0.0
79255,0.0
79256,0.0
79257,0.0
79258,0.0
79259,0.0
79260,0.0
79261,1.0
79262,1.0
79263,0.0
79264,0.0
79265,1.0
79266,0.0
79267,0.0
79268,0.0
79269,0.0
79270,0.0
79271,1.0
79272,0.0
79273,0.0
79274,0.0
79275,0.0
79276,0.0
79277,2.0
79278,0.0
79279,0.0
79280,0.0
79281,0.0
79282,0.0
79283,0.0
79284,0.0
79285,0.0
79286,0.0
79287,0.0
79288,2.0
79289,1.0
79290,0.0
79291,1.0
79292,3.0
79293,1.0
79294,0.0
79295,1.0
79296,0.0
79297,4.0
79298,0.0
79299,0.0
79300,0.0
79301,0.0
79302,2.0
79303,0.0
79304,0.0
79305,0.0
79306,0.0
79307,0.0
79308,1.0
79309,0.0
79310,1.0
79311,0.0
79312,0.0
79313,0.0
79314,0.0
79315,2.0
79316,0.0
79317,0.0
79318,3.0
79319,3.0
79320,1.0
79321,1.0
79322,0.0
79323,0.0
79324,2.0
79325,0.0
79326,0.0
79327,0.0
79328,0.0
79329,0.0
79330,2.0
79331,0.0
79332,1.0
79333,3.0
79334,1.0
79335,1.0
79336,2.0
79337,1.0
79338,0.0
79339,0.0
79340,3.0
79341,0.0
79342,3.0
79343,0.0
79344,3.0
79345,0.0
79346,2.0
79347,0.0
79348,0.0
79349,0.0
79350,0.0
79351,0.0
79352,0.0
79353,0.0
79354,0.0
79355,0.0
79356,0.0
79357,1.0
79358,0.0
79359,1.0
79360,0.0
79361,0.0
79362,1.0
79363,5.0
79364,2.0
79365,0.0
79366,0.0
79367,2.0
79368,1.0
79369,3.0
79370,0.0
79371,0.0
79372,0.0
79373,2.0
79374,0.0
79375,0.0
79376,0.0
79377,0.0
