,Tyro3
2139,10.0
2140,2.0
2141,0.0
2142,14.0
2143,2.0
2144,17.0
2145,0.0
2146,11.0
2147,19.0
2148,0.0
2149,0.0
2150,8.0
2151,10.0
2152,4.0
2153,5.0
2154,1.0
2155,4.0
2156,38.0
2157,9.0
2158,0.0
2159,2.0
2160,1.0
2161,6.0
2162,7.0
2163,15.0
2164,6.0
2165,0.0
2166,2.0
2167,0.0
2168,14.0
2169,10.0
2170,29.0
2171,12.0
2172,18.0
2173,22.0
2174,12.0
2175,15.0
2176,0.0
2177,0.0
2178,23.0
2179,3.0
2180,4.0
2181,25.0
2182,25.0
2183,15.0
2184,3.0
2185,5.0
2186,6.0
2187,2.0
2188,2.0
2189,3.0
2190,5.0
2191,1.0
2192,0.0
2193,23.0
2194,2.0
2195,0.0
2196,0.0
2197,1.0
2198,11.0
2199,8.0
2200,2.0
2201,8.0
2202,2.0
2203,26.0
2204,20.0
2205,6.0
2206,25.0
2207,13.0
2208,3.0
2209,17.0
2210,0.0
2211,1.0
2212,0.0
2213,0.0
2214,7.0
2215,0.0
2216,8.0
2217,4.0
2218,0.0
2219,0.0
2220,20.0
2221,2.0
2222,10.0
2223,3.0
2224,6.0
2225,4.0
2226,7.0
2227,12.0
2228,23.0
2229,0.0
2230,0.0
2231,11.0
2232,19.0
2233,21.0
2234,3.0
2235,18.0
2236,13.0
2237,15.0
2238,5.0
2239,12.0
2240,1.0
2241,0.0
2242,5.0
2243,9.0
2244,5.0
2245,13.0
2246,1.0
2247,13.0
2248,9.0
2249,17.0
2250,8.0
2251,15.0
2252,13.0
2253,13.0
2254,5.0
2255,10.0
2256,11.0
2257,0.0
2258,0.0
2259,5.0
2260,10.0
2261,0.0
2262,7.0
2263,19.0
2264,0.0
2265,2.0
2266,0.0
2267,0.0
2268,0.0
2269,4.0
2270,6.0
2271,2.0
2272,20.0
2273,14.0
2274,0.0
2275,12.0
2276,7.0
2277,3.0
2278,3.0
2279,0.0
2280,0.0
2281,1.0
2282,0.0
2283,0.0
2284,8.0
2285,12.0
2286,0.0
2287,0.0
2288,4.0
2289,0.0
2290,5.0
2291,11.0
2292,0.0
2293,5.0
2294,0.0
2295,2.0
2296,0.0
2297,4.0
2298,13.0
2299,8.0
2300,0.0
2301,2.0
2302,4.0
2303,5.0
2304,20.0
2305,1.0
2306,6.0
2307,0.0
2308,5.0
2309,7.0
2310,1.0
2311,8.0
2312,0.0
2313,0.0
2314,11.0
2315,6.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,6.0
2321,0.0
2322,11.0
2323,1.0
2324,1.0
2325,0.0
2326,4.0
2327,1.0
2328,0.0
2329,1.0
2330,0.0
2331,0.0
2332,4.0
2333,14.0
2334,6.0
2335,0.0
2336,0.0
2337,0.0
2338,1.0
2339,12.0
2340,0.0
2341,0.0
2342,5.0
2343,1.0
2344,9.0
2345,0.0
2346,0.0
2347,8.0
2348,0.0
2349,13.0
2350,0.0
2351,0.0
2352,0.0
2353,5.0
2354,0.0
2355,0.0
2356,0.0
2357,3.0
2358,0.0
2359,5.0
2360,1.0
2361,2.0
2362,5.0
2363,1.0
2364,0.0
2365,4.0
2366,0.0
2367,0.0
2368,0.0
2369,2.0
2370,5.0
2371,13.0
2372,4.0
2373,0.0
2374,1.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,3.0
2380,0.0
2381,2.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,1.0
2389,0.0
2390,1.0
2391,0.0
2392,0.0
2393,0.0
2394,1.0
2395,0.0
2396,0.0
2397,1.0
2398,0.0
2399,0.0
2400,2.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,1.0
2416,4.0
2417,0.0
2418,0.0
2419,1.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,1.0
2425,1.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,14.0
2437,0.0
2438,1.0
2439,0.0
2440,0.0
2441,0.0
2442,1.0
2443,9.0
2444,2.0
2445,0.0
2446,1.0
2447,0.0
2448,0.0
2449,0.0
2450,7.0
2451,0.0
2452,0.0
2453,1.0
2454,0.0
2455,0.0
2456,0.0
2457,1.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,3.0
2465,2.0
2466,3.0
2467,0.0
2468,1.0
2469,0.0
2470,8.0
2471,6.0
2472,0.0
2473,3.0
2474,1.0
2475,0.0
2476,0.0
2477,1.0
2478,1.0
2479,4.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,5.0
2486,2.0
2487,0.0
2488,3.0
2489,2.0
2490,0.0
2491,0.0
2492,13.0
2493,0.0
2494,0.0
2495,3.0
2496,11.0
2497,2.0
2498,6.0
2499,0.0
2500,1.0
2501,1.0
2502,7.0
2503,1.0
2504,10.0
2505,0.0
2506,9.0
2507,7.0
2508,16.0
2509,6.0
2510,0.0
2511,9.0
2512,9.0
2513,3.0
2514,0.0
2515,6.0
2516,9.0
2517,0.0
2518,15.0
2519,11.0
2520,0.0
2521,0.0
2522,0.0
2523,3.0
2524,1.0
2525,0.0
2526,0.0
2527,11.0
2528,2.0
2529,0.0
2530,0.0
2531,17.0
2532,1.0
2533,0.0
2534,2.0
2535,6.0
2536,7.0
2537,8.0
2538,1.0
2539,0.0
2540,0.0
2541,3.0
2542,2.0
2543,2.0
2544,3.0
2545,4.0
2546,6.0
2547,4.0
2548,0.0
2549,0.0
2550,7.0
2551,2.0
2552,2.0
2553,0.0
2554,13.0
2555,12.0
2556,5.0
2557,0.0
2558,15.0
2559,1.0
2560,6.0
2561,1.0
2562,13.0
2563,2.0
2564,6.0
2565,4.0
2566,5.0
2567,1.0
2568,0.0
2569,2.0
2570,9.0
2571,1.0
2572,4.0
2573,2.0
2574,1.0
2575,3.0
2576,14.0
2577,0.0
2578,3.0
2579,5.0
2580,4.0
2581,2.0
2582,7.0
2583,4.0
2584,4.0
2585,9.0
2586,7.0
2587,14.0
2588,1.0
2589,7.0
2590,6.0
2591,10.0
2592,1.0
2593,4.0
2594,2.0
2595,7.0
2596,3.0
2597,27.0
2598,7.0
2599,8.0
2600,0.0
2601,10.0
2602,3.0
2603,1.0
2604,11.0
2605,0.0
2606,4.0
2607,6.0
2608,6.0
2609,17.0
2610,0.0
2611,6.0
2612,10.0
2613,15.0
2614,0.0
2615,3.0
2616,9.0
2617,0.0
2618,8.0
2619,5.0
2620,1.0
2621,5.0
2622,0.0
2623,2.0
2624,14.0
2625,11.0
2626,2.0
2627,8.0
2628,15.0
2629,2.0
2630,10.0
2631,7.0
2632,0.0
2633,6.0
2634,6.0
2635,1.0
2636,5.0
2637,8.0
2638,0.0
2639,1.0
2640,24.0
2641,2.0
2642,0.0
2643,14.0
2644,7.0
2645,11.0
2646,2.0
2647,7.0
2648,1.0
2649,0.0
2650,0.0
2651,2.0
2652,0.0
2653,21.0
2654,6.0
2655,0.0
2656,8.0
2657,0.0
2658,2.0
2659,8.0
2660,14.0
2661,9.0
2662,4.0
2663,13.0
2664,0.0
2665,8.0
2666,0.0
2667,0.0
2668,0.0
2669,13.0
2670,2.0
2671,0.0
2672,9.0
2673,12.0
2674,5.0
2675,10.0
2676,1.0
2677,4.0
2678,6.0
2679,0.0
2680,7.0
2681,2.0
2682,15.0
2683,12.0
2684,5.0
2685,1.0
2686,0.0
2687,5.0
2688,5.0
2689,7.0
2690,7.0
2691,1.0
2692,9.0
2693,3.0
2694,1.0
2695,6.0
2696,1.0
2697,6.0
2698,10.0
2699,5.0
2700,0.0
2701,1.0
2702,0.0
2703,6.0
2704,26.0
2705,0.0
2706,1.0
2707,19.0
2708,6.0
2709,13.0
2710,2.0
2711,2.0
2712,4.0
2713,15.0
2714,14.0
2715,21.0
2716,0.0
2717,17.0
2718,7.0
2719,11.0
2720,2.0
2721,0.0
2722,7.0
2723,12.0
2724,0.0
2725,14.0
2726,4.0
2727,0.0
2728,17.0
2729,3.0
2730,21.0
2731,5.0
2732,8.0
2733,4.0
2734,4.0
2735,1.0
2736,1.0
2737,23.0
2738,9.0
2739,0.0
2740,5.0
2741,1.0
2742,8.0
2743,3.0
2744,1.0
2745,11.0
2746,17.0
2747,0.0
2748,1.0
2749,1.0
2750,1.0
2751,9.0
2752,1.0
2753,10.0
2754,0.0
2755,8.0
2756,0.0
2757,0.0
2758,3.0
2759,2.0
2760,8.0
2761,3.0
2762,6.0
2763,2.0
2764,0.0
2765,4.0
2766,5.0
2767,6.0
2768,0.0
2769,2.0
2770,0.0
2771,6.0
2772,7.0
2773,22.0
2774,1.0
2775,12.0
2776,4.0
2777,2.0
2778,7.0
2779,2.0
2780,4.0
2781,1.0
2782,0.0
2783,17.0
2784,4.0
2785,5.0
2786,3.0
2787,3.0
2788,1.0
2789,1.0
2790,11.0
2791,0.0
2792,11.0
2793,0.0
2794,3.0
2795,11.0
2796,3.0
2797,0.0
2798,8.0
2799,3.0
2800,9.0
2801,0.0
2802,13.0
2803,10.0
2804,8.0
2805,0.0
2806,0.0
2807,5.0
2808,3.0
2809,0.0
2810,13.0
2811,16.0
2812,1.0
2813,4.0
2814,6.0
2815,16.0
2816,4.0
2817,6.0
2818,8.0
2819,4.0
2820,18.0
2821,0.0
2822,9.0
2823,0.0
2824,5.0
2825,11.0
2826,4.0
2827,1.0
2828,0.0
2829,3.0
2830,2.0
2831,4.0
2832,6.0
2833,3.0
2834,1.0
2835,9.0
2836,13.0
2837,3.0
2838,11.0
2839,0.0
2840,11.0
2841,0.0
2842,5.0
2843,14.0
2844,1.0
2845,9.0
2846,7.0
2847,4.0
2848,18.0
2849,5.0
2850,2.0
2851,27.0
2852,5.0
2853,7.0
2854,9.0
2855,10.0
2856,12.0
2857,14.0
2858,0.0
2859,5.0
2860,20.0
2861,0.0
2862,0.0
2863,0.0
2864,4.0
2865,3.0
2866,3.0
2867,6.0
2868,16.0
2869,0.0
2870,2.0
2871,13.0
2872,0.0
2873,0.0
2874,11.0
2875,0.0
2876,7.0
2877,1.0
2878,2.0
2879,0.0
2880,12.0
2881,0.0
2882,1.0
2883,10.0
2884,9.0
2885,6.0
2886,12.0
2887,1.0
2888,3.0
2889,16.0
2890,7.0
2891,14.0
2892,2.0
2893,2.0
2894,0.0
2895,0.0
2896,5.0
2897,5.0
2898,23.0
2899,8.0
2900,10.0
2901,0.0
2902,7.0
2903,6.0
2904,2.0
2905,0.0
2906,11.0
2907,0.0
2908,10.0
2909,1.0
2910,1.0
2911,1.0
2912,5.0
2913,13.0
2914,7.0
2915,0.0
2916,0.0
2917,0.0
2918,3.0
2919,4.0
2920,1.0
2921,3.0
2922,8.0
2923,0.0
2924,1.0
2925,0.0
2926,7.0
2927,2.0
2928,2.0
2929,1.0
2930,10.0
2931,1.0
2932,6.0
2933,14.0
2934,9.0
2935,2.0
2936,18.0
2937,13.0
2938,0.0
2939,12.0
2940,7.0
2941,0.0
2942,7.0
2943,3.0
2944,1.0
2945,0.0
2946,1.0
2947,0.0
2948,3.0
2949,3.0
2950,4.0
2951,1.0
2952,6.0
2953,3.0
2954,7.0
2955,1.0
2956,15.0
2957,2.0
2958,0.0
2959,0.0
2960,14.0
2961,12.0
2962,0.0
2963,0.0
2964,5.0
2965,1.0
2966,7.0
2967,7.0
2968,5.0
2969,2.0
2970,11.0
2971,17.0
2972,0.0
2973,7.0
2974,4.0
2975,2.0
2976,3.0
2977,6.0
2978,0.0
2979,3.0
2980,2.0
2981,14.0
2982,0.0
2983,0.0
2984,2.0
2985,14.0
2986,0.0
2987,1.0
2988,35.0
2989,14.0
2990,0.0
2991,0.0
2992,0.0
2993,3.0
2994,2.0
2995,14.0
2996,5.0
2997,16.0
2998,7.0
2999,21.0
3000,0.0
3001,12.0
3002,23.0
3003,30.0
3004,3.0
3005,0.0
3006,19.0
3007,13.0
3008,7.0
3009,2.0
3010,0.0
3011,14.0
3012,2.0
3013,11.0
3014,16.0
3015,6.0
3016,6.0
3017,1.0
3018,0.0
3019,7.0
3020,0.0
3021,11.0
3022,0.0
3023,4.0
3024,0.0
3025,10.0
3026,12.0
3027,7.0
3028,10.0
3029,0.0
3030,7.0
3031,0.0
3032,19.0
3033,3.0
3034,2.0
3035,11.0
3036,0.0
3037,1.0
3038,0.0
3039,15.0
3040,2.0
3041,0.0
3042,0.0
3043,1.0
3044,0.0
3045,5.0
3046,0.0
3047,4.0
3048,1.0
3049,0.0
3050,2.0
3051,0.0
3052,8.0
3053,0.0
3054,3.0
3055,2.0
3056,21.0
3057,6.0
3058,6.0
3059,1.0
3060,1.0
3061,3.0
3062,10.0
3063,1.0
3064,10.0
3065,4.0
3066,0.0
3067,0.0
3068,3.0
3069,3.0
3070,6.0
3071,0.0
3072,10.0
3073,0.0
3074,0.0
3075,13.0
3076,0.0
3077,1.0
3078,19.0
3079,0.0
3080,8.0
3081,0.0
3082,13.0
3083,1.0
3084,0.0
3085,22.0
3086,2.0
3087,0.0
3088,4.0
3089,3.0
3090,11.0
3091,0.0
3092,1.0
3093,0.0
3094,10.0
3095,0.0
3096,13.0
3097,0.0
3098,16.0
3099,8.0
3100,0.0
3101,0.0
3102,4.0
3103,0.0
3104,10.0
3105,0.0
3106,3.0
3107,5.0
3108,0.0
3109,6.0
3110,1.0
3111,4.0
3112,2.0
3113,5.0
3114,8.0
3115,8.0
3116,3.0
3117,6.0
3118,1.0
3119,0.0
3120,3.0
3121,6.0
3122,7.0
3123,1.0
3124,9.0
3125,6.0
3126,0.0
3127,1.0
3128,10.0
3129,3.0
3130,9.0
3131,4.0
3132,7.0
3133,0.0
3134,1.0
3135,3.0
3136,0.0
3137,0.0
3138,15.0
3139,3.0
3140,4.0
3141,0.0
3142,4.0
3143,8.0
3144,9.0
3145,1.0
3146,7.0
3147,4.0
3148,9.0
3149,6.0
3150,3.0
3151,10.0
3152,5.0
3153,4.0
3154,0.0
3155,0.0
3156,1.0
3157,3.0
3158,4.0
3159,1.0
3160,14.0
3161,3.0
3162,11.0
3163,1.0
3164,0.0
3165,0.0
3166,1.0
3167,8.0
3168,5.0
3169,7.0
3170,10.0
3171,0.0
3172,0.0
3173,1.0
3174,1.0
3175,21.0
3176,2.0
3177,15.0
3178,2.0
3179,4.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,2.0
3186,0.0
3187,4.0
3188,1.0
3189,2.0
3190,3.0
3191,1.0
3192,11.0
3193,9.0
3194,0.0
3195,6.0
3196,8.0
3197,0.0
3198,1.0
3199,5.0
3200,4.0
3201,0.0
3202,2.0
3203,5.0
3204,13.0
3205,15.0
3206,20.0
3207,14.0
3208,0.0
3209,1.0
3210,0.0
3211,12.0
3212,4.0
3213,5.0
3214,0.0
3215,7.0
3216,12.0
3217,0.0
3218,0.0
3219,1.0
3220,0.0
3221,1.0
3222,0.0
3223,6.0
3224,7.0
3225,0.0
3226,1.0
3227,9.0
3228,6.0
3229,0.0
3230,0.0
3231,5.0
3232,0.0
3233,10.0
3234,3.0
3235,6.0
3236,2.0
3237,0.0
3238,1.0
3239,0.0
3240,0.0
3241,2.0
3242,0.0
3243,0.0
3244,6.0
3245,3.0
3246,3.0
3247,7.0
3248,2.0
3249,7.0
3250,12.0
3251,1.0
3252,0.0
3253,7.0
3254,8.0
3255,0.0
3256,0.0
3257,1.0
3258,0.0
3259,6.0
3260,0.0
3261,2.0
3262,3.0
3263,3.0
3264,3.0
3265,15.0
3266,7.0
3267,0.0
3268,5.0
3269,11.0
3270,4.0
3271,10.0
3272,3.0
3273,9.0
3274,2.0
3275,0.0
3276,2.0
3277,0.0
3278,0.0
3279,10.0
3280,4.0
3281,2.0
3282,7.0
3283,0.0
3284,6.0
3285,11.0
3286,3.0
3287,0.0
3288,5.0
3289,7.0
3290,6.0
3291,14.0
3292,1.0
3293,9.0
3294,21.0
3295,1.0
3296,0.0
3297,13.0
3298,4.0
3299,10.0
3300,2.0
3301,0.0
3302,2.0
3303,4.0
3304,5.0
3305,0.0
3306,0.0
3307,6.0
3308,13.0
3309,3.0
3310,3.0
3311,1.0
3312,12.0
3313,3.0
3314,7.0
3315,9.0
3316,10.0
3317,0.0
3318,2.0
3319,7.0
3320,5.0
3321,11.0
3322,10.0
3323,0.0
3324,4.0
3325,8.0
3326,0.0
3327,1.0
3328,16.0
3329,4.0
3330,1.0
3331,3.0
3332,4.0
3333,6.0
3334,1.0
3335,6.0
3336,4.0
3337,7.0
3338,15.0
3339,1.0
3340,0.0
3341,4.0
3342,1.0
3343,13.0
3344,6.0
3345,1.0
3346,16.0
3347,4.0
3348,0.0
3349,12.0
3350,6.0
3351,8.0
3352,11.0
3353,5.0
3354,1.0
3355,9.0
3356,0.0
3357,0.0
3358,1.0
3359,2.0
3360,9.0
3361,0.0
3362,0.0
3363,1.0
3364,2.0
3365,1.0
3366,6.0
3367,8.0
3368,2.0
3369,0.0
3370,6.0
3371,0.0
3372,1.0
3373,0.0
3374,11.0
3375,6.0
3376,4.0
3377,6.0
3378,1.0
3379,8.0
3380,3.0
3381,0.0
3382,0.0
3383,0.0
3384,8.0
3385,1.0
3386,1.0
3387,1.0
3388,10.0
3389,0.0
3390,8.0
3391,15.0
3392,1.0
3393,3.0
3394,25.0
3395,7.0
3396,0.0
3397,3.0
3398,4.0
3399,12.0
3400,0.0
3401,0.0
3402,5.0
3403,8.0
3404,13.0
3405,0.0
3406,4.0
3407,1.0
3408,8.0
3409,0.0
3410,29.0
3411,4.0
3412,1.0
3413,12.0
3414,2.0
3415,0.0
3416,1.0
3417,0.0
3418,2.0
3419,18.0
3420,2.0
3421,1.0
3422,10.0
3423,0.0
3424,5.0
3425,1.0
3426,8.0
3427,11.0
3428,3.0
3429,3.0
3430,4.0
3431,4.0
3432,0.0
3433,7.0
3434,0.0
3435,0.0
3436,12.0
3437,15.0
3438,0.0
3439,9.0
3440,1.0
3441,5.0
3442,1.0
3443,10.0
3444,1.0
3445,0.0
3446,0.0
3447,6.0
3448,0.0
3449,2.0
3450,18.0
3451,0.0
3452,0.0
3453,2.0
3454,4.0
3455,0.0
3456,19.0
3457,1.0
3458,21.0
3459,3.0
3460,1.0
3461,0.0
3462,14.0
3463,4.0
3464,0.0
3465,0.0
3466,10.0
3467,9.0
3468,0.0
3469,1.0
3470,1.0
3471,0.0
3472,21.0
3473,16.0
3474,0.0
3475,1.0
3476,7.0
3477,6.0
3478,5.0
3479,3.0
3480,3.0
3481,0.0
3482,4.0
3483,8.0
3484,1.0
3485,0.0
3486,1.0
3487,1.0
3488,2.0
3489,3.0
3490,3.0
3491,0.0
3492,0.0
3493,6.0
3494,0.0
3495,4.0
3496,0.0
3497,1.0
3498,7.0
3499,0.0
3500,11.0
3501,1.0
3502,3.0
3503,1.0
3504,0.0
3505,1.0
3506,0.0
3507,0.0
3508,5.0
3509,13.0
3510,3.0
3511,0.0
3512,0.0
3513,5.0
3514,8.0
3515,0.0
3516,3.0
3517,0.0
3518,9.0
3519,1.0
3520,14.0
3521,0.0
3522,7.0
3523,5.0
3524,2.0
3525,0.0
3526,5.0
3527,4.0
3528,19.0
3529,3.0
3530,0.0
3531,15.0
3532,4.0
3533,1.0
3534,1.0
3535,12.0
3536,6.0
3537,5.0
3538,3.0
3539,3.0
3540,8.0
3541,0.0
3542,0.0
3543,6.0
3544,0.0
3545,8.0
3546,7.0
3547,6.0
3548,1.0
3549,1.0
3550,7.0
3551,4.0
3552,2.0
3553,6.0
3554,1.0
3555,1.0
3556,5.0
3557,7.0
3558,0.0
3559,0.0
3560,2.0
3561,4.0
3562,1.0
3563,2.0
3564,6.0
3565,8.0
3566,0.0
3567,0.0
3568,1.0
3569,1.0
3570,11.0
3571,13.0
3572,16.0
3573,1.0
3574,7.0
3575,0.0
3576,0.0
3577,2.0
3578,11.0
3579,2.0
3580,1.0
3581,0.0
3582,7.0
3583,0.0
3584,0.0
3585,2.0
3586,1.0
3587,15.0
3588,0.0
3589,1.0
3590,9.0
3591,1.0
3592,0.0
3593,0.0
3594,7.0
3595,12.0
3596,0.0
3597,2.0
3598,4.0
3599,0.0
3600,6.0
3601,4.0
3602,1.0
3603,7.0
3604,11.0
3605,2.0
3606,16.0
3607,1.0
3608,13.0
3609,10.0
3610,2.0
3611,1.0
3612,16.0
3613,12.0
3614,0.0
3615,1.0
3616,5.0
3617,2.0
3618,0.0
3619,13.0
3620,7.0
3621,4.0
3622,1.0
3623,3.0
3624,0.0
3625,0.0
3626,10.0
3627,1.0
3628,11.0
3629,2.0
3630,8.0
3631,0.0
3632,4.0
3633,9.0
3634,1.0
3635,3.0
3636,5.0
3637,2.0
3638,5.0
3639,4.0
3640,1.0
3641,7.0
3642,4.0
3643,5.0
3644,12.0
3645,6.0
3646,3.0
3647,9.0
3648,10.0
3649,5.0
3650,4.0
3651,1.0
3652,9.0
3653,15.0
3654,0.0
3655,0.0
3656,13.0
3657,15.0
3658,14.0
3659,9.0
3660,0.0
3661,3.0
3662,9.0
3663,7.0
3664,1.0
3665,0.0
3666,12.0
3667,5.0
3668,0.0
3669,0.0
3670,13.0
3671,4.0
3672,8.0
3673,0.0
3674,7.0
3675,2.0
3676,1.0
3677,0.0
3678,1.0
3679,10.0
3680,14.0
3681,2.0
3682,6.0
3683,2.0
3684,7.0
3685,1.0
3686,4.0
3687,4.0
3688,2.0
3689,9.0
3690,0.0
3691,0.0
3692,0.0
3693,2.0
3694,1.0
3695,6.0
3696,14.0
3697,2.0
3698,14.0
3699,1.0
3700,2.0
3701,1.0
3702,10.0
3703,4.0
3704,1.0
3705,10.0
3706,12.0
3707,1.0
3708,0.0
3709,2.0
3710,9.0
3711,7.0
3712,4.0
3713,18.0
3714,0.0
3715,7.0
3716,6.0
3717,5.0
3718,9.0
3719,1.0
3720,11.0
3721,9.0
3722,9.0
3723,2.0
3724,4.0
3725,11.0
3726,0.0
3727,18.0
3728,8.0
3729,1.0
3730,0.0
3731,0.0
3732,16.0
3733,1.0
3734,6.0
3735,0.0
3736,2.0
3737,3.0
3738,0.0
3739,3.0
3740,0.0
3741,4.0
3742,1.0
3743,0.0
3744,19.0
3745,2.0
3746,1.0
3747,13.0
3748,0.0
3749,1.0
3750,9.0
3751,2.0
3752,0.0
3753,11.0
3754,5.0
3755,4.0
3756,5.0
3757,0.0
3758,6.0
3759,0.0
3760,3.0
3761,0.0
3762,14.0
3763,2.0
3764,1.0
3765,8.0
3766,0.0
3767,0.0
3768,2.0
3769,2.0
3770,0.0
3771,4.0
3772,1.0
3773,2.0
3774,12.0
3775,0.0
3776,2.0
3777,2.0
3778,0.0
3779,4.0
3780,9.0
3781,5.0
3782,1.0
3783,6.0
3784,0.0
3785,1.0
3786,0.0
3787,2.0
3788,0.0
3789,3.0
3790,8.0
3791,0.0
3792,3.0
3793,2.0
3794,3.0
3795,6.0
3796,1.0
3797,7.0
3798,0.0
3799,5.0
3800,4.0
3801,5.0
3802,0.0
3803,0.0
3804,0.0
3805,0.0
3806,0.0
3807,1.0
3808,0.0
3809,1.0
3810,0.0
3811,1.0
3812,4.0
3813,2.0
3814,7.0
3815,9.0
3816,1.0
3817,0.0
3818,1.0
3819,1.0
3820,2.0
3821,8.0
3822,8.0
3823,0.0
3824,0.0
3825,1.0
3826,4.0
3827,7.0
3828,0.0
3829,3.0
3830,13.0
3831,5.0
3832,12.0
3833,8.0
3834,0.0
3835,11.0
3836,1.0
3837,4.0
3838,5.0
3839,3.0
3840,19.0
3841,1.0
3842,3.0
3843,0.0
3844,0.0
3845,1.0
3846,9.0
3847,0.0
3848,1.0
3849,5.0
3850,1.0
3851,1.0
3852,0.0
3853,3.0
3854,4.0
3855,7.0
3856,0.0
3857,11.0
3858,0.0
3859,1.0
3860,9.0
3861,1.0
3862,6.0
3863,11.0
3864,7.0
3865,1.0
3866,12.0
3867,1.0
3868,5.0
3869,0.0
3870,2.0
3871,0.0
3872,4.0
3873,5.0
3874,4.0
3875,5.0
3876,5.0
3877,0.0
3878,0.0
3879,0.0
3880,3.0
3881,11.0
3882,5.0
3883,6.0
3884,6.0
3885,0.0
3886,2.0
3887,1.0
3888,0.0
3889,0.0
3890,4.0
3891,0.0
3892,7.0
3893,1.0
3894,18.0
3895,4.0
3896,14.0
3897,7.0
3898,4.0
3899,0.0
3900,16.0
3901,0.0
3902,0.0
3903,1.0
3904,6.0
3905,11.0
3906,0.0
3907,10.0
3908,8.0
3909,4.0
3910,5.0
3911,3.0
3912,13.0
3913,4.0
3914,0.0
3915,4.0
3916,0.0
3917,4.0
3918,0.0
3919,37.0
3920,1.0
3921,0.0
3922,0.0
3923,4.0
3924,4.0
3925,13.0
3926,1.0
3927,0.0
3928,10.0
3929,2.0
3930,2.0
3931,13.0
3932,3.0
3933,3.0
3934,0.0
3935,0.0
3936,0.0
3937,14.0
3938,7.0
3939,0.0
3940,0.0
3941,2.0
3942,0.0
3943,0.0
3944,1.0
3945,2.0
3946,7.0
3947,0.0
3948,6.0
3949,0.0
3950,11.0
3951,1.0
3952,8.0
3953,4.0
3954,18.0
3955,11.0
3956,7.0
3957,2.0
3958,0.0
3959,4.0
3960,1.0
3961,0.0
3962,1.0
3963,1.0
3964,2.0
3965,0.0
3966,1.0
3967,8.0
3968,0.0
3969,0.0
3970,7.0
3971,2.0
3972,5.0
3973,0.0
3974,7.0
3975,7.0
3976,0.0
3977,5.0
3978,7.0
3979,8.0
3980,9.0
3981,0.0
3982,8.0
3983,9.0
3984,7.0
3985,8.0
3986,6.0
3987,18.0
3988,10.0
3989,9.0
3990,4.0
3991,0.0
3992,16.0
3993,14.0
3994,7.0
3995,1.0
3996,5.0
3997,4.0
3998,11.0
3999,13.0
4000,1.0
4001,3.0
4002,4.0
4003,7.0
4004,12.0
4005,2.0
4006,19.0
4007,0.0
4008,2.0
4009,0.0
4010,5.0
4011,3.0
4012,0.0
4013,0.0
4014,6.0
4015,3.0
4016,7.0
4017,0.0
4018,1.0
4019,2.0
4020,11.0
4021,7.0
4022,4.0
4023,0.0
4024,1.0
4025,1.0
4026,1.0
4027,5.0
4028,2.0
4029,0.0
4030,1.0
4031,2.0
4032,16.0
4033,0.0
4034,0.0
4035,0.0
4036,4.0
4037,2.0
4038,1.0
4039,8.0
4040,3.0
4041,11.0
4042,5.0
4043,0.0
4044,1.0
4045,6.0
4046,3.0
4047,9.0
4048,9.0
4049,0.0
4050,1.0
4051,3.0
4052,6.0
4053,4.0
4054,2.0
4055,3.0
4056,8.0
4057,2.0
4058,0.0
4059,23.0
4060,4.0
4061,6.0
4062,3.0
4063,0.0
4064,1.0
4065,7.0
4066,0.0
4067,7.0
4068,1.0
4069,7.0
4070,2.0
4071,1.0
4072,6.0
4073,7.0
4074,0.0
4075,16.0
4076,0.0
4077,9.0
4078,1.0
4079,3.0
4080,1.0
4081,7.0
4082,6.0
4083,4.0
4084,1.0
4085,1.0
4086,6.0
4087,7.0
4088,4.0
4089,10.0
4090,8.0
4091,2.0
4092,1.0
4093,9.0
4094,7.0
4095,0.0
4096,0.0
4097,10.0
4098,16.0
4099,1.0
4100,2.0
4101,5.0
4102,10.0
4103,2.0
4104,10.0
4105,4.0
4106,4.0
4107,8.0
4108,7.0
4109,11.0
4110,2.0
4111,6.0
4112,0.0
4113,9.0
4114,2.0
4115,9.0
4116,1.0
4117,1.0
4118,0.0
4119,1.0
4120,7.0
4121,0.0
4122,5.0
4123,3.0
4124,8.0
4125,0.0
4126,7.0
4127,11.0
4128,4.0
4129,1.0
4130,3.0
4131,0.0
4132,5.0
4133,0.0
4134,0.0
4135,2.0
4136,10.0
4137,0.0
