,Lmtk2
82243,15.0
82244,1.0
82245,9.0
82246,2.0
82247,1.0
82248,30.0
82249,1.0
82250,0.0
82251,3.0
82252,0.0
82253,10.0
82254,4.0
82255,4.0
82256,8.0
82257,1.0
82258,0.0
82259,11.0
82260,1.0
82261,3.0
82262,7.0
82263,7.0
82264,4.0
82265,1.0
82266,0.0
82267,20.0
82268,4.0
82269,13.0
82270,1.0
82271,16.0
82272,0.0
82273,0.0
82274,30.0
82275,1.0
82276,9.0
82277,16.0
82278,5.0
82279,0.0
82280,2.0
82281,1.0
82282,1.0
82283,14.0
82284,9.0
82285,1.0
82286,6.0
82287,4.0
82288,0.0
82289,2.0
82290,2.0
82291,0.0
82292,36.0
82293,1.0
82294,4.0
82295,8.0
82296,21.0
82297,2.0
82298,1.0
82299,16.0
82300,0.0
82301,29.0
82302,17.0
82303,1.0
82304,0.0
82305,1.0
82306,0.0
82307,7.0
82308,11.0
82309,0.0
82310,0.0
82311,0.0
82312,2.0
82313,11.0
82314,13.0
82315,0.0
82316,0.0
82317,1.0
82318,3.0
82319,25.0
82320,7.0
82321,12.0
82322,0.0
82323,0.0
82324,0.0
82325,12.0
82326,2.0
82327,22.0
82328,18.0
82329,25.0
82330,4.0
82331,0.0
82332,17.0
82333,7.0
82334,12.0
82335,2.0
82336,22.0
82337,26.0
82338,1.0
82339,3.0
82340,1.0
82341,2.0
82342,2.0
82343,13.0
82344,5.0
82345,5.0
82346,7.0
82347,1.0
82348,12.0
82349,24.0
82350,7.0
82351,12.0
82352,3.0
82353,6.0
82354,16.0
82355,11.0
82356,7.0
82357,3.0
82358,14.0
82359,2.0
82360,15.0
82361,5.0
82362,20.0
82363,0.0
82364,1.0
82365,17.0
82366,4.0
82367,1.0
82368,13.0
82369,0.0
82370,0.0
82371,0.0
82372,3.0
82373,9.0
82374,9.0
82375,7.0
82376,0.0
82377,13.0
82378,13.0
82379,18.0
82380,2.0
82381,13.0
82382,1.0
82383,4.0
82384,20.0
82385,4.0
82386,2.0
82387,12.0
82388,3.0
82389,19.0
82390,4.0
82391,0.0
82392,5.0
82393,1.0
82394,5.0
82395,9.0
82396,1.0
82397,20.0
82398,17.0
82399,1.0
82400,0.0
82401,0.0
82402,2.0
82403,14.0
82404,6.0
82405,9.0
82406,7.0
82407,4.0
82408,0.0
82409,7.0
82410,5.0
82411,17.0
82412,15.0
82413,10.0
82414,11.0
82415,8.0
82416,13.0
82417,25.0
82418,16.0
82419,8.0
82420,7.0
82421,6.0
82422,15.0
82423,0.0
82424,12.0
82425,2.0
82426,8.0
82427,19.0
82428,19.0
82429,7.0
82430,2.0
82431,12.0
82432,1.0
82433,13.0
82434,25.0
82435,2.0
82436,9.0
82437,17.0
82438,0.0
82439,1.0
82440,28.0
82441,5.0
82442,1.0
82443,7.0
82444,14.0
82445,21.0
82446,2.0
82447,6.0
82448,0.0
82449,1.0
82450,1.0
82451,17.0
82452,2.0
82453,7.0
82454,1.0
82455,8.0
82456,0.0
82457,5.0
82458,8.0
82459,20.0
82460,2.0
82461,0.0
82462,14.0
82463,15.0
82464,2.0
82465,22.0
82466,11.0
82467,3.0
82468,16.0
82469,8.0
82470,20.0
82471,21.0
82472,3.0
82473,23.0
82474,5.0
82475,4.0
82476,0.0
82477,1.0
82478,17.0
82479,12.0
82480,12.0
82481,9.0
82482,7.0
82483,14.0
82484,13.0
82485,0.0
82486,16.0
82487,1.0
82488,3.0
82489,17.0
82490,10.0
82491,8.0
82492,0.0
82493,16.0
82494,2.0
82495,0.0
82496,22.0
82497,0.0
82498,20.0
82499,13.0
82500,7.0
82501,7.0
82502,10.0
82503,12.0
82504,0.0
82505,6.0
82506,13.0
82507,0.0
82508,0.0
82509,9.0
82510,19.0
82511,0.0
82512,20.0
82513,13.0
82514,2.0
82515,1.0
82516,4.0
82517,8.0
82518,16.0
82519,15.0
82520,18.0
82521,8.0
82522,4.0
82523,9.0
82524,4.0
82525,22.0
82526,0.0
82527,7.0
82528,3.0
82529,10.0
82530,8.0
82531,9.0
82532,12.0
82533,3.0
82534,2.0
82535,2.0
82536,1.0
82537,15.0
82538,7.0
82539,24.0
82540,42.0
82541,8.0
82542,0.0
82543,1.0
82544,0.0
82545,10.0
82546,22.0
82547,13.0
82548,10.0
82549,24.0
82550,21.0
82551,10.0
82552,14.0
82553,23.0
82554,5.0
82555,2.0
82556,0.0
82557,0.0
82558,19.0
82559,13.0
82560,15.0
82561,4.0
82562,6.0
82563,6.0
82564,22.0
82565,17.0
82566,26.0
82567,10.0
82568,19.0
82569,0.0
82570,27.0
82571,0.0
82572,5.0
82573,17.0
82574,2.0
82575,7.0
82576,1.0
82577,1.0
82578,4.0
82579,1.0
82580,2.0
82581,5.0
82582,6.0
82583,0.0
82584,15.0
82585,0.0
82586,1.0
82587,18.0
82588,18.0
82589,9.0
82590,8.0
82591,2.0
82592,17.0
82593,2.0
82594,5.0
82595,2.0
82596,0.0
82597,2.0
82598,11.0
82599,25.0
82600,30.0
82601,2.0
82602,4.0
82603,12.0
82604,17.0
82605,2.0
82606,13.0
82607,1.0
82608,4.0
82609,23.0
82610,11.0
82611,19.0
82612,0.0
82613,1.0
82614,3.0
82615,17.0
82616,21.0
82617,1.0
82618,2.0
82619,1.0
82620,3.0
82621,0.0
82622,5.0
82623,1.0
82624,4.0
82625,28.0
82626,2.0
82627,18.0
82628,1.0
82629,9.0
82630,0.0
82631,11.0
82632,15.0
82633,3.0
82634,0.0
82635,13.0
82636,1.0
82637,22.0
82638,24.0
82639,9.0
82640,25.0
82641,15.0
82642,22.0
82643,7.0
82644,2.0
82645,0.0
82646,13.0
82647,11.0
82648,4.0
82649,3.0
82650,11.0
82651,0.0
82652,0.0
82653,14.0
82654,6.0
82655,8.0
82656,12.0
82657,0.0
82658,2.0
82659,10.0
82660,2.0
82661,13.0
82662,9.0
82663,3.0
82664,6.0
82665,1.0
82666,0.0
82667,0.0
82668,21.0
82669,14.0
82670,11.0
82671,11.0
82672,0.0
82673,3.0
82674,0.0
82675,4.0
82676,1.0
82677,4.0
82678,12.0
82679,2.0
82680,3.0
82681,21.0
82682,13.0
82683,3.0
82684,3.0
82685,4.0
82686,1.0
82687,2.0
82688,3.0
82689,2.0
82690,18.0
82691,0.0
82692,2.0
82693,0.0
82694,7.0
82695,19.0
82696,11.0
82697,4.0
82698,0.0
82699,0.0
82700,4.0
82701,12.0
82702,10.0
82703,1.0
82704,4.0
82705,11.0
82706,2.0
82707,7.0
82708,7.0
82709,22.0
82710,2.0
82711,0.0
82712,8.0
82713,7.0
82714,9.0
82715,2.0
82716,1.0
82717,2.0
82718,19.0
82719,5.0
82720,0.0
82721,0.0
82722,2.0
82723,0.0
82724,8.0
82725,14.0
82726,0.0
82727,4.0
82728,4.0
82729,10.0
82730,4.0
82731,10.0
82732,0.0
82733,9.0
82734,1.0
82735,18.0
82736,11.0
82737,1.0
82738,17.0
82739,0.0
82740,0.0
82741,5.0
82742,1.0
82743,4.0
82744,9.0
82745,3.0
82746,21.0
82747,2.0
82748,3.0
82749,26.0
82750,3.0
82751,5.0
82752,0.0
82753,0.0
82754,19.0
82755,1.0
82756,1.0
82757,2.0
82758,21.0
82759,22.0
82760,1.0
82761,1.0
82762,8.0
82763,2.0
82764,4.0
82765,0.0
82766,0.0
82767,1.0
82768,0.0
82769,0.0
82770,2.0
82771,0.0
82772,0.0
82773,1.0
82774,1.0
82775,0.0
82776,0.0
82777,0.0
82778,0.0
82779,0.0
82780,3.0
82781,0.0
82782,5.0
82783,10.0
82784,19.0
82785,0.0
82786,0.0
82787,1.0
82788,4.0
82789,0.0
82790,0.0
82791,2.0
82792,0.0
82793,0.0
82794,1.0
82795,18.0
82796,0.0
82797,11.0
82798,0.0
82799,1.0
82800,0.0
82801,0.0
82802,3.0
82803,0.0
82804,0.0
82805,2.0
82806,0.0
82807,0.0
82808,1.0
82809,0.0
82810,1.0
82811,0.0
82812,0.0
82813,0.0
82814,1.0
82815,0.0
82816,0.0
82817,0.0
82818,0.0
82819,1.0
82820,1.0
82821,0.0
82822,0.0
82823,1.0
82824,2.0
82825,2.0
82826,1.0
82827,1.0
82828,0.0
82829,0.0
82830,0.0
82831,1.0
82832,0.0
82833,0.0
82834,1.0
82835,2.0
82836,0.0
82837,0.0
82838,0.0
82839,0.0
82840,14.0
82841,0.0
82842,0.0
82843,2.0
82844,0.0
82845,1.0
82846,0.0
82847,1.0
82848,2.0
82849,8.0
82850,0.0
82851,1.0
82852,1.0
82853,1.0
82854,1.0
82855,1.0
82856,2.0
82857,0.0
82858,0.0
82859,1.0
82860,2.0
82861,2.0
82862,2.0
82863,5.0
82864,0.0
82865,6.0
82866,0.0
82867,1.0
82868,10.0
82869,3.0
82870,2.0
82871,0.0
82872,4.0
82873,1.0
82874,0.0
82875,0.0
82876,3.0
82877,0.0
82878,1.0
82879,1.0
82880,2.0
82881,2.0
82882,2.0
82883,3.0
82884,3.0
82885,1.0
82886,0.0
82887,1.0
82888,8.0
82889,0.0
82890,3.0
82891,0.0
82892,3.0
82893,2.0
82894,0.0
82895,3.0
82896,0.0
82897,1.0
82898,2.0
82899,3.0
82900,7.0
82901,0.0
82902,6.0
82903,0.0
82904,1.0
82905,11.0
82906,8.0
82907,0.0
82908,3.0
82909,1.0
82910,0.0
82911,3.0
82912,2.0
82913,1.0
82914,4.0
82915,2.0
82916,1.0
82917,4.0
82918,1.0
82919,1.0
82920,1.0
82921,0.0
82922,0.0
82923,5.0
82924,3.0
82925,3.0
82926,2.0
82927,3.0
82928,0.0
82929,1.0
82930,1.0
82931,1.0
82932,4.0
82933,3.0
82934,0.0
82935,3.0
82936,0.0
82937,0.0
82938,1.0
82939,7.0
82940,0.0
82941,0.0
82942,1.0
82943,0.0
82944,0.0
82945,0.0
82946,1.0
82947,1.0
82948,0.0
82949,1.0
82950,1.0
82951,3.0
82952,0.0
82953,3.0
82954,4.0
82955,5.0
82956,3.0
82957,2.0
82958,0.0
82959,3.0
82960,3.0
82961,1.0
82962,3.0
82963,0.0
82964,4.0
82965,1.0
82966,0.0
82967,3.0
82968,4.0
82969,0.0
82970,5.0
82971,2.0
82972,5.0
82973,6.0
82974,5.0
82975,7.0
82976,2.0
82977,2.0
82978,7.0
82979,1.0
82980,1.0
82981,3.0
82982,1.0
82983,1.0
82984,2.0
82985,0.0
82986,3.0
82987,5.0
82988,6.0
82989,8.0
82990,1.0
82991,0.0
82992,1.0
82993,7.0
82994,2.0
82995,8.0
82996,2.0
82997,2.0
82998,1.0
82999,5.0
83000,3.0
83001,9.0
83002,3.0
83003,4.0
83004,1.0
83005,0.0
83006,1.0
83007,1.0
83008,0.0
83009,3.0
83010,4.0
83011,4.0
83012,1.0
83013,11.0
83014,2.0
83015,1.0
83016,0.0
83017,9.0
83018,4.0
83019,0.0
83020,6.0
83021,0.0
83022,0.0
83023,0.0
83024,1.0
83025,2.0
83026,6.0
83027,1.0
83028,5.0
83029,0.0
83030,5.0
83031,6.0
83032,5.0
83033,1.0
83034,3.0
83035,0.0
83036,1.0
83037,0.0
83038,3.0
83039,1.0
83040,5.0
83041,2.0
83042,2.0
83043,6.0
83044,0.0
83045,0.0
83046,0.0
83047,0.0
83048,0.0
83049,0.0
83050,0.0
83051,3.0
83052,1.0
83053,1.0
83054,0.0
83055,0.0
83056,0.0
83057,0.0
83058,6.0
83059,8.0
83060,0.0
83061,0.0
83062,1.0
83063,2.0
83064,2.0
83065,0.0
83066,0.0
83067,0.0
83068,0.0
83069,1.0
83070,0.0
83071,1.0
83072,1.0
83073,0.0
83074,1.0
83075,0.0
83076,1.0
83077,0.0
83078,1.0
83079,0.0
83080,1.0
83081,0.0
83082,1.0
83083,0.0
83084,0.0
83085,2.0
83086,0.0
83087,0.0
83088,1.0
83089,0.0
83090,0.0
83091,0.0
83092,1.0
83093,1.0
83094,1.0
83095,3.0
83096,0.0
83097,1.0
83098,0.0
83099,0.0
83100,0.0
83101,0.0
83102,0.0
83103,0.0
83104,0.0
83105,0.0
83106,0.0
83107,0.0
83108,0.0
83109,2.0
83110,0.0
83111,0.0
83112,0.0
83113,1.0
83114,0.0
83115,0.0
83116,0.0
83117,0.0
83118,1.0
83119,0.0
83120,1.0
83121,0.0
83122,0.0
83123,0.0
83124,2.0
83125,1.0
83126,0.0
83127,0.0
83128,3.0
83129,1.0
83130,0.0
83131,1.0
83132,1.0
83133,0.0
83134,1.0
83135,11.0
83136,2.0
83137,0.0
83138,0.0
83139,0.0
83140,9.0
83141,6.0
83142,0.0
83143,2.0
83144,3.0
83145,0.0
83146,0.0
83147,0.0
83148,18.0
83149,1.0
83150,0.0
83151,0.0
83152,6.0
83153,1.0
83154,2.0
83155,1.0
83156,10.0
83157,0.0
83158,0.0
83159,1.0
83160,2.0
83161,2.0
83162,5.0
83163,4.0
83164,0.0
83165,0.0
83166,0.0
83167,1.0
83168,1.0
83169,0.0
83170,1.0
83171,4.0
83172,0.0
83173,10.0
83174,5.0
83175,0.0
83176,0.0
83177,0.0
83178,2.0
83179,2.0
83180,0.0
83181,8.0
83182,0.0
83183,4.0
83184,13.0
83185,0.0
83186,0.0
83187,1.0
83188,0.0
83189,1.0
83190,0.0
83191,2.0
83192,4.0
83193,5.0
83194,2.0
83195,6.0
83196,12.0
83197,0.0
83198,17.0
83199,0.0
83200,3.0
83201,4.0
83202,2.0
83203,2.0
83204,18.0
83205,9.0
83206,1.0
83207,3.0
83208,4.0
83209,2.0
83210,5.0
83211,1.0
83212,6.0
83213,3.0
83214,7.0
83215,1.0
83216,3.0
83217,0.0
83218,8.0
83219,1.0
83220,2.0
83221,20.0
83222,10.0
83223,15.0
83224,8.0
83225,1.0
83226,5.0
83227,2.0
83228,2.0
83229,4.0
83230,11.0
83231,10.0
83232,4.0
83233,0.0
83234,0.0
83235,0.0
83236,2.0
83237,7.0
83238,9.0
83239,0.0
83240,0.0
83241,2.0
83242,3.0
83243,0.0
83244,6.0
83245,4.0
83246,0.0
83247,4.0
83248,0.0
83249,0.0
83250,2.0
83251,0.0
83252,0.0
83253,5.0
83254,10.0
83255,7.0
83256,3.0
83257,0.0
83258,0.0
83259,4.0
83260,3.0
83261,10.0
83262,9.0
83263,2.0
83264,1.0
83265,0.0
83266,17.0
83267,7.0
83268,0.0
83269,0.0
83270,0.0
83271,4.0
83272,0.0
83273,0.0
83274,6.0
83275,3.0
83276,0.0
83277,15.0
83278,9.0
83279,0.0
83280,2.0
83281,0.0
83282,3.0
83283,5.0
83284,3.0
83285,11.0
83286,1.0
83287,0.0
83288,1.0
83289,0.0
83290,1.0
83291,2.0
83292,0.0
83293,4.0
83294,0.0
83295,2.0
83296,0.0
83297,0.0
83298,1.0
83299,10.0
83300,1.0
83301,4.0
83302,0.0
83303,0.0
83304,0.0
83305,0.0
83306,0.0
83307,1.0
83308,9.0
83309,0.0
83310,2.0
83311,8.0
83312,4.0
83313,0.0
83314,5.0
83315,2.0
83316,1.0
83317,1.0
83318,0.0
83319,1.0
83320,0.0
83321,1.0
83322,0.0
83323,2.0
83324,5.0
83325,1.0
83326,4.0
83327,4.0
83328,2.0
83329,10.0
83330,1.0
83331,0.0
83332,1.0
83333,5.0
83334,0.0
83335,7.0
83336,5.0
83337,1.0
83338,6.0
83339,1.0
83340,2.0
83341,0.0
83342,0.0
83343,5.0
83344,0.0
83345,2.0
83346,4.0
83347,3.0
83348,1.0
83349,0.0
83350,0.0
83351,1.0
83352,2.0
83353,0.0
83354,1.0
83355,9.0
83356,0.0
83357,0.0
83358,5.0
83359,6.0
83360,1.0
83361,0.0
83362,2.0
83363,17.0
83364,0.0
83365,1.0
83366,10.0
83367,0.0
83368,3.0
83369,0.0
83370,2.0
83371,0.0
83372,2.0
83373,0.0
83374,0.0
83375,1.0
83376,0.0
83377,3.0
83378,1.0
83379,5.0
83380,0.0
83381,0.0
83382,2.0
83383,3.0
83384,0.0
83385,3.0
83386,0.0
83387,2.0
83388,15.0
83389,0.0
83390,2.0
83391,1.0
83392,1.0
83393,0.0
83394,1.0
83395,0.0
83396,1.0
83397,0.0
83398,3.0
83399,1.0
83400,19.0
83401,0.0
83402,1.0
83403,1.0
83404,0.0
83405,0.0
83406,0.0
83407,4.0
83408,0.0
83409,4.0
83410,0.0
83411,2.0
83412,2.0
83413,0.0
83414,2.0
83415,0.0
83416,0.0
83417,0.0
83418,0.0
83419,1.0
83420,2.0
83421,0.0
83422,0.0
83423,2.0
83424,1.0
83425,2.0
83426,1.0
83427,0.0
83428,0.0
83429,0.0
83430,0.0
83431,0.0
83432,1.0
83433,0.0
83434,0.0
83435,0.0
83436,1.0
83437,0.0
83438,0.0
83439,0.0
83440,0.0
83441,1.0
83442,2.0
83443,0.0
83444,1.0
83445,0.0
83446,1.0
83447,1.0
83448,2.0
83449,1.0
83450,0.0
83451,0.0
83452,1.0
83453,1.0
83454,0.0
83455,1.0
83456,0.0
83457,1.0
83458,0.0
83459,0.0
83460,2.0
83461,1.0
83462,0.0
83463,0.0
83464,0.0
83465,1.0
83466,0.0
83467,6.0
83468,0.0
83469,3.0
83470,5.0
83471,2.0
83472,1.0
83473,0.0
83474,2.0
83475,2.0
83476,0.0
83477,2.0
83478,0.0
83479,11.0
83480,4.0
83481,10.0
83482,5.0
83483,0.0
83484,1.0
83485,0.0
83486,0.0
83487,2.0
83488,0.0
83489,1.0
83490,0.0
83491,0.0
83492,1.0
83493,1.0
83494,1.0
83495,0.0
83496,0.0
83497,3.0
83498,0.0
83499,0.0
83500,1.0
83501,2.0
83502,2.0
83503,3.0
83504,1.0
83505,0.0
83506,1.0
83507,8.0
83508,3.0
83509,0.0
83510,16.0
83511,0.0
83512,0.0
83513,0.0
83514,0.0
83515,12.0
83516,13.0
83517,1.0
83518,2.0
83519,1.0
83520,0.0
83521,1.0
83522,0.0
83523,8.0
83524,3.0
83525,10.0
83526,0.0
83527,0.0
83528,4.0
83529,0.0
83530,0.0
83531,1.0
83532,0.0
83533,0.0
83534,3.0
83535,0.0
83536,10.0
83537,5.0
83538,0.0
83539,2.0
83540,0.0
83541,0.0
83542,14.0
83543,1.0
83544,0.0
83545,1.0
83546,7.0
83547,5.0
83548,0.0
83549,0.0
83550,1.0
83551,1.0
83552,1.0
83553,4.0
83554,2.0
83555,0.0
83556,1.0
83557,0.0
83558,0.0
83559,4.0
83560,3.0
83561,3.0
83562,0.0
83563,1.0
83564,0.0
83565,1.0
83566,1.0
83567,0.0
83568,4.0
83569,0.0
83570,0.0
83571,1.0
83572,25.0
83573,1.0
83574,1.0
83575,12.0
83576,9.0
83577,6.0
83578,1.0
83579,3.0
83580,0.0
83581,0.0
83582,0.0
83583,1.0
83584,0.0
83585,0.0
83586,20.0
83587,6.0
83588,1.0
83589,0.0
83590,2.0
83591,0.0
83592,1.0
83593,0.0
83594,0.0
83595,0.0
83596,1.0
83597,0.0
83598,0.0
83599,1.0
83600,0.0
83601,0.0
83602,0.0
83603,5.0
83604,1.0
83605,0.0
83606,1.0
83607,0.0
83608,0.0
83609,2.0
83610,1.0
83611,1.0
83612,0.0
83613,1.0
83614,1.0
83615,0.0
83616,0.0
83617,0.0
83618,0.0
83619,6.0
83620,1.0
83621,6.0
83622,0.0
83623,0.0
83624,1.0
83625,1.0
83626,2.0
83627,0.0
83628,0.0
83629,1.0
83630,2.0
83631,0.0
83632,0.0
83633,0.0
83634,0.0
83635,0.0
83636,0.0
83637,2.0
83638,0.0
83639,0.0
83640,0.0
83641,2.0
83642,1.0
83643,2.0
83644,0.0
83645,1.0
83646,0.0
83647,0.0
83648,0.0
83649,0.0
83650,0.0
83651,0.0
83652,3.0
83653,0.0
83654,0.0
83655,0.0
83656,4.0
83657,1.0
83658,1.0
83659,1.0
83660,0.0
83661,7.0
83662,5.0
83663,0.0
83664,0.0
83665,2.0
83666,1.0
83667,0.0
83668,0.0
83669,0.0
83670,4.0
83671,0.0
83672,0.0
83673,1.0
83674,1.0
83675,0.0
83676,0.0
83677,2.0
83678,0.0
83679,0.0
83680,0.0
83681,2.0
83682,0.0
83683,1.0
83684,0.0
83685,0.0
83686,7.0
83687,2.0
83688,0.0
83689,1.0
83690,2.0
83691,0.0
83692,0.0
83693,0.0
83694,0.0
83695,0.0
83696,3.0
83697,2.0
83698,0.0
83699,6.0
83700,2.0
83701,1.0
83702,1.0
83703,0.0
83704,1.0
83705,1.0
83706,5.0
83707,1.0
83708,0.0
83709,2.0
83710,0.0
83711,2.0
83712,0.0
83713,1.0
83714,0.0
83715,1.0
83716,1.0
83717,1.0
83718,1.0
83719,0.0
83720,0.0
83721,1.0
83722,8.0
83723,1.0
83724,1.0
83725,1.0
83726,0.0
83727,0.0
83728,0.0
83729,1.0
83730,1.0
83731,0.0
83732,0.0
83733,0.0
83734,0.0
83735,2.0
83736,1.0
83737,1.0
83738,1.0
83739,2.0
83740,4.0
83741,0.0
83742,0.0
83743,0.0
83744,2.0
83745,0.0
83746,0.0
83747,0.0
83748,5.0
83749,0.0
83750,2.0
83751,0.0
83752,4.0
83753,0.0
83754,0.0
83755,0.0
83756,3.0
83757,1.0
83758,0.0
83759,0.0
83760,0.0
83761,3.0
83762,3.0
83763,1.0
83764,2.0
83765,0.0
83766,0.0
83767,1.0
83768,0.0
83769,0.0
83770,0.0
83771,1.0
83772,3.0
83773,2.0
83774,2.0
83775,1.0
83776,1.0
83777,1.0
83778,6.0
83779,1.0
83780,1.0
83781,2.0
83782,0.0
83783,3.0
83784,0.0
83785,5.0
83786,0.0
83787,0.0
83788,1.0
83789,2.0
83790,0.0
83791,0.0
83792,0.0
83793,2.0
83794,0.0
83795,0.0
83796,0.0
83797,0.0
83798,2.0
83799,0.0
83800,2.0
83801,3.0
83802,5.0
83803,0.0
83804,2.0
83805,1.0
83806,1.0
83807,1.0
83808,0.0
83809,2.0
83810,0.0
83811,1.0
83812,1.0
83813,1.0
83814,0.0
83815,0.0
83816,0.0
83817,0.0
83818,0.0
83819,9.0
83820,6.0
83821,0.0
83822,0.0
83823,7.0
83824,0.0
83825,2.0
83826,1.0
83827,13.0
83828,0.0
83829,18.0
83830,6.0
83831,14.0
83832,3.0
83833,0.0
83834,1.0
83835,7.0
83836,8.0
83837,5.0
83838,2.0
83839,4.0
83840,5.0
83841,2.0
83842,8.0
83843,0.0
83844,8.0
83845,8.0
83846,3.0
83847,10.0
83848,7.0
83849,4.0
83850,1.0
83851,1.0
83852,3.0
83853,2.0
83854,10.0
83855,8.0
83856,4.0
83857,0.0
83858,3.0
83859,18.0
83860,3.0
83861,0.0
83862,12.0
83863,6.0
83864,10.0
83865,8.0
83866,0.0
83867,0.0
83868,3.0
83869,6.0
83870,3.0
83871,1.0
83872,0.0
83873,12.0
83874,5.0
83875,5.0
83876,1.0
83877,6.0
83878,5.0
83879,1.0
83880,3.0
83881,2.0
83882,7.0
83883,0.0
83884,0.0
83885,7.0
83886,1.0
83887,1.0
83888,12.0
83889,13.0
83890,1.0
83891,3.0
83892,6.0
83893,7.0
83894,0.0
83895,0.0
83896,19.0
83897,1.0
83898,9.0
83899,0.0
83900,0.0
83901,2.0
83902,10.0
83903,0.0
83904,7.0
83905,3.0
83906,1.0
83907,1.0
83908,5.0
83909,0.0
83910,2.0
83911,0.0
83912,5.0
83913,2.0
83914,9.0
83915,13.0
83916,2.0
83917,2.0
83918,8.0
83919,9.0
83920,1.0
83921,0.0
83922,0.0
83923,16.0
83924,5.0
83925,7.0
83926,8.0
83927,0.0
83928,0.0
83929,10.0
83930,6.0
83931,1.0
83932,9.0
83933,2.0
83934,3.0
83935,3.0
83936,4.0
83937,0.0
83938,1.0
83939,3.0
83940,0.0
83941,12.0
83942,9.0
83943,1.0
83944,5.0
83945,4.0
83946,0.0
83947,1.0
83948,15.0
83949,10.0
83950,3.0
83951,0.0
83952,3.0
83953,9.0
83954,5.0
83955,13.0
83956,1.0
83957,12.0
83958,10.0
83959,4.0
83960,6.0
83961,1.0
83962,12.0
83963,8.0
83964,8.0
83965,14.0
83966,0.0
83967,13.0
83968,2.0
83969,10.0
83970,12.0
83971,10.0
83972,6.0
83973,7.0
83974,2.0
83975,4.0
83976,18.0
83977,2.0
83978,0.0
83979,8.0
83980,1.0
83981,1.0
83982,12.0
83983,0.0
83984,14.0
83985,3.0
83986,3.0
83987,12.0
83988,22.0
83989,0.0
83990,9.0
83991,20.0
83992,1.0
83993,13.0
83994,1.0
83995,4.0
83996,1.0
83997,4.0
83998,10.0
83999,4.0
84000,6.0
84001,6.0
84002,6.0
84003,8.0
84004,14.0
84005,4.0
84006,0.0
84007,0.0
84008,11.0
84009,4.0
84010,0.0
84011,0.0
84012,0.0
84013,3.0
84014,1.0
84015,15.0
84016,2.0
84017,12.0
84018,0.0
84019,18.0
84020,14.0
84021,11.0
84022,14.0
84023,7.0
84024,1.0
84025,9.0
84026,0.0
84027,22.0
84028,1.0
84029,10.0
84030,12.0
84031,3.0
84032,14.0
84033,8.0
84034,0.0
84035,3.0
84036,12.0
84037,13.0
84038,6.0
84039,18.0
84040,14.0
84041,14.0
84042,6.0
84043,1.0
84044,9.0
84045,9.0
84046,8.0
84047,3.0
84048,0.0
84049,5.0
84050,8.0
84051,9.0
84052,1.0
84053,22.0
84054,1.0
84055,11.0
84056,7.0
84057,2.0
84058,16.0
84059,1.0
84060,7.0
84061,12.0
84062,17.0
84063,2.0
84064,0.0
84065,1.0
84066,2.0
84067,13.0
84068,2.0
84069,10.0
84070,4.0
84071,8.0
84072,15.0
84073,2.0
84074,6.0
84075,19.0
84076,18.0
84077,4.0
84078,9.0
84079,8.0
84080,2.0
84081,19.0
84082,1.0
84083,7.0
84084,4.0
84085,16.0
84086,3.0
84087,9.0
84088,11.0
84089,1.0
84090,0.0
84091,5.0
84092,7.0
84093,5.0
84094,20.0
84095,2.0
84096,9.0
84097,0.0
84098,15.0
84099,10.0
84100,11.0
84101,8.0
84102,3.0
84103,6.0
84104,7.0
84105,7.0
84106,0.0
84107,15.0
84108,0.0
84109,10.0
84110,1.0
84111,9.0
84112,1.0
84113,3.0
84114,8.0
84115,4.0
84116,15.0
84117,2.0
84118,1.0
84119,17.0
84120,8.0
84121,7.0
84122,0.0
84123,1.0
84124,5.0
84125,9.0
84126,7.0
84127,5.0
84128,3.0
84129,17.0
84130,24.0
84131,4.0
84132,11.0
84133,1.0
84134,1.0
84135,4.0
84136,0.0
84137,11.0
84138,3.0
84139,20.0
84140,28.0
84141,4.0
84142,12.0
84143,1.0
84144,5.0
84145,2.0
84146,3.0
84147,9.0
84148,14.0
84149,11.0
84150,9.0
84151,22.0
84152,0.0
84153,10.0
84154,18.0
84155,17.0
84156,1.0
84157,1.0
84158,2.0
84159,4.0
84160,6.0
84161,18.0
84162,12.0
84163,17.0
84164,2.0
84165,33.0
84166,21.0
84167,11.0
84168,6.0
84169,1.0
84170,21.0
84171,5.0
84172,6.0
84173,15.0
84174,1.0
84175,0.0
84176,3.0
84177,10.0
84178,12.0
84179,15.0
84180,20.0
84181,8.0
84182,14.0
84183,18.0
84184,1.0
84185,1.0
84186,16.0
84187,18.0
84188,1.0
84189,1.0
84190,4.0
84191,1.0
84192,21.0
84193,20.0
84194,1.0
84195,1.0
84196,15.0
84197,5.0
84198,22.0
84199,3.0
84200,5.0
84201,1.0
84202,1.0
84203,4.0
84204,12.0
84205,18.0
84206,0.0
84207,0.0
84208,2.0
84209,6.0
84210,6.0
84211,25.0
84212,2.0
84213,0.0
84214,6.0
84215,0.0
84216,2.0
84217,0.0
84218,21.0
84219,1.0
84220,2.0
84221,14.0
84222,3.0
84223,4.0
84224,6.0
84225,26.0
84226,7.0
84227,0.0
84228,19.0
84229,25.0
84230,0.0
84231,0.0
84232,5.0
84233,14.0
84234,3.0
84235,0.0
84236,13.0
84237,8.0
84238,18.0
84239,4.0
84240,19.0
