,Adora1
11848,9.0
11849,7.0
11850,15.0
11851,0.0
11852,0.0
11853,3.0
11854,0.0
11855,0.0
11856,20.0
11857,4.0
11858,0.0
11859,0.0
11860,4.0
11861,1.0
11862,1.0
11863,1.0
11864,2.0
11865,0.0
11866,2.0
11867,0.0
11868,11.0
11869,0.0
11870,9.0
11871,2.0
11872,0.0
11873,3.0
11874,8.0
11875,1.0
11876,5.0
11877,2.0
11878,1.0
11879,5.0
11880,2.0
11881,1.0
11882,0.0
11883,0.0
11884,1.0
11885,2.0
11886,0.0
11887,0.0
11888,5.0
11889,0.0
11890,17.0
11891,1.0
11892,0.0
11893,2.0
11894,0.0
11895,6.0
11896,4.0
11897,1.0
11898,5.0
11899,2.0
11900,12.0
11901,1.0
11902,4.0
11903,14.0
11904,1.0
11905,0.0
11906,2.0
11907,5.0
11908,4.0
11909,3.0
11910,1.0
11911,10.0
11912,8.0
11913,6.0
11914,1.0
11915,4.0
11916,0.0
11917,5.0
11918,3.0
11919,6.0
11920,1.0
11921,0.0
11922,0.0
11923,2.0
11924,0.0
11925,0.0
11926,18.0
11927,7.0
11928,0.0
11929,0.0
11930,1.0
11931,0.0
11932,0.0
11933,0.0
11934,2.0
11935,1.0
11936,1.0
11937,2.0
11938,18.0
11939,3.0
11940,0.0
11941,0.0
11942,0.0
11943,1.0
11944,2.0
11945,0.0
11946,0.0
11947,13.0
11948,2.0
11949,0.0
11950,1.0
11951,0.0
11952,1.0
11953,2.0
11954,1.0
11955,2.0
11956,13.0
11957,0.0
11958,0.0
11959,1.0
11960,1.0
11961,3.0
11962,1.0
11963,1.0
11964,3.0
11965,5.0
11966,1.0
11967,4.0
11968,0.0
11969,3.0
11970,20.0
11971,6.0
11972,0.0
11973,1.0
11974,2.0
11975,2.0
11976,2.0
11977,2.0
11978,1.0
11979,1.0
11980,1.0
11981,5.0
11982,0.0
11983,11.0
11984,3.0
11985,10.0
11986,4.0
11987,4.0
11988,0.0
11989,2.0
11990,3.0
11991,5.0
11992,3.0
11993,5.0
11994,10.0
11995,9.0
11996,1.0
11997,1.0
11998,1.0
11999,19.0
12000,4.0
12001,0.0
12002,3.0
12003,0.0
12004,3.0
12005,0.0
12006,2.0
12007,1.0
12008,2.0
12009,0.0
12010,0.0
12011,5.0
12012,11.0
12013,1.0
12014,0.0
12015,2.0
12016,0.0
12017,0.0
12018,1.0
12019,5.0
12020,0.0
12021,2.0
12022,5.0
12023,1.0
12024,1.0
12025,1.0
12026,3.0
12027,0.0
12028,2.0
12029,2.0
12030,1.0
12031,3.0
12032,7.0
12033,1.0
12034,1.0
12035,2.0
12036,1.0
12037,0.0
12038,0.0
12039,0.0
12040,18.0
12041,0.0
12042,2.0
12043,4.0
12044,0.0
12045,0.0
12046,3.0
12047,0.0
12048,0.0
12049,2.0
12050,1.0
12051,2.0
12052,0.0
12053,4.0
12054,0.0
12055,0.0
12056,0.0
12057,1.0
12058,0.0
12059,16.0
12060,0.0
12061,14.0
12062,0.0
12063,0.0
12064,4.0
12065,27.0
12066,3.0
12067,0.0
12068,0.0
12069,0.0
12070,1.0
12071,0.0
12072,0.0
12073,1.0
12074,4.0
12075,0.0
12076,0.0
12077,0.0
12078,1.0
12079,0.0
12080,12.0
12081,0.0
12082,0.0
12083,0.0
12084,4.0
12085,1.0
12086,4.0
12087,4.0
12088,2.0
12089,2.0
12090,7.0
12091,0.0
12092,0.0
12093,0.0
12094,0.0
12095,1.0
12096,0.0
12097,0.0
12098,0.0
12099,0.0
12100,13.0
12101,0.0
12102,3.0
12103,1.0
12104,2.0
12105,2.0
12106,1.0
12107,1.0
12108,4.0
12109,5.0
12110,2.0
12111,1.0
12112,14.0
12113,0.0
12114,4.0
12115,6.0
12116,1.0
12117,1.0
12118,14.0
12119,1.0
12120,0.0
12121,7.0
12122,1.0
12123,2.0
12124,2.0
12125,6.0
12126,2.0
12127,8.0
12128,1.0
12129,0.0
12130,0.0
12131,4.0
12132,5.0
12133,0.0
12134,5.0
12135,21.0
12136,25.0
12137,0.0
12138,2.0
12139,9.0
12140,3.0
12141,2.0
12142,0.0
12143,0.0
12144,1.0
12145,6.0
12146,0.0
12147,3.0
12148,0.0
12149,0.0
12150,0.0
12151,2.0
12152,5.0
12153,1.0
12154,0.0
12155,0.0
12156,5.0
12157,4.0
12158,3.0
12159,4.0
12160,2.0
12161,0.0
12162,1.0
12163,1.0
12164,0.0
12165,0.0
12166,0.0
12167,0.0
12168,0.0
12169,0.0
12170,0.0
12171,5.0
12172,0.0
12173,0.0
12174,4.0
12175,0.0
12176,1.0
12177,0.0
12178,5.0
12179,0.0
12180,1.0
12181,0.0
12182,4.0
12183,0.0
12184,0.0
12185,8.0
12186,1.0
12187,0.0
12188,0.0
12189,1.0
12190,1.0
12191,2.0
12192,3.0
12193,5.0
12194,5.0
12195,1.0
12196,4.0
12197,2.0
12198,4.0
12199,4.0
12200,1.0
12201,1.0
12202,9.0
12203,2.0
12204,1.0
12205,4.0
12206,3.0
12207,9.0
12208,5.0
12209,2.0
12210,2.0
12211,2.0
12212,8.0
12213,1.0
12214,0.0
12215,1.0
12216,5.0
12217,0.0
12218,1.0
12219,0.0
12220,0.0
12221,0.0
12222,0.0
12223,1.0
12224,7.0
12225,0.0
12226,0.0
12227,2.0
12228,0.0
12229,3.0
12230,1.0
12231,16.0
12232,1.0
12233,2.0
12234,2.0
12235,0.0
12236,0.0
12237,0.0
12238,1.0
12239,0.0
12240,0.0
12241,8.0
12242,2.0
12243,18.0
12244,0.0
12245,0.0
12246,5.0
12247,1.0
12248,3.0
12249,0.0
12250,10.0
12251,5.0
12252,2.0
12253,0.0
12254,1.0
12255,0.0
12256,1.0
12257,10.0
12258,1.0
12259,0.0
12260,3.0
12261,3.0
12262,0.0
12263,6.0
12264,0.0
12265,0.0
12266,0.0
12267,6.0
12268,13.0
12269,0.0
12270,0.0
12271,0.0
12272,2.0
12273,10.0
12274,0.0
12275,5.0
12276,4.0
12277,4.0
12278,1.0
12279,3.0
12280,10.0
12281,1.0
12282,0.0
12283,13.0
12284,3.0
12285,4.0
12286,0.0
12287,14.0
12288,2.0
12289,1.0
12290,6.0
12291,0.0
12292,9.0
12293,6.0
12294,0.0
12295,0.0
12296,4.0
12297,3.0
12298,1.0
12299,0.0
12300,10.0
12301,1.0
12302,3.0
12303,12.0
12304,0.0
12305,5.0
12306,6.0
12307,2.0
12308,6.0
12309,0.0
12310,7.0
12311,0.0
12312,0.0
12313,3.0
12314,1.0
12315,1.0
12316,5.0
12317,1.0
12318,3.0
12319,2.0
12320,0.0
12321,5.0
12322,0.0
12323,8.0
12324,3.0
12325,5.0
12326,1.0
12327,9.0
12328,12.0
12329,8.0
12330,8.0
12331,0.0
12332,0.0
12333,4.0
12334,1.0
12335,1.0
12336,1.0
12337,0.0
12338,0.0
12339,0.0
12340,0.0
12341,1.0
12342,3.0
12343,0.0
12344,6.0
12345,9.0
12346,4.0
12347,0.0
12348,0.0
12349,1.0
12350,0.0
12351,0.0
12352,3.0
12353,0.0
12354,1.0
12355,0.0
12356,2.0
12357,0.0
12358,3.0
12359,1.0
12360,1.0
12361,6.0
12362,3.0
12363,0.0
12364,0.0
12365,5.0
12366,0.0
12367,2.0
12368,16.0
12369,1.0
12370,11.0
12371,0.0
12372,4.0
12373,8.0
12374,2.0
12375,9.0
12376,2.0
12377,12.0
12378,9.0
12379,4.0
12380,14.0
12381,1.0
12382,0.0
12383,12.0
12384,1.0
12385,1.0
12386,0.0
12387,0.0
12388,2.0
12389,2.0
12390,1.0
12391,5.0
12392,1.0
12393,0.0
12394,12.0
12395,0.0
12396,15.0
12397,11.0
12398,1.0
12399,0.0
12400,0.0
12401,12.0
12402,0.0
12403,1.0
12404,1.0
12405,0.0
12406,4.0
12407,4.0
12408,0.0
12409,5.0
12410,5.0
12411,0.0
12412,11.0
12413,0.0
12414,4.0
12415,16.0
12416,0.0
12417,2.0
12418,1.0
12419,0.0
12420,2.0
12421,1.0
12422,2.0
12423,6.0
12424,0.0
12425,8.0
12426,4.0
12427,5.0
12428,9.0
12429,0.0
12430,16.0
12431,6.0
12432,1.0
12433,3.0
12434,0.0
12435,1.0
12436,0.0
12437,8.0
12438,20.0
12439,6.0
12440,1.0
12441,5.0
12442,6.0
12443,5.0
12444,0.0
12445,3.0
12446,3.0
12447,0.0
12448,0.0
12449,8.0
12450,7.0
12451,26.0
12452,0.0
12453,6.0
12454,5.0
12455,1.0
12456,3.0
12457,1.0
12458,8.0
12459,6.0
12460,1.0
12461,1.0
12462,3.0
12463,5.0
12464,6.0
12465,3.0
12466,7.0
12467,10.0
12468,0.0
12469,1.0
12470,6.0
12471,2.0
12472,6.0
12473,4.0
12474,8.0
12475,0.0
12476,13.0
12477,9.0
12478,9.0
12479,0.0
12480,0.0
12481,10.0
12482,1.0
12483,6.0
12484,9.0
12485,12.0
12486,3.0
12487,0.0
12488,13.0
12489,1.0
12490,11.0
12491,11.0
12492,4.0
12493,2.0
12494,1.0
12495,19.0
12496,2.0
12497,0.0
12498,0.0
12499,0.0
12500,4.0
12501,2.0
12502,2.0
12503,2.0
12504,0.0
12505,17.0
12506,2.0
12507,2.0
12508,2.0
12509,8.0
12510,2.0
12511,0.0
12512,3.0
12513,15.0
12514,1.0
12515,10.0
12516,12.0
12517,0.0
12518,0.0
12519,4.0
12520,0.0
12521,16.0
12522,2.0
12523,0.0
12524,7.0
12525,27.0
12526,6.0
12527,2.0
12528,7.0
12529,12.0
12530,2.0
12531,11.0
12532,3.0
12533,1.0
12534,9.0
12535,1.0
12536,0.0
12537,0.0
12538,8.0
12539,0.0
12540,14.0
12541,9.0
12542,0.0
12543,0.0
12544,1.0
12545,4.0
12546,4.0
12547,11.0
12548,3.0
12549,24.0
12550,2.0
12551,22.0
12552,3.0
12553,9.0
12554,0.0
12555,0.0
12556,1.0
12557,2.0
12558,0.0
12559,1.0
12560,0.0
12561,0.0
12562,4.0
12563,5.0
12564,2.0
12565,4.0
12566,1.0
12567,1.0
12568,15.0
12569,9.0
12570,0.0
12571,7.0
12572,0.0
12573,2.0
12574,3.0
12575,8.0
12576,4.0
12577,0.0
12578,1.0
12579,0.0
12580,0.0
12581,2.0
12582,11.0
12583,1.0
12584,12.0
12585,7.0
12586,9.0
12587,6.0
12588,1.0
12589,4.0
12590,8.0
12591,13.0
12592,0.0
12593,11.0
12594,0.0
12595,6.0
12596,3.0
12597,6.0
12598,6.0
12599,0.0
12600,0.0
12601,9.0
12602,7.0
12603,2.0
12604,0.0
12605,1.0
12606,4.0
12607,1.0
12608,0.0
12609,14.0
12610,12.0
12611,3.0
12612,22.0
12613,0.0
12614,1.0
12615,1.0
12616,4.0
12617,27.0
12618,4.0
12619,3.0
12620,8.0
12621,3.0
12622,4.0
12623,15.0
12624,0.0
12625,0.0
12626,3.0
12627,3.0
12628,4.0
12629,3.0
12630,3.0
12631,1.0
12632,12.0
12633,6.0
12634,7.0
12635,1.0
12636,3.0
12637,0.0
12638,12.0
12639,6.0
12640,13.0
12641,1.0
12642,0.0
12643,1.0
12644,0.0
12645,0.0
12646,11.0
12647,7.0
12648,1.0
12649,2.0
12650,0.0
12651,3.0
12652,1.0
12653,4.0
12654,6.0
12655,2.0
12656,0.0
12657,0.0
12658,3.0
12659,5.0
12660,0.0
12661,0.0
12662,1.0
12663,1.0
12664,1.0
12665,1.0
12666,0.0
12667,3.0
12668,0.0
12669,1.0
12670,1.0
12671,1.0
12672,1.0
12673,4.0
12674,0.0
12675,0.0
12676,3.0
12677,1.0
12678,2.0
12679,1.0
12680,2.0
12681,0.0
12682,2.0
12683,2.0
12684,2.0
12685,0.0
12686,0.0
12687,2.0
12688,2.0
12689,3.0
12690,0.0
12691,5.0
12692,2.0
12693,0.0
12694,2.0
12695,4.0
12696,0.0
12697,0.0
12698,2.0
12699,2.0
12700,0.0
12701,2.0
12702,3.0
12703,1.0
12704,0.0
12705,2.0
12706,14.0
12707,7.0
12708,0.0
12709,0.0
12710,0.0
12711,6.0
12712,0.0
12713,2.0
12714,1.0
12715,5.0
12716,1.0
12717,13.0
12718,6.0
12719,0.0
12720,0.0
12721,3.0
12722,3.0
12723,1.0
12724,4.0
12725,1.0
12726,0.0
12727,3.0
12728,0.0
12729,1.0
12730,7.0
12731,2.0
12732,6.0
12733,1.0
12734,0.0
12735,2.0
12736,1.0
12737,10.0
12738,2.0
12739,1.0
12740,5.0
12741,4.0
12742,0.0
12743,9.0
12744,0.0
12745,0.0
12746,2.0
12747,5.0
12748,0.0
12749,2.0
12750,11.0
12751,5.0
12752,3.0
12753,1.0
12754,2.0
12755,0.0
12756,4.0
12757,29.0
12758,8.0
12759,1.0
12760,3.0
12761,9.0
12762,3.0
12763,2.0
12764,4.0
12765,1.0
12766,4.0
12767,3.0
12768,1.0
12769,5.0
12770,4.0
12771,7.0
12772,0.0
12773,0.0
12774,0.0
12775,1.0
12776,1.0
12777,2.0
12778,1.0
12779,7.0
12780,0.0
12781,10.0
12782,10.0
12783,13.0
12784,0.0
12785,4.0
12786,2.0
12787,4.0
12788,1.0
12789,6.0
12790,3.0
12791,1.0
12792,4.0
12793,0.0
12794,2.0
12795,1.0
12796,0.0
12797,1.0
12798,9.0
12799,0.0
12800,2.0
12801,12.0
12802,0.0
12803,0.0
12804,0.0
12805,0.0
12806,0.0
12807,2.0
12808,8.0
12809,0.0
12810,0.0
12811,0.0
12812,5.0
12813,1.0
12814,4.0
12815,3.0
12816,4.0
12817,0.0
12818,6.0
12819,0.0
12820,1.0
12821,0.0
12822,0.0
12823,6.0
12824,2.0
12825,3.0
12826,3.0
12827,4.0
12828,7.0
12829,2.0
12830,1.0
12831,8.0
12832,4.0
12833,8.0
12834,0.0
12835,0.0
12836,3.0
12837,0.0
12838,1.0
12839,3.0
12840,3.0
12841,3.0
12842,5.0
12843,0.0
12844,7.0
12845,4.0
12846,2.0
12847,0.0
12848,0.0
12849,0.0
12850,2.0
12851,1.0
12852,8.0
12853,2.0
12854,0.0
12855,0.0
12856,2.0
12857,2.0
12858,0.0
12859,1.0
12860,0.0
12861,1.0
12862,7.0
12863,1.0
12864,17.0
12865,4.0
12866,14.0
12867,1.0
12868,17.0
12869,1.0
12870,1.0
12871,1.0
12872,0.0
12873,0.0
12874,1.0
12875,0.0
12876,0.0
12877,3.0
12878,1.0
12879,2.0
12880,2.0
12881,4.0
12882,7.0
12883,4.0
12884,8.0
12885,6.0
12886,17.0
12887,0.0
12888,0.0
12889,1.0
12890,3.0
12891,0.0
12892,1.0
12893,1.0
12894,20.0
12895,7.0
12896,1.0
12897,10.0
12898,3.0
12899,0.0
12900,1.0
12901,1.0
12902,12.0
12903,3.0
12904,0.0
12905,4.0
12906,0.0
12907,3.0
12908,6.0
12909,2.0
12910,3.0
12911,0.0
12912,2.0
12913,0.0
12914,3.0
12915,2.0
12916,3.0
12917,5.0
12918,0.0
12919,2.0
12920,8.0
12921,1.0
12922,1.0
12923,3.0
12924,5.0
12925,2.0
12926,6.0
12927,0.0
12928,1.0
12929,1.0
12930,1.0
12931,3.0
12932,1.0
12933,5.0
12934,0.0
12935,0.0
12936,1.0
12937,3.0
12938,1.0
12939,5.0
12940,0.0
12941,1.0
12942,4.0
12943,1.0
12944,0.0
12945,0.0
12946,0.0
12947,0.0
12948,3.0
12949,6.0
12950,5.0
12951,3.0
12952,4.0
12953,5.0
12954,1.0
12955,1.0
12956,2.0
12957,0.0
12958,2.0
12959,1.0
12960,0.0
12961,1.0
12962,2.0
12963,3.0
12964,2.0
12965,2.0
12966,6.0
12967,0.0
12968,2.0
12969,0.0
12970,4.0
12971,6.0
12972,5.0
12973,1.0
12974,0.0
12975,3.0
12976,6.0
12977,4.0
12978,5.0
12979,3.0
12980,5.0
12981,1.0
12982,8.0
12983,0.0
12984,3.0
12985,3.0
12986,2.0
12987,0.0
12988,0.0
12989,1.0
12990,1.0
12991,5.0
12992,1.0
12993,2.0
12994,2.0
12995,3.0
12996,7.0
12997,0.0
12998,0.0
12999,2.0
13000,0.0
13001,0.0
13002,5.0
13003,0.0
13004,9.0
13005,4.0
13006,3.0
13007,2.0
13008,6.0
13009,3.0
13010,6.0
13011,1.0
13012,8.0
13013,8.0
13014,2.0
13015,1.0
13016,4.0
13017,4.0
13018,2.0
13019,0.0
13020,6.0
13021,4.0
13022,6.0
13023,2.0
13024,5.0
13025,4.0
13026,0.0
13027,1.0
13028,5.0
13029,2.0
13030,6.0
13031,0.0
13032,0.0
13033,5.0
13034,3.0
13035,0.0
13036,1.0
13037,0.0
13038,0.0
13039,2.0
13040,1.0
13041,0.0
13042,0.0
13043,0.0
13044,2.0
13045,2.0
13046,3.0
13047,1.0
13048,3.0
13049,1.0
13050,1.0
13051,0.0
13052,2.0
13053,0.0
13054,1.0
13055,2.0
13056,2.0
13057,13.0
13058,0.0
13059,3.0
13060,1.0
13061,1.0
13062,0.0
13063,0.0
13064,0.0
13065,0.0
13066,3.0
13067,1.0
13068,6.0
13069,5.0
13070,0.0
13071,0.0
13072,1.0
13073,0.0
13074,2.0
13075,1.0
13076,7.0
13077,1.0
13078,0.0
13079,1.0
13080,1.0
13081,4.0
13082,0.0
13083,4.0
13084,4.0
13085,1.0
13086,1.0
13087,2.0
13088,1.0
13089,0.0
13090,3.0
13091,0.0
13092,3.0
13093,1.0
13094,0.0
13095,0.0
13096,3.0
13097,4.0
13098,4.0
13099,0.0
13100,1.0
13101,4.0
13102,3.0
13103,0.0
13104,1.0
13105,1.0
13106,1.0
13107,1.0
13108,0.0
13109,1.0
13110,2.0
13111,1.0
13112,1.0
13113,0.0
13114,2.0
13115,1.0
13116,0.0
13117,3.0
13118,3.0
13119,0.0
13120,1.0
13121,1.0
13122,0.0
13123,0.0
13124,0.0
13125,6.0
13126,3.0
13127,0.0
13128,2.0
13129,2.0
13130,0.0
13131,5.0
13132,0.0
13133,0.0
13134,1.0
13135,1.0
13136,0.0
13137,2.0
13138,5.0
13139,1.0
13140,1.0
13141,1.0
13142,1.0
13143,4.0
13144,0.0
13145,0.0
13146,1.0
13147,2.0
13148,3.0
13149,5.0
13150,4.0
13151,1.0
13152,3.0
13153,3.0
13154,1.0
13155,1.0
13156,1.0
13157,3.0
13158,0.0
13159,2.0
13160,0.0
13161,0.0
13162,1.0
13163,0.0
13164,0.0
13165,2.0
13166,0.0
13167,3.0
13168,1.0
13169,1.0
13170,0.0
13171,3.0
13172,0.0
13173,0.0
13174,0.0
13175,1.0
13176,0.0
13177,0.0
13178,1.0
13179,3.0
13180,0.0
13181,0.0
13182,0.0
13183,0.0
13184,0.0
13185,2.0
13186,3.0
13187,0.0
13188,1.0
13189,0.0
13190,0.0
13191,0.0
13192,1.0
13193,0.0
13194,4.0
13195,0.0
13196,1.0
13197,0.0
13198,0.0
13199,0.0
13200,0.0
13201,1.0
13202,3.0
13203,1.0
13204,0.0
13205,1.0
13206,0.0
13207,0.0
13208,1.0
13209,1.0
13210,0.0
13211,2.0
13212,0.0
13213,0.0
13214,4.0
13215,0.0
13216,1.0
13217,3.0
13218,0.0
13219,0.0
13220,0.0
13221,10.0
13222,0.0
13223,4.0
13224,0.0
13225,1.0
13226,1.0
13227,1.0
13228,0.0
13229,1.0
13230,0.0
13231,0.0
13232,1.0
13233,0.0
13234,0.0
13235,0.0
13236,0.0
13237,1.0
13238,1.0
13239,1.0
13240,1.0
13241,2.0
13242,0.0
13243,0.0
13244,1.0
13245,1.0
13246,2.0
13247,2.0
13248,0.0
13249,5.0
13250,3.0
13251,2.0
13252,0.0
13253,1.0
13254,0.0
13255,2.0
13256,1.0
13257,0.0
13258,2.0
13259,0.0
13260,0.0
13261,1.0
13262,0.0
13263,0.0
13264,2.0
13265,0.0
13266,0.0
13267,2.0
13268,0.0
13269,2.0
13270,0.0
13271,0.0
13272,1.0
13273,0.0
13274,3.0
13275,0.0
13276,1.0
13277,0.0
13278,0.0
13279,2.0
13280,0.0
13281,2.0
13282,1.0
13283,0.0
13284,0.0
13285,0.0
13286,0.0
13287,1.0
13288,0.0
13289,1.0
13290,1.0
13291,0.0
13292,1.0
13293,0.0
13294,0.0
13295,0.0
13296,3.0
13297,4.0
13298,1.0
13299,2.0
13300,0.0
13301,0.0
13302,1.0
13303,0.0
13304,0.0
13305,0.0
13306,9.0
13307,0.0
13308,1.0
13309,1.0
13310,0.0
13311,0.0
13312,0.0
13313,0.0
13314,1.0
13315,5.0
13316,1.0
13317,3.0
13318,0.0
13319,3.0
13320,1.0
13321,2.0
13322,2.0
13323,1.0
13324,1.0
13325,0.0
13326,0.0
13327,0.0
13328,3.0
13329,1.0
13330,1.0
13331,3.0
13332,0.0
13333,0.0
13334,2.0
13335,2.0
13336,0.0
13337,2.0
13338,0.0
13339,3.0
13340,0.0
13341,0.0
13342,2.0
13343,0.0
13344,2.0
13345,0.0
13346,0.0
13347,1.0
13348,0.0
13349,0.0
13350,0.0
13351,0.0
13352,0.0
13353,1.0
13354,2.0
13355,0.0
13356,0.0
13357,0.0
13358,0.0
13359,2.0
13360,1.0
13361,0.0
13362,0.0
13363,1.0
13364,0.0
13365,0.0
13366,1.0
13367,3.0
13368,0.0
13369,0.0
13370,1.0
13371,0.0
13372,0.0
13373,0.0
13374,1.0
13375,2.0
13376,1.0
13377,0.0
13378,0.0
13379,0.0
13380,2.0
13381,0.0
13382,2.0
13383,0.0
13384,0.0
13385,0.0
13386,0.0
13387,1.0
13388,0.0
13389,0.0
13390,2.0
13391,0.0
13392,0.0
13393,6.0
13394,1.0
13395,0.0
13396,1.0
13397,4.0
13398,1.0
13399,1.0
13400,1.0
13401,0.0
13402,0.0
13403,0.0
13404,0.0
13405,1.0
13406,1.0
13407,0.0
13408,3.0
13409,1.0
13410,1.0
13411,0.0
13412,0.0
13413,1.0
13414,0.0
13415,0.0
13416,0.0
13417,1.0
13418,0.0
13419,1.0
13420,0.0
13421,0.0
13422,0.0
13423,1.0
13424,0.0
13425,0.0
13426,1.0
13427,0.0
13428,0.0
13429,0.0
13430,0.0
13431,0.0
13432,0.0
13433,0.0
13434,0.0
13435,1.0
13436,7.0
13437,0.0
13438,1.0
13439,0.0
13440,2.0
13441,0.0
13442,0.0
13443,1.0
13444,1.0
13445,0.0
13446,4.0
13447,0.0
13448,0.0
13449,0.0
13450,0.0
13451,6.0
13452,0.0
13453,0.0
13454,1.0
13455,1.0
13456,1.0
13457,0.0
13458,1.0
13459,0.0
13460,4.0
13461,0.0
13462,0.0
13463,0.0
13464,1.0
13465,0.0
13466,1.0
13467,0.0
13468,0.0
13469,0.0
13470,0.0
13471,0.0
13472,1.0
13473,2.0
13474,3.0
13475,1.0
13476,0.0
13477,2.0
13478,0.0
13479,0.0
13480,0.0
13481,1.0
13482,0.0
13483,0.0
13484,3.0
13485,1.0
13486,3.0
13487,0.0
13488,2.0
13489,0.0
13490,6.0
13491,0.0
13492,1.0
13493,3.0
13494,0.0
13495,0.0
13496,3.0
13497,1.0
13498,0.0
13499,2.0
13500,0.0
13501,0.0
13502,0.0
13503,2.0
13504,0.0
13505,0.0
13506,0.0
13507,1.0
13508,0.0
13509,0.0
13510,0.0
13511,2.0
13512,0.0
13513,1.0
13514,0.0
13515,0.0
13516,0.0
13517,0.0
13518,0.0
13519,0.0
13520,1.0
13521,0.0
13522,4.0
13523,0.0
13524,0.0
13525,0.0
13526,1.0
13527,0.0
13528,1.0
13529,0.0
13530,0.0
13531,1.0
13532,0.0
13533,0.0
13534,0.0
13535,0.0
13536,3.0
13537,0.0
13538,0.0
13539,0.0
13540,3.0
13541,1.0
13542,0.0
13543,1.0
13544,0.0
13545,3.0
13546,2.0
13547,0.0
13548,0.0
13549,0.0
13550,1.0
13551,0.0
13552,0.0
13553,2.0
13554,0.0
13555,3.0
13556,0.0
13557,0.0
13558,1.0
13559,3.0
13560,2.0
13561,0.0
13562,0.0
13563,0.0
13564,0.0
13565,0.0
13566,5.0
13567,1.0
13568,1.0
13569,0.0
13570,2.0
13571,0.0
13572,0.0
13573,0.0
13574,0.0
13575,0.0
13576,0.0
13577,0.0
13578,2.0
13579,0.0
13580,0.0
13581,0.0
13582,1.0
13583,6.0
13584,1.0
13585,0.0
13586,1.0
13587,1.0
13588,1.0
13589,0.0
13590,2.0
13591,1.0
13592,1.0
13593,2.0
13594,0.0
13595,1.0
13596,0.0
13597,1.0
13598,4.0
13599,0.0
13600,2.0
13601,1.0
13602,0.0
13603,0.0
13604,0.0
13605,0.0
13606,0.0
13607,3.0
13608,0.0
13609,1.0
13610,0.0
13611,3.0
13612,0.0
13613,3.0
13614,0.0
13615,0.0
13616,0.0
13617,1.0
13618,0.0
13619,1.0
13620,0.0
13621,0.0
13622,0.0
13623,0.0
13624,2.0
13625,1.0
13626,0.0
13627,0.0
13628,0.0
13629,0.0
13630,0.0
13631,1.0
13632,0.0
13633,0.0
13634,0.0
13635,0.0
13636,0.0
13637,1.0
13638,0.0
13639,0.0
13640,0.0
13641,1.0
13642,0.0
13643,1.0
13644,1.0
13645,0.0
13646,0.0
13647,0.0
13648,0.0
13649,0.0
13650,0.0
13651,0.0
13652,1.0
13653,0.0
13654,1.0
13655,0.0
13656,0.0
13657,0.0
13658,0.0
13659,0.0
13660,1.0
13661,0.0
13662,0.0
13663,3.0
13664,0.0
13665,0.0
13666,0.0
13667,1.0
13668,0.0
13669,0.0
13670,0.0
13671,0.0
13672,0.0
13673,0.0
13674,0.0
13675,0.0
13676,0.0
13677,0.0
13678,0.0
13679,0.0
13680,0.0
13681,0.0
13682,0.0
13683,0.0
13684,0.0
13685,0.0
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,1.0
13691,0.0
13692,0.0
13693,0.0
13694,0.0
13695,0.0
13696,0.0
13697,0.0
13698,0.0
13699,0.0
13700,0.0
13701,0.0
13702,0.0
13703,0.0
13704,0.0
13705,2.0
13706,0.0
13707,2.0
13708,0.0
13709,0.0
13710,0.0
13711,0.0
13712,0.0
13713,0.0
13714,0.0
13715,0.0
13716,0.0
13717,0.0
13718,0.0
13719,0.0
13720,1.0
13721,0.0
13722,2.0
13723,0.0
13724,0.0
13725,0.0
13726,0.0
13727,0.0
13728,1.0
13729,0.0
13730,0.0
13731,0.0
13732,0.0
13733,0.0
13734,0.0
13735,0.0
13736,0.0
13737,0.0
13738,0.0
13739,0.0
13740,0.0
13741,3.0
13742,0.0
13743,0.0
13744,0.0
13745,1.0
13746,0.0
13747,2.0
13748,0.0
13749,0.0
13750,1.0
13751,0.0
13752,0.0
13753,0.0
13754,0.0
13755,0.0
13756,0.0
13757,0.0
13758,0.0
13759,1.0
13760,0.0
13761,0.0
13762,0.0
13763,0.0
13764,0.0
13765,0.0
13766,0.0
13767,0.0
13768,0.0
13769,1.0
13770,0.0
13771,0.0
13772,0.0
13773,1.0
13774,0.0
13775,0.0
13776,1.0
13777,0.0
13778,0.0
13779,0.0
13780,0.0
13781,0.0
13782,0.0
13783,0.0
13784,0.0
13785,1.0
13786,0.0
13787,0.0
13788,0.0
13789,0.0
13790,0.0
13791,0.0
13792,0.0
13793,0.0
13794,0.0
13795,0.0
13796,0.0
13797,0.0
13798,0.0
13799,0.0
13800,0.0
13801,0.0
13802,0.0
13803,0.0
13804,0.0
13805,0.0
13806,0.0
13807,0.0
13808,0.0
13809,0.0
13810,0.0
13811,0.0
13812,0.0
13813,0.0
13814,0.0
13815,0.0
13816,0.0
13817,0.0
13818,0.0
13819,0.0
13820,0.0
13821,0.0
13822,0.0
13823,0.0
13824,0.0
13825,0.0
13826,0.0
13827,0.0
13828,0.0
13829,0.0
13830,0.0
13831,0.0
13832,2.0
13833,1.0
13834,1.0
13835,1.0
13836,1.0
13837,0.0
13838,2.0
13839,0.0
13840,0.0
13841,0.0
13842,1.0
13843,3.0
13844,0.0
13845,0.0
13846,4.0
