,Adgrb1
78626,6.0
78627,8.0
78628,4.0
78629,15.0
78630,19.0
78631,10.0
78632,6.0
78633,8.0
78634,4.0
78635,8.0
78636,8.0
78637,4.0
78638,6.0
78639,5.0
78640,13.0
78641,13.0
78642,0.0
78643,1.0
78644,13.0
78645,7.0
78646,14.0
78647,5.0
78648,9.0
78649,3.0
78650,13.0
78651,8.0
78652,0.0
78653,5.0
78654,1.0
78655,7.0
78656,3.0
78657,7.0
78658,0.0
78659,7.0
78660,6.0
78661,0.0
78662,1.0
78663,0.0
78664,0.0
78665,11.0
78666,0.0
78667,0.0
78668,11.0
78669,0.0
78670,1.0
78671,17.0
78672,13.0
78673,11.0
78674,0.0
78675,16.0
78676,21.0
78677,15.0
78678,4.0
78679,10.0
78680,1.0
78681,1.0
78682,11.0
78683,4.0
78684,3.0
78685,2.0
78686,19.0
78687,6.0
78688,0.0
78689,4.0
78690,0.0
78691,2.0
78692,0.0
78693,23.0
78694,1.0
78695,13.0
78696,28.0
78697,29.0
78698,21.0
78699,0.0
78700,14.0
78701,0.0
78702,20.0
78703,19.0
78704,3.0
78705,6.0
78706,8.0
78707,23.0
78708,2.0
78709,12.0
78710,3.0
78711,0.0
78712,7.0
78713,19.0
78714,1.0
78715,7.0
78716,5.0
78717,1.0
78718,9.0
78719,1.0
78720,3.0
78721,1.0
78722,10.0
78723,7.0
78724,8.0
78725,0.0
78726,10.0
78727,1.0
78728,4.0
78729,14.0
78730,3.0
78731,0.0
78732,0.0
78733,0.0
78734,16.0
78735,18.0
78736,1.0
78737,14.0
78738,6.0
78739,4.0
78740,3.0
78741,2.0
78742,0.0
78743,2.0
78744,0.0
78745,4.0
78746,11.0
78747,4.0
78748,3.0
78749,0.0
78750,4.0
78751,3.0
78752,8.0
78753,1.0
78754,10.0
78755,6.0
78756,0.0
78757,10.0
78758,5.0
78759,9.0
78760,4.0
78761,1.0
78762,6.0
78763,1.0
78764,7.0
78765,0.0
78766,8.0
78767,3.0
78768,5.0
78769,8.0
78770,6.0
78771,7.0
78772,13.0
78773,16.0
78774,2.0
78775,6.0
78776,8.0
78777,3.0
78778,0.0
78779,5.0
78780,10.0
78781,1.0
78782,0.0
78783,5.0
78784,0.0
78785,15.0
78786,5.0
78787,10.0
78788,11.0
78789,15.0
78790,1.0
78791,9.0
78792,0.0
78793,5.0
78794,0.0
78795,12.0
78796,21.0
78797,20.0
78798,8.0
78799,1.0
78800,12.0
78801,1.0
78802,13.0
78803,4.0
78804,15.0
78805,14.0
78806,4.0
78807,0.0
78808,4.0
78809,3.0
78810,9.0
78811,0.0
78812,4.0
78813,6.0
78814,7.0
78815,0.0
78816,0.0
78817,0.0
78818,0.0
78819,9.0
78820,0.0
78821,4.0
78822,1.0
78823,1.0
78824,0.0
78825,16.0
78826,0.0
78827,1.0
78828,0.0
78829,1.0
78830,13.0
78831,12.0
78832,8.0
78833,0.0
78834,0.0
78835,0.0
78836,9.0
78837,6.0
78838,1.0
78839,3.0
78840,3.0
78841,0.0
78842,1.0
78843,0.0
78844,7.0
78845,0.0
78846,0.0
78847,0.0
78848,0.0
78849,1.0
78850,14.0
78851,0.0
78852,0.0
78853,20.0
78854,2.0
78855,0.0
78856,19.0
78857,6.0
78858,1.0
78859,1.0
78860,26.0
78861,3.0
78862,2.0
78863,3.0
78864,21.0
78865,9.0
78866,2.0
78867,10.0
78868,20.0
78869,11.0
78870,18.0
78871,0.0
78872,1.0
78873,9.0
78874,0.0
78875,2.0
78876,0.0
78877,6.0
78878,15.0
78879,4.0
78880,5.0
78881,1.0
78882,1.0
78883,3.0
78884,0.0
78885,0.0
78886,5.0
78887,6.0
78888,20.0
78889,0.0
78890,2.0
78891,2.0
78892,4.0
78893,1.0
78894,13.0
78895,1.0
78896,0.0
78897,1.0
78898,9.0
78899,2.0
78900,10.0
78901,0.0
78902,2.0
78903,2.0
78904,0.0
78905,7.0
78906,10.0
78907,3.0
78908,3.0
78909,5.0
78910,0.0
78911,5.0
78912,14.0
78913,20.0
78914,5.0
78915,3.0
78916,3.0
78917,18.0
78918,2.0
78919,34.0
78920,18.0
78921,0.0
78922,17.0
78923,11.0
78924,2.0
78925,1.0
78926,2.0
78927,15.0
78928,1.0
78929,10.0
78930,3.0
78931,3.0
78932,1.0
78933,1.0
78934,0.0
78935,10.0
78936,2.0
78937,15.0
78938,1.0
78939,12.0
78940,7.0
78941,3.0
78942,0.0
78943,10.0
78944,15.0
78945,4.0
78946,10.0
78947,0.0
78948,3.0
78949,16.0
78950,0.0
78951,6.0
78952,1.0
78953,5.0
78954,1.0
78955,8.0
78956,2.0
78957,0.0
78958,2.0
78959,3.0
78960,2.0
78961,0.0
78962,29.0
78963,5.0
78964,3.0
78965,3.0
78966,2.0
78967,0.0
78968,3.0
78969,10.0
78970,22.0
78971,15.0
78972,4.0
78973,5.0
78974,2.0
78975,12.0
78976,0.0
78977,0.0
78978,5.0
78979,2.0
78980,9.0
78981,2.0
78982,1.0
78983,1.0
78984,2.0
78985,0.0
78986,7.0
78987,33.0
78988,7.0
78989,13.0
78990,0.0
78991,16.0
78992,2.0
78993,43.0
78994,7.0
78995,10.0
78996,0.0
78997,17.0
78998,1.0
78999,2.0
79000,3.0
79001,4.0
79002,0.0
79003,10.0
79004,7.0
79005,5.0
79006,3.0
79007,20.0
79008,18.0
79009,0.0
79010,17.0
79011,3.0
79012,7.0
79013,1.0
79014,0.0
79015,3.0
79016,3.0
79017,12.0
79018,0.0
79019,18.0
79020,3.0
79021,1.0
79022,12.0
79023,1.0
79024,0.0
79025,24.0
79026,14.0
79027,0.0
79028,11.0
79029,6.0
79030,9.0
79031,10.0
79032,1.0
79033,1.0
79034,0.0
79035,0.0
79036,4.0
79037,3.0
79038,12.0
79039,11.0
79040,1.0
79041,10.0
79042,11.0
79043,21.0
79044,20.0
79045,1.0
79046,1.0
79047,24.0
79048,5.0
79049,15.0
79050,6.0
79051,19.0
79052,1.0
79053,15.0
79054,12.0
79055,11.0
79056,25.0
79057,1.0
79058,16.0
79059,7.0
79060,2.0
79061,0.0
79062,2.0
79063,13.0
79064,5.0
79065,15.0
79066,0.0
79067,10.0
79068,8.0
79069,1.0
79070,6.0
79071,2.0
79072,3.0
79073,9.0
79074,1.0
79075,32.0
79076,4.0
79077,4.0
79078,4.0
79079,25.0
79080,9.0
79081,1.0
79082,9.0
79083,10.0
79084,11.0
79085,26.0
79086,1.0
79087,2.0
79088,4.0
79089,13.0
79090,0.0
79091,2.0
79092,5.0
79093,0.0
79094,17.0
79095,2.0
79096,4.0
79097,16.0
79098,11.0
79099,24.0
79100,2.0
79101,9.0
79102,0.0
79103,0.0
79104,0.0
79105,10.0
79106,1.0
79107,20.0
79108,0.0
79109,10.0
79110,1.0
79111,0.0
79112,6.0
79113,9.0
79114,23.0
79115,12.0
79116,9.0
79117,5.0
79118,19.0
79119,3.0
79120,19.0
79121,5.0
79122,17.0
79123,4.0
79124,15.0
79125,6.0
79126,5.0
79127,14.0
79128,3.0
79129,3.0
79130,4.0
79131,24.0
79132,10.0
79133,12.0
79134,17.0
79135,1.0
79136,1.0
79137,18.0
79138,9.0
79139,25.0
79140,0.0
79141,10.0
79142,8.0
79143,16.0
79144,1.0
79145,1.0
79146,11.0
79147,0.0
79148,3.0
79149,0.0
79150,2.0
79151,0.0
79152,1.0
79153,0.0
79154,2.0
79155,0.0
79156,0.0
79157,10.0
79158,0.0
79159,2.0
79160,1.0
79161,1.0
79162,0.0
79163,0.0
79164,1.0
79165,0.0
79166,0.0
79167,0.0
79168,2.0
79169,0.0
79170,0.0
79171,2.0
79172,1.0
79173,0.0
79174,0.0
79175,0.0
79176,0.0
79177,0.0
79178,5.0
79179,0.0
79180,3.0
79181,12.0
79182,0.0
79183,0.0
79184,0.0
79185,5.0
79186,2.0
79187,1.0
79188,0.0
79189,7.0
79190,0.0
79191,0.0
79192,0.0
79193,1.0
79194,0.0
79195,12.0
79196,0.0
79197,5.0
79198,0.0
79199,0.0
79200,0.0
79201,16.0
79202,0.0
79203,0.0
79204,0.0
79205,0.0
79206,1.0
79207,0.0
79208,0.0
79209,8.0
79210,0.0
79211,4.0
79212,2.0
79213,9.0
79214,0.0
79215,0.0
79216,0.0
79217,0.0
79218,3.0
79219,0.0
79220,0.0
79221,2.0
79222,0.0
79223,0.0
79224,0.0
79225,0.0
79226,0.0
79227,0.0
79228,0.0
79229,0.0
79230,0.0
79231,1.0
79232,4.0
79233,1.0
79234,0.0
79235,2.0
79236,0.0
79237,0.0
79238,5.0
79239,0.0
79240,0.0
79241,0.0
79242,1.0
79243,3.0
79244,0.0
79245,0.0
79246,1.0
79247,0.0
79248,7.0
79249,0.0
79250,1.0
79251,0.0
79252,0.0
79253,0.0
79254,0.0
79255,0.0
79256,1.0
79257,0.0
79258,0.0
79259,0.0
79260,1.0
79261,3.0
79262,0.0
79263,0.0
79264,2.0
79265,0.0
79266,5.0
79267,0.0
79268,0.0
79269,0.0
79270,0.0
79271,0.0
79272,0.0
79273,0.0
79274,0.0
79275,1.0
79276,1.0
79277,3.0
79278,0.0
79279,0.0
79280,0.0
79281,0.0
79282,0.0
79283,0.0
79284,0.0
79285,0.0
79286,0.0
79287,0.0
79288,1.0
79289,0.0
79290,0.0
79291,1.0
79292,5.0
79293,2.0
79294,0.0
79295,7.0
79296,0.0
79297,1.0
79298,1.0
79299,0.0
79300,0.0
79301,2.0
79302,5.0
79303,0.0
79304,0.0
79305,1.0
79306,1.0
79307,0.0
79308,6.0
79309,4.0
79310,0.0
79311,0.0
79312,0.0
79313,0.0
79314,0.0
79315,16.0
79316,0.0
79317,0.0
79318,4.0
79319,10.0
79320,20.0
79321,6.0
79322,2.0
79323,0.0
79324,1.0
79325,0.0
79326,0.0
79327,0.0
79328,0.0
79329,2.0
79330,8.0
79331,0.0
79332,0.0
79333,8.0
79334,0.0
79335,7.0
79336,17.0
79337,7.0
79338,1.0
79339,0.0
79340,4.0
79341,0.0
79342,3.0
79343,0.0
79344,3.0
79345,0.0
79346,4.0
79347,0.0
79348,3.0
79349,1.0
79350,0.0
79351,3.0
79352,5.0
79353,2.0
79354,0.0
79355,0.0
79356,0.0
79357,3.0
79358,1.0
79359,6.0
79360,0.0
79361,0.0
79362,5.0
79363,5.0
79364,1.0
79365,2.0
79366,0.0
79367,2.0
79368,5.0
79369,4.0
79370,2.0
79371,5.0
79372,3.0
79373,0.0
79374,2.0
79375,1.0
79376,0.0
79377,0.0
79378,0.0
79379,0.0
79380,0.0
79381,0.0
79382,3.0
79383,2.0
79384,1.0
79385,1.0
79386,3.0
79387,3.0
79388,0.0
79389,0.0
79390,5.0
79391,7.0
79392,0.0
79393,3.0
79394,2.0
79395,0.0
79396,4.0
79397,2.0
79398,5.0
79399,4.0
79400,0.0
79401,0.0
79402,10.0
79403,0.0
79404,5.0
79405,0.0
79406,4.0
79407,8.0
79408,5.0
79409,2.0
79410,0.0
79411,0.0
79412,1.0
79413,12.0
79414,2.0
79415,4.0
79416,0.0
79417,0.0
79418,7.0
79419,6.0
79420,10.0
79421,13.0
79422,9.0
79423,1.0
79424,8.0
79425,0.0
79426,3.0
79427,0.0
79428,1.0
79429,0.0
79430,6.0
79431,5.0
79432,2.0
79433,6.0
79434,3.0
79435,2.0
79436,1.0
79437,1.0
79438,10.0
79439,13.0
79440,3.0
79441,3.0
79442,5.0
79443,30.0
79444,0.0
79445,4.0
79446,6.0
79447,0.0
79448,5.0
79449,1.0
79450,5.0
79451,0.0
79452,3.0
79453,2.0
79454,4.0
79455,0.0
79456,5.0
79457,6.0
79458,7.0
79459,0.0
79460,3.0
79461,7.0
79462,7.0
79463,8.0
79464,3.0
79465,4.0
79466,2.0
79467,2.0
79468,1.0
79469,7.0
79470,3.0
79471,0.0
79472,0.0
79473,7.0
79474,0.0
79475,9.0
79476,4.0
79477,11.0
79478,1.0
79479,0.0
79480,32.0
79481,0.0
79482,4.0
79483,2.0
79484,2.0
79485,1.0
79486,27.0
79487,4.0
79488,0.0
79489,0.0
79490,45.0
79491,1.0
79492,7.0
79493,3.0
79494,0.0
79495,11.0
79496,1.0
79497,5.0
79498,6.0
79499,4.0
79500,0.0
79501,3.0
79502,3.0
79503,1.0
79504,3.0
79505,6.0
79506,5.0
79507,1.0
79508,1.0
79509,3.0
79510,0.0
79511,2.0
79512,2.0
79513,3.0
79514,40.0
79515,4.0
79516,7.0
79517,17.0
79518,2.0
79519,6.0
79520,2.0
79521,0.0
79522,0.0
79523,14.0
79524,2.0
79525,4.0
79526,0.0
79527,21.0
79528,37.0
79529,2.0
79530,1.0
79531,2.0
79532,3.0
79533,5.0
79534,0.0
79535,4.0
79536,7.0
79537,0.0
79538,1.0
79539,0.0
79540,2.0
79541,1.0
79542,8.0
79543,3.0
79544,6.0
79545,4.0
79546,6.0
79547,12.0
79548,27.0
79549,4.0
79550,0.0
79551,0.0
79552,0.0
79553,2.0
79554,29.0
79555,0.0
79556,9.0
79557,2.0
79558,0.0
79559,7.0
79560,37.0
79561,8.0
79562,11.0
79563,5.0
79564,22.0
79565,15.0
79566,5.0
79567,15.0
79568,8.0
79569,3.0
79570,4.0
79571,5.0
79572,3.0
79573,1.0
79574,12.0
79575,0.0
79576,1.0
79577,0.0
79578,7.0
79579,1.0
79580,7.0
79581,1.0
79582,8.0
79583,7.0
79584,3.0
79585,4.0
79586,2.0
79587,17.0
79588,27.0
79589,0.0
79590,2.0
79591,3.0
79592,8.0
79593,26.0
79594,0.0
79595,1.0
79596,14.0
79597,1.0
79598,0.0
79599,34.0
79600,0.0
79601,3.0
79602,7.0
79603,6.0
79604,23.0
79605,0.0
79606,32.0
79607,5.0
79608,2.0
79609,21.0
79610,16.0
79611,0.0
79612,16.0
79613,13.0
79614,9.0
79615,5.0
79616,14.0
79617,7.0
79618,10.0
79619,3.0
79620,23.0
79621,2.0
79622,2.0
79623,16.0
79624,7.0
79625,0.0
79626,0.0
79627,3.0
79628,3.0
79629,1.0
79630,1.0
79631,6.0
79632,25.0
79633,2.0
79634,19.0
79635,0.0
79636,24.0
79637,0.0
79638,3.0
79639,4.0
79640,0.0
79641,7.0
79642,3.0
79643,24.0
79644,35.0
79645,10.0
79646,0.0
79647,5.0
79648,33.0
79649,2.0
79650,0.0
79651,17.0
79652,1.0
79653,2.0
79654,0.0
79655,1.0
79656,0.0
79657,1.0
79658,0.0
79659,0.0
79660,0.0
79661,1.0
79662,0.0
79663,0.0
79664,1.0
79665,0.0
79666,0.0
79667,0.0
79668,3.0
79669,0.0
79670,1.0
79671,1.0
79672,2.0
79673,0.0
79674,0.0
79675,0.0
79676,0.0
79677,2.0
79678,19.0
79679,0.0
79680,4.0
79681,1.0
79682,0.0
79683,0.0
79684,2.0
79685,0.0
79686,11.0
79687,0.0
79688,0.0
79689,0.0
79690,7.0
79691,2.0
79692,1.0
79693,0.0
79694,5.0
79695,2.0
79696,5.0
79697,0.0
79698,0.0
79699,0.0
79700,1.0
79701,14.0
79702,1.0
79703,0.0
79704,1.0
79705,1.0
79706,1.0
79707,18.0
79708,4.0
79709,0.0
79710,0.0
79711,0.0
79712,0.0
79713,0.0
79714,0.0
79715,0.0
79716,0.0
79717,1.0
79718,1.0
79719,2.0
79720,3.0
79721,0.0
79722,0.0
79723,1.0
79724,1.0
79725,1.0
79726,0.0
79727,0.0
79728,7.0
79729,0.0
79730,1.0
79731,1.0
79732,0.0
79733,2.0
79734,1.0
79735,3.0
79736,0.0
79737,1.0
79738,4.0
79739,0.0
79740,0.0
79741,0.0
79742,0.0
79743,2.0
79744,0.0
79745,0.0
79746,0.0
79747,2.0
79748,3.0
79749,0.0
79750,0.0
79751,1.0
79752,1.0
79753,0.0
79754,0.0
79755,0.0
79756,0.0
79757,0.0
79758,0.0
79759,0.0
79760,0.0
79761,0.0
79762,1.0
79763,0.0
79764,0.0
79765,0.0
79766,1.0
79767,0.0
79768,4.0
79769,0.0
79770,2.0
79771,0.0
79772,0.0
79773,2.0
79774,0.0
79775,0.0
79776,0.0
79777,3.0
79778,1.0
79779,0.0
79780,0.0
79781,0.0
79782,11.0
79783,0.0
79784,0.0
79785,0.0
79786,5.0
79787,0.0
79788,0.0
79789,2.0
79790,1.0
79791,3.0
79792,4.0
79793,0.0
79794,1.0
79795,4.0
79796,0.0
79797,1.0
79798,0.0
79799,1.0
79800,0.0
79801,1.0
79802,0.0
79803,3.0
79804,0.0
79805,0.0
79806,0.0
79807,1.0
79808,0.0
79809,1.0
79810,0.0
79811,0.0
79812,2.0
79813,9.0
79814,0.0
79815,6.0
79816,0.0
79817,2.0
79818,1.0
79819,0.0
79820,0.0
79821,0.0
79822,0.0
79823,4.0
79824,6.0
79825,0.0
79826,1.0
79827,2.0
79828,1.0
79829,1.0
79830,0.0
79831,0.0
79832,2.0
79833,0.0
79834,2.0
79835,1.0
79836,0.0
79837,0.0
79838,1.0
79839,1.0
79840,0.0
79841,0.0
79842,1.0
79843,1.0
79844,0.0
79845,6.0
79846,4.0
79847,0.0
79848,0.0
79849,0.0
79850,0.0
79851,3.0
79852,2.0
79853,0.0
79854,1.0
79855,1.0
79856,0.0
79857,1.0
79858,0.0
79859,0.0
79860,2.0
79861,0.0
79862,0.0
79863,7.0
79864,9.0
79865,1.0
79866,0.0
79867,0.0
79868,1.0
79869,2.0
79870,0.0
79871,0.0
79872,2.0
79873,1.0
79874,0.0
79875,1.0
79876,0.0
79877,0.0
79878,0.0
79879,1.0
79880,0.0
79881,4.0
79882,1.0
79883,0.0
79884,1.0
79885,0.0
79886,0.0
79887,0.0
79888,1.0
79889,0.0
79890,2.0
79891,0.0
79892,0.0
79893,0.0
79894,1.0
79895,2.0
79896,0.0
79897,0.0
79898,0.0
79899,1.0
79900,0.0
79901,0.0
79902,0.0
79903,0.0
79904,0.0
79905,0.0
79906,2.0
79907,1.0
79908,0.0
79909,0.0
79910,0.0
79911,0.0
79912,0.0
79913,0.0
79914,0.0
79915,0.0
79916,2.0
79917,0.0
79918,1.0
79919,0.0
79920,2.0
79921,0.0
79922,0.0
79923,0.0
79924,0.0
79925,1.0
79926,0.0
79927,0.0
79928,0.0
79929,1.0
79930,0.0
79931,4.0
79932,3.0
79933,0.0
79934,0.0
79935,0.0
79936,0.0
79937,0.0
79938,1.0
79939,0.0
79940,0.0
79941,0.0
79942,1.0
79943,0.0
79944,0.0
79945,0.0
79946,0.0
79947,0.0
79948,1.0
79949,2.0
79950,0.0
79951,0.0
79952,2.0
79953,0.0
79954,0.0
79955,0.0
79956,0.0
79957,0.0
79958,0.0
79959,0.0
79960,0.0
79961,0.0
79962,0.0
79963,0.0
79964,0.0
79965,0.0
79966,0.0
79967,0.0
79968,0.0
79969,0.0
79970,0.0
79971,0.0
79972,0.0
79973,0.0
79974,0.0
79975,0.0
79976,0.0
79977,0.0
79978,0.0
79979,0.0
79980,0.0
79981,0.0
79982,0.0
79983,0.0
79984,0.0
79985,0.0
79986,0.0
79987,0.0
79988,0.0
79989,0.0
79990,0.0
79991,0.0
79992,0.0
79993,0.0
79994,0.0
79995,0.0
79996,0.0
79997,0.0
79998,0.0
79999,2.0
80000,0.0
80001,0.0
80002,0.0
80003,0.0
80004,2.0
80005,0.0
80006,1.0
80007,0.0
80008,0.0
80009,0.0
80010,0.0
80011,2.0
80012,3.0
80013,0.0
80014,0.0
80015,0.0
80016,1.0
80017,0.0
80018,0.0
80019,0.0
80020,0.0
80021,3.0
80022,0.0
80023,0.0
80024,0.0
80025,2.0
80026,4.0
80027,6.0
80028,1.0
80029,1.0
80030,4.0
80031,6.0
80032,0.0
80033,1.0
80034,0.0
80035,1.0
80036,0.0
80037,3.0
80038,0.0
80039,0.0
80040,3.0
80041,0.0
80042,2.0
80043,0.0
80044,1.0
80045,0.0
80046,0.0
80047,0.0
80048,5.0
80049,1.0
80050,0.0
80051,1.0
80052,0.0
80053,0.0
80054,0.0
80055,1.0
80056,8.0
80057,4.0
80058,0.0
80059,0.0
80060,1.0
80061,0.0
80062,2.0
80063,4.0
80064,0.0
80065,1.0
80066,2.0
80067,6.0
80068,8.0
80069,4.0
80070,0.0
80071,1.0
80072,1.0
80073,0.0
80074,1.0
80075,3.0
80076,1.0
80077,0.0
80078,4.0
80079,0.0
80080,0.0
80081,3.0
80082,8.0
80083,0.0
80084,0.0
80085,2.0
80086,1.0
80087,4.0
80088,0.0
80089,3.0
80090,1.0
80091,1.0
80092,4.0
80093,0.0
80094,1.0
80095,2.0
80096,1.0
80097,0.0
80098,2.0
80099,4.0
80100,0.0
80101,9.0
80102,0.0
80103,8.0
80104,0.0
80105,0.0
80106,1.0
80107,1.0
80108,0.0
80109,10.0
80110,0.0
80111,0.0
80112,4.0
80113,0.0
80114,0.0
80115,4.0
80116,0.0
80117,0.0
80118,3.0
80119,2.0
80120,6.0
80121,2.0
80122,14.0
80123,3.0
80124,5.0
80125,0.0
80126,0.0
80127,0.0
80128,9.0
80129,1.0
80130,6.0
80131,0.0
80132,10.0
80133,3.0
80134,1.0
80135,1.0
80136,8.0
80137,1.0
80138,2.0
80139,4.0
80140,11.0
80141,2.0
80142,0.0
80143,1.0
80144,0.0
80145,0.0
80146,2.0
80147,9.0
80148,2.0
80149,0.0
80150,1.0
80151,6.0
80152,1.0
80153,0.0
80154,11.0
80155,0.0
80156,0.0
80157,5.0
80158,0.0
80159,0.0
80160,1.0
80161,1.0
80162,10.0
80163,2.0
80164,0.0
80165,0.0
80166,0.0
80167,0.0
80168,0.0
80169,1.0
80170,0.0
80171,2.0
80172,0.0
80173,1.0
80174,0.0
80175,2.0
80176,0.0
80177,17.0
80178,0.0
80179,0.0
80180,0.0
80181,1.0
80182,0.0
80183,2.0
80184,2.0
80185,0.0
80186,1.0
80187,0.0
80188,0.0
80189,0.0
80190,0.0
80191,1.0
80192,5.0
80193,0.0
80194,0.0
80195,1.0
80196,0.0
80197,0.0
80198,1.0
80199,1.0
80200,0.0
80201,1.0
80202,0.0
80203,0.0
80204,0.0
80205,0.0
80206,0.0
80207,0.0
80208,0.0
80209,2.0
80210,0.0
80211,0.0
80212,0.0
80213,0.0
80214,0.0
80215,0.0
80216,0.0
80217,0.0
80218,0.0
80219,0.0
80220,0.0
80221,0.0
80222,0.0
80223,0.0
80224,0.0
80225,0.0
80226,0.0
80227,1.0
80228,0.0
80229,3.0
80230,0.0
80231,0.0
80232,0.0
80233,4.0
80234,1.0
80235,0.0
80236,0.0
80237,5.0
80238,4.0
80239,19.0
80240,0.0
80241,0.0
80242,1.0
80243,0.0
80244,3.0
80245,0.0
80246,9.0
80247,2.0
80248,0.0
80249,15.0
80250,1.0
80251,0.0
80252,0.0
80253,0.0
80254,0.0
80255,9.0
80256,1.0
80257,2.0
80258,0.0
80259,38.0
80260,0.0
80261,8.0
80262,0.0
80263,0.0
80264,0.0
80265,0.0
80266,0.0
80267,0.0
80268,0.0
80269,0.0
80270,0.0
80271,0.0
80272,0.0
80273,0.0
80274,1.0
80275,15.0
80276,6.0
80277,3.0
80278,0.0
80279,0.0
80280,2.0
80281,0.0
80282,0.0
80283,3.0
80284,1.0
80285,0.0
80286,21.0
80287,0.0
80288,0.0
80289,0.0
80290,1.0
80291,2.0
80292,1.0
80293,0.0
80294,0.0
80295,0.0
80296,0.0
80297,4.0
80298,0.0
80299,0.0
80300,0.0
80301,0.0
80302,0.0
80303,5.0
80304,9.0
80305,0.0
80306,0.0
80307,16.0
80308,0.0
80309,0.0
80310,0.0
80311,1.0
80312,0.0
80313,0.0
80314,2.0
80315,0.0
80316,0.0
80317,0.0
80318,0.0
80319,1.0
80320,0.0
80321,0.0
80322,1.0
80323,0.0
80324,0.0
80325,0.0
80326,0.0
80327,1.0
80328,0.0
80329,1.0
80330,6.0
80331,0.0
80332,0.0
80333,0.0
80334,0.0
80335,0.0
80336,2.0
80337,5.0
80338,0.0
80339,0.0
80340,2.0
80341,1.0
80342,2.0
80343,0.0
80344,0.0
80345,0.0
80346,0.0
80347,5.0
80348,0.0
80349,0.0
80350,1.0
80351,0.0
80352,1.0
80353,1.0
80354,0.0
80355,0.0
80356,2.0
80357,1.0
80358,0.0
80359,0.0
80360,0.0
80361,5.0
80362,10.0
80363,0.0
80364,0.0
80365,8.0
80366,0.0
80367,4.0
80368,0.0
80369,0.0
80370,4.0
80371,0.0
80372,1.0
80373,1.0
80374,0.0
80375,2.0
80376,0.0
80377,0.0
80378,0.0
80379,1.0
80380,0.0
80381,0.0
80382,0.0
80383,0.0
80384,0.0
80385,0.0
80386,0.0
80387,0.0
80388,0.0
80389,0.0
80390,0.0
80391,0.0
80392,0.0
80393,0.0
80394,0.0
80395,0.0
80396,0.0
80397,0.0
80398,0.0
80399,0.0
80400,0.0
80401,0.0
80402,0.0
80403,0.0
80404,0.0
80405,0.0
80406,0.0
80407,0.0
80408,0.0
80409,0.0
80410,0.0
80411,0.0
80412,3.0
80413,2.0
80414,1.0
80415,0.0
80416,6.0
80417,2.0
80418,0.0
80419,1.0
80420,0.0
80421,3.0
80422,0.0
80423,1.0
80424,1.0
80425,0.0
80426,0.0
80427,7.0
80428,0.0
80429,0.0
80430,1.0
80431,1.0
80432,0.0
80433,0.0
80434,0.0
80435,0.0
80436,0.0
80437,1.0
80438,0.0
80439,0.0
80440,0.0
80441,0.0
80442,1.0
80443,0.0
80444,0.0
80445,0.0
80446,2.0
80447,0.0
80448,0.0
80449,0.0
80450,0.0
80451,0.0
80452,13.0
80453,2.0
80454,1.0
80455,0.0
80456,0.0
80457,0.0
80458,0.0
80459,0.0
80460,0.0
80461,0.0
80462,1.0
80463,0.0
80464,0.0
80465,5.0
80466,0.0
80467,0.0
80468,1.0
80469,5.0
80470,0.0
80471,19.0
80472,0.0
80473,0.0
80474,0.0
80475,7.0
80476,15.0
80477,14.0
80478,0.0
80479,0.0
80480,4.0
80481,1.0
80482,7.0
80483,1.0
80484,0.0
80485,9.0
80486,0.0
80487,0.0
80488,0.0
80489,0.0
80490,4.0
80491,16.0
80492,0.0
80493,0.0
80494,0.0
80495,4.0
80496,0.0
80497,9.0
80498,0.0
80499,3.0
80500,0.0
80501,0.0
80502,0.0
80503,0.0
80504,0.0
80505,2.0
80506,0.0
80507,4.0
80508,1.0
80509,1.0
80510,0.0
80511,0.0
80512,19.0
80513,0.0
80514,0.0
80515,0.0
80516,0.0
80517,12.0
80518,17.0
80519,5.0
80520,0.0
80521,2.0
80522,13.0
80523,1.0
80524,16.0
80525,1.0
80526,2.0
80527,6.0
80528,0.0
80529,7.0
80530,1.0
80531,0.0
80532,4.0
80533,0.0
80534,0.0
80535,0.0
80536,15.0
80537,12.0
80538,0.0
80539,13.0
80540,0.0
80541,0.0
80542,0.0
80543,1.0
80544,9.0
80545,0.0
80546,0.0
80547,2.0
80548,0.0
80549,0.0
80550,2.0
80551,2.0
80552,1.0
80553,1.0
80554,3.0
80555,10.0
80556,1.0
80557,0.0
80558,0.0
80559,0.0
80560,4.0
80561,0.0
80562,7.0
80563,2.0
80564,1.0
80565,12.0
80566,7.0
80567,7.0
80568,3.0
80569,0.0
80570,1.0
80571,6.0
80572,1.0
80573,2.0
80574,1.0
80575,1.0
80576,0.0
80577,11.0
80578,1.0
80579,0.0
80580,9.0
80581,4.0
80582,0.0
80583,4.0
80584,0.0
80585,1.0
80586,2.0
80587,0.0
80588,2.0
80589,1.0
80590,2.0
80591,0.0
80592,2.0
80593,0.0
80594,0.0
80595,9.0
80596,0.0
80597,4.0
80598,1.0
80599,0.0
80600,2.0
80601,13.0
80602,0.0
80603,1.0
80604,0.0
80605,0.0
80606,0.0
80607,0.0
80608,2.0
80609,10.0
80610,1.0
80611,0.0
80612,4.0
80613,1.0
80614,0.0
80615,6.0
80616,0.0
80617,0.0
80618,2.0
80619,0.0
80620,3.0
80621,1.0
80622,0.0
80623,0.0
