,Gabbr2
2135,27.0
2136,27.0
2137,11.0
2138,4.0
2139,21.0
2140,7.0
2141,0.0
2142,19.0
2143,2.0
2144,31.0
2145,3.0
2146,18.0
2147,36.0
2148,1.0
2149,0.0
2150,16.0
2151,10.0
2152,37.0
2153,18.0
2154,10.0
2155,7.0
2156,45.0
2157,9.0
2158,2.0
2159,3.0
2160,4.0
2161,25.0
2162,13.0
2163,25.0
2164,12.0
2165,0.0
2166,2.0
2167,0.0
2168,22.0
2169,7.0
2170,25.0
2171,30.0
2172,32.0
2173,30.0
2174,20.0
2175,25.0
2176,1.0
2177,3.0
2178,35.0
2179,11.0
2180,7.0
2181,23.0
2182,25.0
2183,19.0
2184,8.0
2185,3.0
2186,16.0
2187,7.0
2188,3.0
2189,7.0
2190,5.0
2191,0.0
2192,0.0
2193,36.0
2194,2.0
2195,3.0
2196,1.0
2197,13.0
2198,14.0
2199,20.0
2200,11.0
2201,18.0
2202,7.0
2203,25.0
2204,46.0
2205,10.0
2206,26.0
2207,20.0
2208,9.0
2209,33.0
2210,3.0
2211,2.0
2212,5.0
2213,1.0
2214,19.0
2215,6.0
2216,20.0
2217,3.0
2218,0.0
2219,0.0
2220,33.0
2221,20.0
2222,45.0
2223,3.0
2224,8.0
2225,3.0
2226,12.0
2227,9.0
2228,32.0
2229,2.0
2230,2.0
2231,20.0
2232,24.0
2233,39.0
2234,9.0
2235,20.0
2236,17.0
2237,19.0
2238,14.0
2239,18.0
2240,4.0
2241,0.0
2242,5.0
2243,28.0
2244,8.0
2245,16.0
2246,0.0
2247,8.0
2248,7.0
2249,29.0
2250,10.0
2251,16.0
2252,23.0
2253,30.0
2254,4.0
2255,21.0
2256,9.0
2257,6.0
2258,2.0
2259,18.0
2260,10.0
2261,5.0
2262,9.0
2263,29.0
2264,1.0
2265,1.0
2266,2.0
2267,1.0
2268,5.0
2269,3.0
2270,7.0
2271,2.0
2272,19.0
2273,23.0
2274,0.0
2275,21.0
2276,12.0
2277,6.0
2278,33.0
2279,0.0
2280,0.0
2281,5.0
2282,7.0
2283,3.0
2284,27.0
2285,21.0
2286,0.0
2287,4.0
2288,6.0
2289,0.0
2290,5.0
2291,29.0
2292,0.0
2293,7.0
2294,6.0
2295,2.0
2296,19.0
2297,21.0
2298,12.0
2299,17.0
2300,0.0
2301,3.0
2302,5.0
2303,9.0
2304,29.0
2305,0.0
2306,18.0
2307,0.0
2308,12.0
2309,16.0
2310,3.0
2311,24.0
2312,0.0
2313,0.0
2314,19.0
2315,17.0
2316,16.0
2317,2.0
2318,3.0
2319,0.0
2320,9.0
2321,2.0
2322,16.0
2323,3.0
2324,2.0
2325,0.0
2326,5.0
2327,32.0
2328,9.0
2329,4.0
2330,1.0
2331,0.0
2332,1.0
2333,22.0
2334,10.0
2335,0.0
2336,4.0
2337,2.0
2338,6.0
2339,19.0
2340,3.0
2341,1.0
2342,26.0
2343,7.0
2344,24.0
2345,15.0
2346,8.0
2347,8.0
2348,2.0
2349,25.0
2350,20.0
2351,2.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,6.0
2358,0.0
2359,9.0
2360,3.0
2361,0.0
2362,8.0
2363,0.0
2364,0.0
2365,9.0
2366,0.0
2367,0.0
2368,0.0
2369,17.0
2370,15.0
2371,30.0
2372,8.0
2373,1.0
2374,3.0
2375,16.0
2376,0.0
2377,4.0
2378,0.0
2379,0.0
2380,0.0
2381,7.0
2382,0.0
2383,0.0
2384,17.0
2385,1.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,2.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,1.0
2398,0.0
2399,0.0
2400,1.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,1.0
2408,0.0
2409,1.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,11.0
2417,0.0
2418,3.0
2419,1.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,1.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,25.0
2433,1.0
2434,10.0
2435,0.0
2436,16.0
2437,0.0
2438,5.0
2439,0.0
2440,2.0
2441,21.0
2442,5.0
2443,7.0
2444,21.0
2445,0.0
2446,3.0
2447,0.0
2448,0.0
2449,0.0
2450,20.0
2451,8.0
2452,0.0
2453,23.0
2454,0.0
2455,1.0
2456,2.0
2457,14.0
2458,5.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,5.0
2465,6.0
2466,5.0
2467,0.0
2468,0.0
2469,0.0
2470,21.0
2471,12.0
2472,0.0
2473,7.0
2474,2.0
2475,4.0
2476,0.0
2477,0.0
2478,8.0
2479,14.0
2480,0.0
2481,0.0
2482,0.0
2483,1.0
2484,9.0
2485,14.0
2486,3.0
2487,2.0
2488,8.0
2489,1.0
2490,2.0
2491,1.0
2492,14.0
2493,11.0
2494,0.0
2495,7.0
2496,11.0
2497,0.0
2498,21.0
2499,0.0
2500,0.0
2501,1.0
2502,16.0
2503,1.0
2504,30.0
2505,2.0
2506,15.0
2507,13.0
2508,33.0
2509,12.0
2510,7.0
2511,25.0
2512,12.0
2513,3.0
2514,3.0
2515,17.0
2516,25.0
2517,4.0
2518,13.0
2519,18.0
2520,0.0
2521,15.0
2522,2.0
2523,9.0
2524,1.0
2525,1.0
2526,4.0
2527,30.0
2528,7.0
2529,23.0
2530,0.0
2531,24.0
2532,4.0
2533,0.0
2534,6.0
2535,2.0
2536,17.0
2537,4.0
2538,0.0
2539,5.0
2540,1.0
2541,1.0
2542,4.0
2543,1.0
2544,9.0
2545,17.0
2546,13.0
2547,3.0
2548,5.0
2549,4.0
2550,19.0
2551,7.0
2552,1.0
2553,6.0
2554,27.0
2555,22.0
2556,22.0
2557,3.0
2558,29.0
2559,1.0
2560,15.0
2561,22.0
2562,12.0
2563,4.0
2564,6.0
2565,5.0
2566,18.0
2567,4.0
2568,2.0
2569,2.0
2570,9.0
2571,2.0
2572,10.0
2573,17.0
2574,4.0
2575,4.0
2576,24.0
2577,1.0
2578,5.0
2579,12.0
2580,12.0
2581,2.0
2582,15.0
2583,3.0
2584,7.0
2585,14.0
2586,15.0
2587,38.0
2588,11.0
2589,20.0
2590,7.0
2591,22.0
2592,5.0
2593,28.0
2594,24.0
2595,24.0
2596,13.0
2597,27.0
2598,11.0
2599,16.0
2600,1.0
2601,19.0
2602,13.0
2603,2.0
2604,21.0
2605,1.0
2606,16.0
2607,16.0
2608,17.0
2609,29.0
2610,5.0
2611,11.0
2612,18.0
2613,25.0
2614,7.0
2615,14.0
2616,16.0
2617,2.0
2618,20.0
2619,10.0
2620,1.0
2621,12.0
2622,21.0
2623,1.0
2624,13.0
2625,27.0
2626,12.0
2627,12.0
2628,20.0
2629,2.0
2630,21.0
2631,6.0
2632,4.0
2633,22.0
2634,13.0
2635,4.0
2636,16.0
2637,19.0
2638,6.0
2639,0.0
2640,35.0
2641,6.0
2642,2.0
2643,29.0
2644,17.0
2645,34.0
2646,13.0
2647,17.0
2648,1.0
2649,5.0
2650,1.0
2651,1.0
2652,9.0
2653,23.0
2654,16.0
2655,2.0
2656,15.0
2657,1.0
2658,3.0
2659,18.0
2660,26.0
2661,38.0
2662,1.0
2663,26.0
2664,1.0
2665,22.0
2666,1.0
2667,6.0
2668,4.0
2669,18.0
2670,3.0
2671,3.0
2672,18.0
2673,28.0
2674,11.0
2675,23.0
2676,3.0
2677,6.0
2678,11.0
2679,0.0
2680,15.0
2681,1.0
2682,11.0
2683,33.0
2684,10.0
2685,5.0
2686,1.0
2687,5.0
2688,11.0
2689,4.0
2690,14.0
2691,7.0
2692,7.0
2693,8.0
2694,3.0
2695,9.0
2696,0.0
2697,9.0
2698,35.0
2699,10.0
2700,34.0
2701,8.0
2702,6.0
2703,6.0
2704,29.0
2705,0.0
2706,3.0
2707,12.0
2708,18.0
2709,17.0
2710,1.0
2711,3.0
2712,3.0
2713,9.0
2714,11.0
2715,21.0
2716,23.0
2717,33.0
2718,25.0
2719,4.0
2720,0.0
2721,3.0
2722,18.0
2723,14.0
2724,1.0
2725,16.0
2726,9.0
2727,11.0
2728,13.0
2729,4.0
2730,37.0
2731,6.0
2732,7.0
2733,9.0
2734,12.0
2735,1.0
2736,5.0
2737,31.0
2738,18.0
2739,0.0
2740,5.0
2741,2.0
2742,9.0
2743,19.0
2744,0.0
2745,20.0
2746,19.0
2747,0.0
2748,5.0
2749,1.0
2750,1.0
2751,8.0
2752,12.0
2753,25.0
2754,3.0
2755,15.0
2756,19.0
2757,0.0
2758,7.0
2759,2.0
2760,12.0
2761,4.0
2762,8.0
2763,4.0
2764,0.0
2765,9.0
2766,8.0
2767,7.0
2768,4.0
2769,3.0
2770,2.0
2771,11.0
2772,31.0
2773,29.0
2774,4.0
2775,24.0
2776,7.0
2777,4.0
2778,15.0
2779,4.0
2780,9.0
2781,3.0
2782,1.0
2783,38.0
2784,18.0
2785,14.0
2786,8.0
2787,0.0
2788,17.0
2789,4.0
2790,23.0
2791,0.0
2792,19.0
2793,0.0
2794,7.0
2795,33.0
2796,3.0
2797,0.0
2798,8.0
2799,8.0
2800,10.0
2801,1.0
2802,14.0
2803,1.0
2804,7.0
2805,2.0
2806,0.0
2807,0.0
2808,4.0
2809,1.0
2810,15.0
2811,18.0
2812,1.0
2813,21.0
2814,3.0
2815,19.0
2816,4.0
2817,5.0
2818,20.0
2819,2.0
2820,32.0
2821,0.0
2822,8.0
2823,3.0
2824,19.0
2825,7.0
2826,7.0
2827,0.0
2828,1.0
2829,6.0
2830,27.0
2831,16.0
2832,14.0
2833,7.0
2834,1.0
2835,19.0
2836,14.0
2837,15.0
2838,8.0
2839,1.0
2840,18.0
2841,3.0
2842,14.0
2843,17.0
2844,3.0
2845,0.0
2846,5.0
2847,6.0
2848,27.0
2849,13.0
2850,4.0
2851,28.0
2852,4.0
2853,14.0
2854,11.0
2855,12.0
2856,14.0
2857,17.0
2858,1.0
2859,11.0
2860,20.0
2861,0.0
2862,1.0
2863,6.0
2864,3.0
2865,7.0
2866,3.0
2867,13.0
2868,22.0
2869,1.0
2870,13.0
2871,22.0
2872,7.0
2873,2.0
2874,28.0
2875,7.0
2876,10.0
2877,10.0
2878,1.0
2879,3.0
2880,20.0
2881,1.0
2882,3.0
2883,3.0
2884,15.0
2885,12.0
2886,19.0
2887,1.0
2888,11.0
2889,21.0
2890,8.0
2891,11.0
2892,10.0
2893,3.0
2894,5.0
2895,0.0
2896,15.0
2897,20.0
2898,32.0
2899,13.0
2900,13.0
2901,0.0
2902,7.0
2903,5.0
2904,8.0
2905,2.0
2906,16.0
2907,19.0
2908,11.0
2909,3.0
2910,3.0
2911,4.0
2912,11.0
2913,18.0
2914,9.0
2915,3.0
2916,0.0
2917,17.0
2918,5.0
2919,17.0
2920,1.0
2921,3.0
2922,22.0
2923,2.0
2924,5.0
2925,0.0
2926,16.0
2927,2.0
2928,6.0
2929,3.0
2930,9.0
2931,20.0
2932,32.0
2933,18.0
2934,13.0
2935,2.0
2936,36.0
2937,27.0
2938,4.0
2939,5.0
2940,33.0
2941,3.0
2942,14.0
2943,8.0
2944,44.0
2945,1.0
2946,36.0
2947,0.0
2948,4.0
2949,11.0
2950,6.0
2951,0.0
2952,21.0
2953,14.0
2954,11.0
2955,5.0
2956,18.0
2957,1.0
2958,0.0
2959,7.0
2960,27.0
2961,23.0
2962,14.0
2963,8.0
2964,23.0
2965,1.0
2966,12.0
2967,18.0
2968,5.0
2969,4.0
2970,1.0
2971,16.0
2972,2.0
2973,13.0
2974,1.0
2975,4.0
2976,8.0
2977,0.0
2978,0.0
2979,2.0
2980,0.0
2981,22.0
2982,1.0
2983,6.0
2984,6.0
2985,13.0
2986,0.0
2987,41.0
2988,39.0
2989,13.0
2990,9.0
2991,21.0
2992,2.0
2993,6.0
2994,11.0
2995,36.0
2996,17.0
2997,19.0
2998,5.0
2999,23.0
3000,4.0
3001,17.0
3002,18.0
3003,19.0
3004,18.0
3005,0.0
3006,18.0
3007,29.0
3008,29.0
3009,4.0
3010,1.0
3011,25.0
3012,25.0
3013,15.0
3014,15.0
3015,10.0
3016,3.0
3017,0.0
3018,0.0
3019,17.0
3020,0.0
3021,14.0
3022,1.0
3023,5.0
3024,1.0
3025,9.0
3026,16.0
3027,8.0
3028,22.0
3029,0.0
3030,9.0
3031,1.0
3032,16.0
3033,18.0
3034,3.0
3035,15.0
3036,1.0
3037,1.0
3038,0.0
3039,21.0
3040,0.0
3041,1.0
3042,3.0
3043,1.0
3044,7.0
3045,33.0
3046,1.0
3047,12.0
3048,2.0
3049,6.0
3050,5.0
3051,1.0
3052,10.0
3053,1.0
3054,1.0
3055,39.0
3056,32.0
3057,10.0
3058,4.0
3059,2.0
3060,4.0
3061,5.0
3062,9.0
3063,0.0
3064,14.0
3065,25.0
3066,0.0
3067,5.0
3068,3.0
3069,2.0
3070,21.0
3071,1.0
3072,18.0
3073,1.0
3074,5.0
3075,12.0
3076,0.0
3077,0.0
3078,36.0
3079,0.0
3080,33.0
3081,15.0
3082,21.0
3083,10.0
3084,2.0
3085,16.0
3086,17.0
3087,2.0
3088,13.0
3089,11.0
3090,21.0
3091,1.0
3092,4.0
3093,11.0
3094,19.0
3095,10.0
3096,22.0
3097,4.0
3098,19.0
3099,8.0
3100,0.0
3101,1.0
3102,5.0
3103,0.0
3104,10.0
3105,0.0
3106,0.0
3107,6.0
3108,0.0
3109,4.0
3110,2.0
3111,10.0
3112,1.0
3113,8.0
3114,6.0
3115,8.0
3116,10.0
3117,10.0
3118,4.0
3119,1.0
3120,5.0
3121,13.0
3122,6.0
3123,10.0
3124,23.0
3125,16.0
3126,6.0
3127,8.0
3128,44.0
3129,20.0
3130,15.0
3131,15.0
3132,0.0
3133,1.0
3134,4.0
3135,0.0
3136,1.0
3137,22.0
3138,24.0
3139,5.0
3140,11.0
3141,8.0
3142,12.0
3143,14.0
3144,16.0
3145,1.0
3146,11.0
3147,7.0
3148,22.0
3149,10.0
3150,4.0
3151,37.0
3152,10.0
3153,10.0
3154,4.0
3155,1.0
3156,1.0
3157,10.0
3158,6.0
3159,0.0
3160,9.0
3161,15.0
3162,9.0
3163,4.0
3164,5.0
3165,5.0
3166,0.0
3167,17.0
3168,7.0
3169,8.0
3170,25.0
3171,0.0
3172,3.0
3173,6.0
3174,9.0
3175,16.0
3176,13.0
3177,26.0
3178,17.0
3179,0.0
3180,1.0
3181,0.0
3182,16.0
3183,5.0
3184,2.0
3185,3.0
3186,2.0
3187,5.0
3188,6.0
3189,15.0
3190,0.0
3191,4.0
3192,22.0
3193,1.0
3194,3.0
3195,12.0
3196,12.0
3197,0.0
3198,2.0
3199,18.0
3200,0.0
3201,1.0
3202,5.0
3203,11.0
3204,7.0
3205,15.0
3206,27.0
3207,25.0
3208,3.0
3209,2.0
3210,8.0
3211,12.0
3212,10.0
3213,10.0
3214,1.0
3215,0.0
3216,19.0
3217,0.0
3218,2.0
3219,0.0
3220,0.0
3221,1.0
3222,4.0
3223,8.0
3224,12.0
3225,7.0
3226,11.0
3227,20.0
3228,3.0
3229,3.0
3230,9.0
3231,0.0
3232,0.0
3233,17.0
3234,12.0
3235,15.0
3236,55.0
3237,0.0
3238,27.0
3239,1.0
3240,16.0
3241,18.0
3242,0.0
3243,37.0
3244,5.0
3245,7.0
3246,7.0
3247,29.0
3248,0.0
3249,12.0
3250,17.0
3251,4.0
3252,2.0
3253,16.0
3254,32.0
3255,1.0
3256,0.0
3257,4.0
3258,0.0
3259,13.0
3260,7.0
3261,7.0
3262,1.0
3263,5.0
3264,3.0
3265,7.0
3266,8.0
3267,11.0
3268,27.0
3269,6.0
3270,3.0
3271,19.0
3272,7.0
3273,9.0
3274,15.0
3275,0.0
3276,10.0
3277,5.0
3278,34.0
3279,25.0
3280,3.0
3281,21.0
3282,26.0
3283,5.0
3284,12.0
3285,17.0
3286,4.0
3287,0.0
3288,10.0
3289,19.0
3290,21.0
3291,9.0
3292,40.0
3293,8.0
3294,40.0
3295,0.0
3296,1.0
3297,10.0
3298,3.0
3299,11.0
3300,5.0
3301,0.0
3302,4.0
3303,12.0
3304,11.0
3305,0.0
3306,17.0
3307,6.0
3308,12.0
3309,39.0
3310,16.0
3311,3.0
3312,21.0
3313,4.0
3314,9.0
3315,23.0
3316,17.0
3317,6.0
3318,0.0
3319,15.0
3320,24.0
3321,14.0
3322,28.0
3323,3.0
3324,12.0
3325,19.0
3326,1.0
3327,3.0
3328,37.0
3329,13.0
3330,1.0
3331,26.0
3332,10.0
3333,35.0
3334,3.0
3335,16.0
3336,0.0
3337,10.0
3338,15.0
3339,5.0
3340,1.0
3341,3.0
3342,6.0
3343,20.0
3344,6.0
3345,1.0
3346,7.0
3347,23.0
3348,19.0
3349,20.0
3350,15.0
3351,21.0
3352,8.0
3353,9.0
3354,1.0
3355,22.0
3356,12.0
3357,6.0
3358,1.0
3359,0.0
3360,25.0
3361,0.0
3362,0.0
3363,0.0
3364,9.0
3365,4.0
3366,1.0
3367,6.0
3368,6.0
3369,4.0
3370,10.0
3371,28.0
3372,8.0
3373,2.0
3374,13.0
3375,9.0
3376,7.0
3377,13.0
3378,4.0
3379,16.0
3380,29.0
3381,1.0
3382,0.0
3383,1.0
3384,24.0
3385,20.0
3386,4.0
3387,2.0
3388,28.0
3389,1.0
3390,4.0
3391,19.0
3392,1.0
3393,10.0
3394,15.0
3395,12.0
3396,1.0
3397,13.0
3398,3.0
3399,28.0
3400,24.0
3401,0.0
3402,0.0
3403,10.0
3404,24.0
3405,1.0
3406,1.0
3407,12.0
3408,16.0
3409,1.0
3410,30.0
3411,5.0
3412,0.0
3413,24.0
3414,7.0
3415,0.0
3416,2.0
3417,0.0
3418,5.0
3419,18.0
3420,4.0
3421,0.0
3422,10.0
3423,10.0
3424,16.0
3425,0.0
3426,17.0
3427,7.0
3428,8.0
3429,5.0
3430,5.0
3431,22.0
3432,1.0
3433,4.0
3434,1.0
3435,6.0
3436,19.0
3437,18.0
3438,0.0
3439,8.0
3440,3.0
3441,16.0
3442,4.0
3443,46.0
3444,1.0
3445,1.0
3446,0.0
3447,8.0
3448,0.0
3449,13.0
3450,18.0
3451,1.0
3452,1.0
3453,2.0
3454,12.0
3455,1.0
3456,15.0
3457,4.0
3458,28.0
3459,9.0
3460,45.0
3461,0.0
3462,30.0
3463,13.0
3464,1.0
3465,35.0
3466,21.0
3467,6.0
3468,2.0
3469,3.0
3470,7.0
3471,1.0
3472,13.0
3473,23.0
3474,0.0
3475,4.0
3476,13.0
3477,0.0
3478,8.0
3479,5.0
3480,13.0
3481,6.0
3482,14.0
3483,18.0
3484,0.0
3485,2.0
3486,0.0
3487,7.0
3488,2.0
3489,9.0
3490,11.0
3491,0.0
3492,1.0
3493,4.0
3494,0.0
3495,10.0
3496,3.0
3497,12.0
3498,6.0
3499,2.0
3500,24.0
3501,1.0
3502,11.0
3503,2.0
3504,2.0
3505,8.0
3506,0.0
3507,20.0
3508,18.0
3509,14.0
3510,1.0
3511,3.0
3512,1.0
3513,12.0
3514,14.0
3515,6.0
3516,11.0
3517,2.0
3518,14.0
3519,4.0
3520,13.0
3521,2.0
3522,7.0
3523,15.0
3524,3.0
3525,0.0
3526,17.0
3527,6.0
3528,34.0
3529,0.0
3530,1.0
3531,24.0
3532,9.0
3533,1.0
3534,31.0
3535,19.0
3536,12.0
3537,32.0
3538,10.0
3539,16.0
3540,7.0
3541,0.0
3542,39.0
3543,6.0
3544,5.0
3545,21.0
3546,20.0
3547,6.0
3548,8.0
3549,8.0
3550,1.0
3551,0.0
3552,10.0
3553,5.0
3554,1.0
3555,1.0
3556,13.0
3557,11.0
3558,11.0
3559,1.0
3560,7.0
3561,10.0
3562,0.0
3563,3.0
3564,14.0
3565,13.0
3566,1.0
3567,1.0
3568,23.0
3569,4.0
3570,21.0
3571,2.0
3572,15.0
3573,24.0
3574,14.0
3575,2.0
3576,0.0
3577,0.0
3578,16.0
3579,5.0
3580,5.0
3581,3.0
3582,15.0
3583,4.0
3584,11.0
3585,14.0
3586,0.0
3587,13.0
3588,0.0
3589,3.0
3590,17.0
3591,34.0
3592,0.0
3593,5.0
3594,7.0
3595,15.0
3596,0.0
3597,59.0
3598,17.0
3599,15.0
3600,12.0
3601,17.0
3602,3.0
3603,2.0
3604,27.0
3605,3.0
3606,26.0
3607,6.0
3608,8.0
3609,21.0
3610,7.0
3611,2.0
3612,23.0
3613,13.0
3614,1.0
3615,3.0
3616,1.0
3617,19.0
3618,6.0
3619,5.0
3620,17.0
3621,1.0
3622,12.0
3623,7.0
3624,2.0
3625,0.0
3626,11.0
3627,0.0
3628,22.0
3629,18.0
3630,15.0
3631,3.0
3632,4.0
3633,25.0
3634,4.0
3635,13.0
3636,3.0
3637,2.0
3638,5.0
3639,8.0
3640,24.0
3641,13.0
3642,1.0
3643,6.0
3644,39.0
3645,11.0
3646,6.0
3647,18.0
3648,0.0
3649,8.0
3650,4.0
3651,9.0
3652,19.0
3653,19.0
3654,1.0
3655,17.0
3656,12.0
3657,11.0
3658,17.0
3659,16.0
3660,0.0
3661,6.0
3662,8.0
3663,19.0
3664,0.0
3665,0.0
3666,18.0
3667,18.0
3668,20.0
3669,3.0
3670,19.0
3671,4.0
3672,9.0
3673,0.0
3674,3.0
3675,22.0
3676,1.0
3677,0.0
3678,13.0
3679,15.0
3680,21.0
3681,2.0
3682,7.0
3683,6.0
3684,8.0
3685,10.0
3686,10.0
3687,5.0
3688,3.0
3689,18.0
3690,0.0
3691,0.0
3692,3.0
3693,0.0
3694,15.0
3695,3.0
3696,31.0
3697,17.0
3698,19.0
3699,1.0
3700,7.0
3701,2.0
3702,12.0
3703,8.0
3704,3.0
3705,21.0
3706,7.0
3707,1.0
3708,9.0
3709,3.0
3710,15.0
3711,14.0
3712,9.0
3713,32.0
3714,2.0
3715,7.0
3716,10.0
3717,11.0
3718,11.0
3719,1.0
3720,23.0
3721,5.0
3722,9.0
3723,7.0
3724,4.0
3725,17.0
3726,0.0
3727,14.0
3728,10.0
3729,3.0
3730,7.0
3731,2.0
3732,17.0
3733,2.0
3734,12.0
3735,1.0
3736,0.0
3737,24.0
3738,0.0
3739,16.0
3740,3.0
3741,3.0
3742,33.0
3743,6.0
3744,10.0
3745,2.0
3746,0.0
3747,8.0
3748,1.0
3749,3.0
3750,14.0
3751,19.0
3752,2.0
3753,16.0
3754,10.0
3755,9.0
3756,11.0
3757,4.0
3758,5.0
3759,0.0
3760,20.0
3761,3.0
3762,39.0
3763,1.0
3764,1.0
3765,15.0
3766,3.0
3767,1.0
3768,1.0
3769,10.0
3770,1.0
3771,16.0
3772,3.0
3773,3.0
3774,14.0
3775,1.0
3776,2.0
3777,2.0
3778,1.0
3779,12.0
3780,7.0
3781,22.0
3782,20.0
3783,16.0
3784,1.0
3785,1.0
3786,2.0
3787,3.0
3788,1.0
3789,7.0
3790,29.0
3791,17.0
3792,6.0
3793,4.0
3794,7.0
3795,12.0
3796,4.0
3797,13.0
3798,3.0
3799,17.0
3800,1.0
3801,12.0
3802,1.0
3803,2.0
3804,6.0
3805,1.0
3806,1.0
3807,2.0
3808,27.0
3809,4.0
3810,3.0
3811,4.0
3812,18.0
3813,13.0
3814,11.0
3815,19.0
3816,23.0
3817,0.0
3818,6.0
3819,1.0
3820,1.0
3821,27.0
3822,20.0
3823,1.0
3824,1.0
3825,1.0
3826,3.0
3827,13.0
3828,3.0
3829,10.0
3830,12.0
3831,0.0
3832,11.0
3833,12.0
3834,0.0
3835,15.0
3836,23.0
3837,8.0
3838,14.0
3839,6.0
3840,17.0
3841,4.0
3842,3.0
3843,0.0
3844,4.0
3845,1.0
3846,11.0
3847,4.0
3848,2.0
3849,16.0
3850,5.0
3851,2.0
3852,0.0
3853,5.0
3854,2.0
3855,10.0
3856,0.0
3857,17.0
3858,3.0
3859,1.0
3860,8.0
3861,3.0
3862,11.0
3863,13.0
3864,21.0
3865,1.0
3866,13.0
3867,3.0
3868,3.0
3869,3.0
3870,6.0
3871,0.0
3872,3.0
3873,12.0
3874,10.0
3875,1.0
3876,11.0
3877,3.0
3878,21.0
3879,0.0
3880,18.0
3881,23.0
3882,6.0
3883,29.0
3884,9.0
3885,15.0
3886,4.0
3887,9.0
3888,3.0
3889,41.0
3890,5.0
3891,11.0
3892,5.0
3893,0.0
3894,12.0
3895,10.0
3896,23.0
3897,11.0
3898,7.0
3899,0.0
3900,23.0
3901,2.0
3902,2.0
3903,2.0
3904,6.0
3905,14.0
3906,1.0
3907,15.0
3908,16.0
3909,20.0
3910,10.0
3911,1.0
3912,30.0
3913,10.0
3914,2.0
3915,3.0
3916,1.0
3917,9.0
3918,1.0
3919,20.0
3920,2.0
3921,0.0
3922,1.0
3923,10.0
3924,28.0
3925,19.0
3926,8.0
3927,0.0
3928,23.0
3929,33.0
3930,5.0
3931,25.0
3932,9.0
3933,3.0
3934,39.0
3935,4.0
3936,0.0
3937,14.0
3938,26.0
3939,0.0
3940,0.0
3941,4.0
3942,3.0
3943,0.0
3944,3.0
3945,7.0
3946,19.0
3947,10.0
3948,19.0
3949,0.0
3950,6.0
3951,9.0
3952,11.0
3953,8.0
3954,28.0
3955,16.0
3956,19.0
3957,4.0
3958,0.0
3959,2.0
3960,3.0
3961,2.0
3962,1.0
3963,0.0
3964,1.0
3965,8.0
3966,22.0
3967,4.0
3968,18.0
3969,3.0
3970,30.0
3971,21.0
3972,11.0
3973,1.0
3974,11.0
3975,7.0
3976,14.0
3977,13.0
3978,11.0
3979,7.0
3980,8.0
3981,0.0
3982,7.0
3983,16.0
3984,10.0
3985,8.0
3986,13.0
3987,12.0
3988,5.0
3989,20.0
3990,37.0
3991,2.0
3992,26.0
3993,19.0
3994,8.0
3995,4.0
3996,15.0
3997,3.0
3998,19.0
3999,16.0
4000,0.0
4001,8.0
4002,17.0
4003,0.0
4004,17.0
4005,6.0
4006,9.0
4007,2.0
4008,2.0
4009,0.0
4010,12.0
4011,3.0
4012,3.0
4013,17.0
4014,11.0
4015,6.0
4016,9.0
4017,0.0
4018,2.0
4019,16.0
4020,20.0
4021,19.0
4022,10.0
4023,0.0
4024,6.0
4025,4.0
4026,1.0
4027,1.0
4028,12.0
4029,3.0
4030,4.0
4031,14.0
4032,17.0
4033,1.0
4034,0.0
4035,2.0
4036,8.0
4037,22.0
4038,33.0
4039,1.0
4040,11.0
4041,30.0
4042,7.0
4043,15.0
4044,0.0
4045,10.0
4046,1.0
4047,23.0
4048,7.0
4049,17.0
4050,8.0
4051,11.0
4052,20.0
4053,7.0
4054,14.0
4055,16.0
4056,15.0
4057,1.0
4058,0.0
4059,16.0
4060,8.0
4061,5.0
4062,13.0
4063,16.0
4064,5.0
4065,8.0
4066,0.0
4067,13.0
4068,8.0
4069,12.0
4070,7.0
4071,2.0
4072,10.0
4073,11.0
4074,8.0
4075,32.0
4076,1.0
4077,17.0
4078,1.0
4079,9.0
4080,0.0
4081,24.0
4082,13.0
4083,7.0
4084,1.0
4085,0.0
4086,11.0
4087,18.0
4088,20.0
4089,17.0
4090,5.0
4091,6.0
4092,34.0
4093,26.0
4094,13.0
4095,1.0
4096,2.0
4097,23.0
4098,14.0
4099,2.0
4100,3.0
4101,5.0
4102,13.0
4103,2.0
4104,14.0
4105,8.0
4106,6.0
4107,8.0
4108,14.0
4109,23.0
4110,3.0
4111,5.0
4112,1.0
4113,18.0
4114,2.0
4115,10.0
4116,13.0
4117,10.0
4118,0.0
4119,3.0
4120,21.0
4121,1.0
4122,11.0
4123,6.0
4124,22.0
4125,26.0
4126,12.0
4127,12.0
4128,9.0
4129,0.0
4130,8.0
4131,5.0
4132,11.0
